,x1,x2
2105,0.9,-0.0
3010,1.3,2.6
3785,1.4,-0.0
3808,0.7,0.0
2971,0.2,0.9
2194,1.9,-0.0
2135,2.1,1.9
3888,0.6,-0.0
2461,0.8,0.0
2563,1.7,-0.0
3842,0.8,0.0
2011,0.0,1.3
3172,2.0,4.1
2791,1.9,-0.0
3765,0.9,0.0
3083,2.3,1.4
2518,1.8,0.0
2661,1.7,-0.0
3740,2.7,4.2
3253,1.8,-0.0
2188,0.7,0.0
3964,0.8,-0.0
3376,1.1,0.0
3655,1.1,-0.0
3122,0.9,3.1
2571,0.7,-0.0
3150,1.7,-0.0
3734,0.5,-0.0
3475,0.4,2.3
3019,2.3,0.0
2957,1.2,0.0
3926,1.0,1.9
3552,0.5,0.0
3132,0.4,0.9
3166,1.9,2.8
2671,1.1,2.6
2697,0.5,1.8
2432,2.1,1.8
3693,0.9,0.0
3855,1.6,0.0
3000,1.0,-0.0
2939,0.2,0.9
3084,2.3,0.8
3527,1.4,0.0
3198,0.8,-0.0
3030,0.9,0.0
2184,1.5,-0.0
3645,0.7,-0.0
2627,0.9,-0.0
3110,0.3,2.6
3456,0.6,2.1
2876,1.3,2.5
3568,0.9,1.8
3158,1.0,-0.0
3743,2.1,0.0
3932,1.5,0.0
3542,0.4,1.3
3160,0.6,0.0
3592,1.3,2.6
2768,0.7,-0.0
3381,1.2,-0.0
2626,1.1,2.1
2358,1.8,-0.0
3477,1.1,-0.0
2945,0.3,3.1
2913,1.3,3.6
2415,0.6,2.1
2684,1.0,2.6
2595,1.0,0.0
3772,2.5,0.0
3554,1.2,-0.0
3229,1.8,-0.0
3349,0.6,-0.0
2119,1.3,0.0
3687,1.3,-0.0
3445,0.1,1.0
2457,0.2,1.3
3678,0.5,0.7
3689,2.1,0.9
3515,0.5,3.1
3566,0.9,-0.0
3232,0.2,3.1
2068,1.1,0.0
3758,0.2,2.3
3324,1.3,3.1
3123,1.0,0.0
2140,0.0,1.0
3193,1.3,-0.0
2117,2.3,0.0
3338,2.3,1.4
3088,0.8,-0.0
3625,0.7,0.0
2924,1.2,0.0
3623,1.1,-0.0
3106,0.6,1.1
2937,1.8,0.0
3988,1.4,-0.0
3379,1.3,0.0
2569,1.1,-0.0
3362,1.7,0.0
3022,0.1,1.8
3073,0.9,0.0
3124,0.9,0.0
2369,0.3,2.6
3185,2.1,3.6
2056,1.4,-0.0
2860,1.4,-0.0
3644,1.4,0.0
3535,1.0,0.0
3499,1.0,0.0
2889,2.1,4.7
2941,0.1,2.1
3481,1.5,0.0
3899,1.0,0.0
3707,1.4,-0.0
3997,1.2,0.0
3603,1.5,-0.0
2802,1.4,0.0
3585,0.7,0.0
3471,0.7,0.0
3054,1.3,2.1
2535,1.2,0.0
3243,0.8,-0.0
2989,1.5,-0.0
3576,0.9,-0.0
2195,1.3,-0.0
2872,1.5,0.0
2806,2.6,-0.0
3459,1.3,1.6
3296,0.4,3.3
2009,2.1,0.0
3092,1.4,2.5
2004,1.6,-0.0
3437,0.9,-0.0
2144,0.9,-0.0
2101,0.0,1.3
2670,1.7,-0.0
2753,1.5,0.0
3521,1.5,0.0
3873,1.5,-0.0
2883,2.0,0.0
2310,0.6,-0.0
2086,1.3,0.0
2734,1.6,0.0
3934,0.6,0.0
2066,1.3,0.0
3853,1.0,-0.0
3986,0.0,1.3
3692,0.7,0.0
2027,1.0,0.0
3467,2.5,2.6
3910,0.9,-0.0
3927,0.7,1.0
3144,1.5,0.0
3611,1.5,-0.0
3738,0.8,-0.0
2307,2.2,0.0
3876,0.7,-0.0
2201,1.0,-0.0
2231,0.7,-0.0
2744,2.5,4.2
2634,1.0,-0.0
2168,0.8,-0.0
3798,2.4,-0.0
3892,0.8,-0.0
2970,2.4,0.0
3478,0.3,2.6
3006,1.4,0.0
3807,2.4,0.0
3039,0.6,-0.0
2022,0.5,3.1
2839,-0.0,2.1
2448,0.5,2.3
2053,0.5,-0.0
2831,0.9,-0.0
3272,1.2,0.0
3416,2.1,3.7
2167,1.8,0.0
2390,1.4,-0.0
3366,0.9,0.0
2276,0.9,0.0
3548,1.3,1.8
2371,-0.0,1.8
2580,1.4,0.0
3483,2.7,0.0
3169,1.1,2.1
3337,0.8,0.0
3049,2.1,-0.0
2898,1.0,0.0
3867,1.9,-0.0
2417,2.7,0.0
3417,1.2,2.6
2611,0.5,1.3
2527,0.6,-0.0
2335,1.9,-0.0
2949,1.3,-0.0
3637,0.8,0.0
3411,0.9,3.8
2321,0.4,0.9
3698,1.7,-0.0
