,x1,x2,x3
3412,0.8,1.3,-0.0
3405,0.6,-0.0,0.0
3255,1.8,2.6,0.0
3616,0.9,3.6,4.1
3459,0.0,1.0,0.0
3564,-0.0,0.9,0.0
3571,2.6,-0.0,2.5
3359,1.3,0.0,-0.0
3360,0.8,0.0,0.0
3304,1.0,2.6,3.6
2366,0.3,1.4,2.1
3674,0.8,-0.0,-0.0
2682,0.3,-0.0,0.0
3843,0.9,-0.0,0.8
3166,1.3,0.5,-0.0
3026,0.5,4.2,6.7
3615,1.3,-0.0,-0.0
2681,1.0,3.8,5.2
3889,1.4,1.5,3.1
3762,0.9,0.0,0.0
3529,0.4,2.1,-0.0
3821,1.4,2.6,3.6
2952,1.9,0.0,3.9
3371,0.3,1.4,1.3
3041,1.3,0.0,0.0
3447,1.0,-0.0,-0.0
3746,0.4,1.4,-0.0
3325,0.5,0.0,0.0
2444,0.5,2.3,2.6
2207,1.7,0.0,2.1
2994,2.3,1.5,4.2
2980,0.1,0.7,0.0
2842,1.0,-0.0,0.0
3731,1.5,0.0,-0.0
2070,1.4,0.0,-0.0
3470,1.8,2.3,4.7
2558,0.0,0.7,0.0
2037,0.4,1.6,0.0
3691,0.2,3.1,3.3
2169,0.3,0.3,0.0
3687,0.4,2.6,3.1
3055,1.2,-0.0,0.0
3655,-0.0,0.4,0.7
3667,0.6,0.0,-0.0
3085,1.4,0.0,0.0
2974,1.0,2.3,0.0
3419,1.4,1.3,0.0
2687,0.6,1.8,2.6
2421,1.3,2.1,4.2
3877,0.5,0.0,-0.0
2900,1.6,-0.0,3.3
2858,2.2,0.0,3.7
2134,1.0,-0.0,1.1
2073,0.8,2.6,3.1
2553,0.4,0.9,-0.0
2222,1.4,0.0,1.8
3151,2.1,3.3,5.7
3729,0.5,1.3,2.1
3496,0.9,0.0,0.3
3924,1.2,0.0,-0.0
3581,0.7,2.6,3.2
2987,1.1,-0.0,0.0
2418,0.7,0.0,1.3
2503,0.7,1.3,2.1
3245,0.5,0.0,0.0
3641,0.9,0.0,0.0
3121,2.1,1.9,4.1
2470,3.2,3.1,6.2
2146,1.9,2.1,4.2
3064,2.0,3.8,6.2
2083,2.6,2.8,4.7
2432,1.0,0.0,0.0
3775,2.1,2.9,5.7
2585,0.4,0.0,0.0
2855,0.9,1.4,2.6
3835,1.7,-0.0,0.0
2206,2.1,0.1,0.0
2400,0.9,-0.0,0.0
2772,1.8,2.3,4.2
3498,0.8,2.1,3.1
3995,1.3,0.3,0.0
2654,0.2,2.1,2.6
3886,2.1,-0.0,2.5
3351,0.8,-0.0,2.0
3042,0.9,0.0,0.0
2194,0.6,-0.0,-0.0
2240,2.0,0.0,0.0
3678,1.2,0.0,1.2
2743,0.2,2.9,0.0
3305,1.0,2.6,4.2
2590,0.0,1.3,1.8
2825,0.6,0.0,-0.0
3708,0.4,0.0,0.0
3798,0.9,0.5,1.4
3781,0.3,-0.0,1.6
2616,1.5,-0.0,-0.0
3463,0.6,0.0,0.0
3882,2.5,0.0,3.6
2154,0.4,1.3,0.0
3956,0.6,1.3,0.0
2059,0.6,1.3,-0.0
2951,2.1,1.3,3.5
3263,0.8,-0.0,0.0
3159,0.8,0.0,0.0
3432,1.2,0.0,-0.0
2001,1.8,4.2,5.7
2489,2.2,2.1,4.6
2515,0.2,2.1,3.3
2632,0.7,1.8,3.1
2785,1.2,-0.0,-0.0
2135,2.3,2.6,4.7
2722,1.8,3.5,5.1
3822,1.9,1.8,3.1
2618,1.2,-0.0,-0.0
2853,0.1,1.9,2.1
3541,0.8,2.6,3.6
2977,0.7,0.3,1.9
2140,-0.0,1.3,2.1
2725,1.7,3.8,4.2
2736,1.2,-0.0,1.5
2527,1.0,1.1,2.6
2197,0.9,1.8,2.6
2897,0.3,0.9,1.3
2541,0.8,0.0,1.1
2442,2.2,3.1,1.5
2065,1.1,1.7,4.2
2273,0.8,-0.0,1.8
3039,1.1,2.6,4.2
3606,1.2,0.0,0.0
3050,0.0,0.9,0.0
2298,1.3,-0.0,-0.0
3425,0.9,0.0,0.0
3254,1.1,-0.0,1.4
2602,0.3,-0.0,0.0
2942,1.0,-0.0,0.0
2707,0.5,1.9,0.0
2263,-0.0,1.4,-0.0
2272,0.8,1.0,1.8
2676,2.0,1.3,3.1
2937,0.9,0.0,-0.0
2057,0.9,1.9,-0.0
2244,0.3,1.3,2.1
2067,0.5,0.0,0.0
3528,0.7,2.1,2.6
3092,2.1,2.6,5.2
2241,1.4,-0.0,2.0
3240,2.8,3.1,5.9
2224,0.7,-0.0,0.0
2127,2.1,-0.0,2.6
3733,2.1,2.2,4.7
3597,1.3,2.1,2.2
2464,2.1,1.5,3.6
2266,1.8,1.9,4.2
2265,1.1,-0.0,-0.0
3281,1.4,3.5,4.7
2595,1.1,1.3,2.5
2525,0.9,0.0,0.0
2195,0.8,0.0,0.0
3192,0.5,0.0,1.3
3765,1.8,1.8,4.2
3755,0.1,1.8,2.1
2112,0.7,0.0,0.0
3959,0.8,-0.0,-0.0
2466,1.4,-0.0,2.1
2949,0.1,0.8,0.0
2276,0.0,1.2,-0.0
2670,1.2,2.1,3.1
2101,0.2,-0.0,0.9
2908,0.4,0.0,0.0
3686,0.3,0.8,2.1
2862,0.1,0.9,1.4
2883,2.1,2.3,4.6
3698,0.9,2.1,3.0
3955,0.9,-0.0,0.0
2611,1.3,-0.0,-0.0
3511,0.9,2.6,3.6
2852,0.9,1.5,-0.0
3816,1.6,-0.0,-0.0
3021,0.9,0.0,-0.0
3152,1.1,0.0,0.9
3206,0.9,0.0,0.0
2105,2.1,0.9,3.3
3732,0.5,1.8,0.0
3690,0.4,0.0,0.0
3387,1.4,4.7,6.4
3049,0.0,0.8,1.4
2896,0.8,1.3,2.3
3235,0.7,2.1,2.6
3629,0.4,1.8,2.8
2380,0.1,0.4,1.3
2663,0.5,0.0,-0.0
2938,0.5,-0.0,-0.0
2396,1.4,2.6,3.8
2738,1.2,-0.0,2.6
2430,0.6,0.0,-0.0
2729,0.5,-0.0,-0.0
3368,0.7,0.9,0.0
3827,0.9,0.0,-0.0
2656,1.2,3.1,-0.0
2087,0.7,-0.0,-0.0
