ix,goal_cost,intv_cost
2553,0.806,1.5
3438,0.91,0.1
2709,0.754,5.1
2118,0.774,2.5
3481,0.794,2.2
3546,0.756,0.7
2257,0.766,0.4
2285,0.754,1.2
3544,0.886,0.1
3353,0.774,1.4
2518,0.772,3.9
2188,0.784,0.6
2040,0.762,0.9
3234,0.874,0.9
3574,0.7739999890327454,2.0
3615,0.7739999890327454,1.0
2485,0.7559999823570251,1.5
3333,0.822,2.7
3088,0.752,1.5
2513,0.77,2.2
3275,0.774,1.1
2264,0.7919999957084656,2.5
3651,0.8,2.8
2932,0.756,1.6
3858,0.764,1.4
3552,0.768,1.1
2143,0.832,1.1
3208,0.76,3.6999999999999997
3407,0.786,4.4
3472,0.818,0.9
3567,0.754,0.3
2067,0.8,1.9000000000000001
2514,0.792,0.9
2108,0.752,0.5
3726,0.774,5.0
3258,0.754,2.1
3426,0.758,5.2
3557,0.772,1.5
3565,0.776,1.1
3556,0.778,2.6
3367,0.7940000295639038,1.0
2910,0.792,1.9
3442,0.808,0.7
3526,0.806,0.8
3360,0.756,4.5
2753,0.778,1.3
2106,0.782,0.1
2989,0.76,0.9
3193,0.758,3.5
3833,0.798,0.1
2900,0.776,0.1
3910,0.774,0.6
2160,0.754,0.30000000000000004
3907,0.782,0.1
3921,0.784,4.3999999999999995
2710,0.818,1.8
2195,0.7720000147819519,1.0
3433,0.758,1.9
2992,0.77,5.4
3789,0.774,0.7
3246,0.7919999957084656,1.5
2199,0.754,1.5
2802,0.754,3.7
2869,0.7519999742507935,0.5
3595,0.762,2.5
2922,0.794,1.5
3777,0.758,1.3
3153,0.76,1.1
2973,0.7799999713897705,1.0
2639,0.77,0.7
3150,0.752,5.4
3941,0.852,1.0
2798,0.786,0.9
3765,0.824,0.4
2301,0.768,2.2
3793,0.784,0.1
3262,0.776,0.8
2897,0.762,0.6
2414,0.776,0.2
3233,0.754,1.1
2005,0.762,1.8
3454,0.772,1.3
2879,0.754,2.2
2093,0.752,1.9
3841,0.784,4.9
2851,0.808,1.2
3221,0.758,0.8
3762,0.798,0.4
2063,0.76,1.3
2758,0.7580000162124634,2.0
2692,0.778,3.2
2243,0.772,0.9
3958,0.766,1.2
3694,0.756,0.7
3652,0.794,3.1
3838,0.772,2.1
2126,0.764,2.6
2109,0.774,1.3
2970,0.796,1.8
3579,0.8080000281333923,2.5
3520,0.816,1.7999999999999998
2669,0.754,0.6
3263,0.768,0.8
2207,0.756,0.8
2059,0.788,2.1
3424,0.766,0.7
2551,0.786,1.2
3986,0.848,0.1
2868,0.762,1.5
2332,0.8059999942779541,1.5
3989,0.778,1.9
3539,0.756,1.3
2825,0.754,0.7
3677,0.754,2.9
3103,0.794,1.7
3449,0.7519999742507935,3.5
3592,0.764,1.5
3976,0.754,3.0
2572,0.754,1.3
3271,0.786,3.8
2166,0.7559999823570251,4.5
2393,0.794,2.4
3273,0.782,3.3
3125,0.8,1.3
2164,0.804,1.1
3551,0.758,4.7
3182,0.758,0.8
2583,0.802,0.7
3292,0.808,1.7
3591,0.7519999742507935,0.5
2859,0.77,2.4
3803,0.772,1.8
3735,0.756,0.7999999999999999
2959,0.756,1.4
3511,0.786,1.2
2594,0.788,3.3
2664,0.766,1.2
2667,0.7919999957084656,2.0
3314,0.7639999985694885,6.5
2844,0.77,0.8
3117,0.756,0.4
3970,0.768,1.5
3865,0.7620000243186951,1.5
3945,0.7559999823570251,1.5
3784,0.752,1.2
3372,0.816,1.3
2525,0.79,2.1
3749,0.774,7.5
2328,0.786,0.5
3031,0.796,0.9
3486,0.784,1.5
3293,0.752,7.2
3086,0.7739999890327454,3.0
3930,0.766,1.1
3798,0.778,1.2
2168,0.7559999823570251,1.5
3068,0.782,1.0
2641,0.766,1.8
2258,0.7720000147819519,3.0
2993,0.806,0.6
2133,0.776,3.1
2236,0.814,0.7
3369,0.756,1.3
2700,0.768,5.300000000000001
2704,0.76,5.7
2706,0.786,1.9
2521,0.806,0.9
2754,0.752,2.1
2606,0.758,6.9
2570,0.76,4.699999999999999
3723,0.777999997138977,0.5
2893,0.786,1.1
3119,0.764,1.4
2955,0.772,2.3
2417,0.806,2.1
3264,0.800000011920929,1.0
3498,0.7879999876022339,1.0
2871,0.782,1.3
2418,0.802,0.9
2316,0.764,2.1
3538,0.768,5.4
3015,0.7879999876022339,0.5
2923,0.752,1.6
3603,0.762,2.6
2511,0.86,0.1
2397,0.766,1.1
3619,0.784,2.1
3661,0.778,1.4
3020,0.802,1.9
3365,0.7540000081062317,0.5
3819,0.91,1.4
3244,0.8,5.2
3272,0.784,0.9
3406,0.762,1.0
2680,0.758,2.6
2492,0.794,2.1
2267,0.752,2.1
2399,0.777999997138977,1.0
3290,0.7519999742507935,1.5
3837,0.754,0.2
