,x1,x2,x3
2544,-0.0,0.0,1.1
2832,0.0,0.0,1.8
2680,-0.0,0.0,2.2
2177,-0.0,0.0,1.9
3336,0.0,0.0,1.7
2700,0.0,-0.0,1.9
2670,-0.0,0.0,3.1
3697,0.0,-0.0,0.2
2025,-0.0,-0.0,2.0
2169,0.0,0.0,4.6
3797,-0.0,-0.1,3.1
2338,-0.0,-0.0,1.1
3815,-0.0,0.0,2.9
2749,0.0,0.0,0.2
2678,-0.0,-0.0,0.5
3054,-0.0,-0.2,1.7
3343,0.0,-0.1,2.6
2511,0.0,0.0,1.9
3306,0.0,0.0,6.4
3265,-0.0,0.0,1.3
3978,-0.0,-0.0,5.4
3928,-0.0,-0.0,0.6
3875,0.0,-0.0,4.4
3694,0.0,0.0,1.5
2913,0.0,0.0,1.5
3664,-0.0,-0.0,4.1
2345,0.0,-0.0,2.5
3463,0.0,-0.1,4.3
2322,-0.0,-0.0,2.3
2997,0.0,-0.0,0.1
2196,0.0,-0.0,2.5
3754,0.0,0.0,3.5
2845,0.0,-0.0,2.9
2416,0.0,-0.0,0.8
3530,0.0,0.0,0.1
2048,0.0,-0.0,0.9
3101,0.0,-0.0,0.9
2661,-0.0,-0.0,1.7
3716,0.0,0.0,1.9
2236,-0.0,-0.0,0.8
2319,-0.0,-0.1,2.7
3547,0.0,-0.0,1.0
3770,0.0,-0.0,1.1
2866,0.0,0.0,0.5
2549,-0.0,0.0,1.3
3278,0.0,0.0,3.0
3235,-0.0,0.0,3.8
3130,-0.0,-0.2,3.5
2629,0.0,0.0,2.4
3598,0.0,0.0,1.3
2264,0.0,-0.0,3.2
3400,-0.0,-0.0,1.5
2055,-0.0,0.0,4.1
3791,0.0,-0.0,1.9
3068,0.0,-0.0,0.5
3563,0.0,0.1,2.2
2948,0.0,0.0,1.9
2636,-0.1,-0.0,0.2
2403,-0.1,0.0,7.9
3803,0.0,-0.0,1.3
2703,-0.0,-0.0,3.9
2567,0.0,-0.0,2.9
2508,-0.0,-0.0,3.1
2609,-0.0,-0.0,0.6
2820,0.0,0.0,0.2
3481,-0.0,-0.0,0.6
2142,-0.0,-0.0,0.7
3432,-0.0,0.0,1.4
2836,0.0,-0.0,1.7
3885,0.0,-0.0,1.4
2381,-0.0,0.0,2.8
3774,0.1,-0.0,4.8
2583,-0.0,-0.0,2.2
2538,-0.0,-0.0,2.7
3368,-0.0,0.0,3.1
3459,-0.0,0.0,1.5
2769,-0.0,-0.0,4.6
3064,0.0,0.1,5.0
2768,-0.0,0.0,1.7
3232,-0.0,0.0,2.9
2501,-0.0,-0.0,0.6
2269,0.0,0.0,2.3
3955,0.0,0.0,1.5
3044,0.0,0.0,4.7
3738,0.0,-0.0,1.7
2574,0.0,0.0,3.0
3625,-0.1,-0.0,2.4
2268,0.0,0.0,4.4
2365,0.0,0.0,1.8
2988,-0.0,0.0,1.2
3259,0.0,-0.1,6.4
3192,0.0,-0.0,2.8
2083,-0.0,0.0,1.9
3671,0.0,-0.0,0.3
3905,0.0,0.0,0.7
2557,-0.0,-0.0,2.1
2598,-0.0,0.0,2.2
3303,0.0,0.0,0.4
3809,-0.0,0.0,1.2
3646,-0.0,-0.0,1.8
2184,0.0,0.0,2.0
3268,-0.0,0.0,1.8
2105,-0.0,0.0,2.9
2987,0.0,0.0,2.1
2889,-0.0,0.0,4.6
2156,-0.0,0.0,0.4
2251,0.0,0.0,2.1
2737,0.0,0.0,0.5
3113,-0.0,0.0,0.7
3508,-0.0,0.0,4.1
2129,-0.0,0.0,1.9
2072,0.0,0.0,0.6
2516,0.0,0.0,5.1
3251,0.0,-0.0,4.3
2369,-0.0,0.0,3.1
2883,0.0,-0.0,0.8
2033,-0.0,-0.0,2.2
3309,0.0,-0.0,3.9
2879,0.0,0.0,2.2
2443,-0.0,0.0,0.8
3670,-0.0,-0.0,2.1
2368,0.0,-0.0,1.0
3988,-0.0,-0.0,2.1
3353,-0.0,0.0,0.1
2547,0.0,0.0,2.2
2530,0.0,0.0,1.3
3514,0.0,0.1,4.6
2312,-0.0,-0.1,0.4
2922,0.0,0.0,5.4
2058,-0.0,0.0,0.7
3613,-0.0,-0.0,5.1
2570,0.0,-0.0,2.5
2745,-0.1,0.0,1.5
2963,-0.0,0.0,0.3
2046,-0.0,-0.0,2.4
2182,0.0,0.0,4.5
2424,-0.0,-0.0,0.3
3739,-0.0,0.0,4.3
2969,-0.0,-0.0,2.7
3035,0.0,0.0,5.1
2266,-0.0,0.0,1.5
2579,-0.0,-0.0,2.8
2510,-0.0,-0.1,3.8
3878,0.0,0.0,1.0
2545,0.0,0.0,1.9
2259,0.0,0.0,3.9
2759,-0.0,-0.0,1.9
2807,0.0,0.1,5.9
3982,0.0,0.0,1.9
3585,-0.0,0.0,2.0
2596,-0.0,-0.0,2.5
2093,0.0,0.0,0.6
3711,-0.0,0.0,4.0
2339,-0.0,-0.0,2.2
3319,-0.0,0.0,2.2
3285,0.0,0.0,2.2
2996,0.0,0.0,0.5
2473,-0.0,-0.0,1.3
2844,-0.0,-0.0,4.4
2520,-0.0,-0.0,1.4
3532,-0.0,-0.0,1.7
3768,-0.0,0.0,3.0
2470,-0.0,0.0,4.7
3703,0.0,0.0,0.9
2782,-0.0,-0.0,2.0
3836,0.0,0.0,3.2
2418,0.0,-0.0,0.6
3564,-0.0,-0.0,2.2
3506,-0.0,-0.0,2.4
3383,-0.0,0.0,3.1
2273,-0.0,-0.0,3.3
3090,-0.0,0.0,3.2
3686,0.1,0.0,3.0
3289,-0.1,-0.1,5.1
2906,-0.1,-0.0,0.7
2974,-0.0,-0.0,1.6
3522,0.0,0.0,2.0
2797,0.0,0.0,3.0
3468,-0.0,0.0,0.5
3417,0.0,-0.0,3.8
2437,0.0,-0.0,2.1
3962,-0.0,0.0,2.4
2175,-0.0,-0.0,0.8
3899,0.1,-0.1,2.4
2907,-0.0,0.0,0.9
2490,0.0,-0.0,1.7
2376,0.0,-0.0,2.0
3339,0.0,-0.0,0.5
2146,-0.0,-0.0,0.1
2500,-0.0,0.1,1.7
2492,0.0,0.0,2.5
2855,0.0,-0.0,1.8
3483,-0.0,0.0,4.8
3033,-0.0,0.0,3.0
2109,0.0,-0.0,1.2
3078,-0.0,-0.0,3.1
3108,-0.0,-0.0,3.6
3344,-0.0,0.0,4.1
3318,-0.0,-0.0,3.3
2003,-0.0,-0.0,2.3
