,h_post,h_post_individualized
2749,0.62,
3429,0.6,
3129,0.58,
2134,0.6,
3393,0.6,
3227,0.52,
2610,0.62,
3300,0.6,
2073,0.6,
3079,0.58,
3820,0.58,
2204,0.62,
2475,0.6,
3643,0.6,
2694,0.82,
2921,0.58,
2873,0.6,
2370,0.6,
3771,0.6,
3320,0.58,
3018,0.6,
3675,0.6,
3463,0.6,
3447,0.6,
3891,0.58,
2926,0.52,
3001,0.58,
3063,0.58,
2395,0.62,
2712,0.6,
3760,0.58,
3827,0.58,
2313,0.6,
3265,0.58,
2686,0.6,
3723,0.6,
2137,0.58,
2054,0.52,
3546,0.62,
3844,0.6,
3845,0.62,
2499,0.62,
3628,0.6,
3410,0.58,
2830,0.58,
3964,0.6,
2238,0.52,
3743,0.58,
3212,0.62,
3925,0.52,
2557,0.6,
3154,0.6,
3493,0.6,
3223,0.58,
3523,0.62,
3130,0.58,
3180,0.6,
3161,0.58,
2925,0.58,
3706,0.58,
3901,0.6,
2365,0.6,
2625,0.6,
3858,0.6,
3200,0.6,
3409,0.6,
3399,0.58,
3877,0.52,
3595,0.6,
3911,0.58,
2813,0.52,
2778,0.6,
2165,0.58,
2005,0.6,
3208,0.64,
2130,0.58,
3125,0.58,
3110,0.52,
3704,0.6,
2252,0.56,
3066,0.62,
3359,0.6,
2738,0.58,
3558,0.6,
2336,0.58,
2991,0.58,
3402,0.58,
2646,0.6,
2096,0.52,
3544,0.6,
3367,0.6,
2948,0.58,
2345,0.52,
3562,0.58,
2392,0.58,
3177,0.62,
2233,0.6,
2209,0.62,
3052,0.58,
2880,0.6,
3588,0.58,
2690,0.52,
2026,0.58,
2833,0.6,
2035,0.6,
3823,0.6,
3659,0.52,
2814,0.58,
3936,0.6,
3412,0.6,
3069,0.62,
3908,0.6,
3304,0.6,
3604,0.78,
2514,0.6,
2034,0.62,
2331,0.6,
3325,0.6,
2604,0.58,
2159,0.6,
3283,0.58,
3998,0.6,
2777,0.6,
3811,0.58,
2988,0.58,
2325,0.58,
2113,0.58,
3551,0.6,
3870,0.58,
3560,0.62,
2762,0.6,
3232,0.58,
2118,0.6,
2022,0.58,
2786,0.76,
2279,0.62,
2062,0.58,
3971,0.52,
3531,0.6,
2417,0.6,
2281,0.62,
3173,0.62,
2181,0.58,
3833,0.56,
2713,0.6,
2794,0.58,
3324,0.58,
3790,0.6,
2753,0.58,
3966,0.62,
2424,0.62,
2086,0.52,
2323,0.6,
3170,0.58,
2801,0.58,
3478,0.6,
2236,0.58,
2556,0.62,
3240,0.6,
2663,0.62,
2335,0.58,
3006,0.6,
3764,0.58,
2935,0.6,
2709,0.6,
3516,0.6,
3238,0.6,
2536,0.64,
2183,0.6,
3929,0.6,
2523,0.6,
3803,0.62,
2859,0.52,
3752,0.6,
2268,0.62,
2491,0.58,
3584,0.62,
3133,0.52,
3122,0.6,
3744,0.6,
3287,0.6,
2110,0.58,
2621,0.58,
3713,0.6,
3947,0.68,
3670,0.6,
2339,0.56,
2030,0.6,
3714,0.58,
3074,0.58,
3011,0.62,
3957,0.58,
3565,0.52,
3378,0.62,
3441,0.52,
3587,0.6,
2761,0.6,
3629,0.62,
2633,0.62,
2826,0.58,
