,h_post,h_post_individualized
19422,0.92,
19986,0.88,
18327,0.92,
18626,0.82,
19821,1.0,
14073,0.9,
19225,0.76,
10309,0.92,
14527,0.94,
15270,0.86,
19252,0.92,
14710,0.84,
14678,0.9,
11004,0.96,
11575,0.9,
11487,0.98,
17819,0.88,
18429,0.96,
11978,0.66,
17474,0.64,
14225,0.92,
11260,0.0,
12270,0.9,
14523,0.9,
19682,0.94,
10348,0.64,
17929,0.88,
15790,0.86,
14611,0.88,
11043,0.88,
13806,0.02,
11061,0.86,
13982,0.98,
11446,0.84,
11272,0.92,
14269,0.0,
18183,0.6,
14356,0.92,
11908,0.8,
14450,0.74,
19258,0.94,
13213,0.78,
16255,0.94,
18673,0.74,
10237,0.98,
11367,0.82,
14606,0.82,
19530,0.6,
12045,0.9,
14533,0.86,
17741,0.96,
14342,0.96,
15067,0.9,
14998,0.94,
19791,0.7,
10261,0.72,
18751,0.92,
17716,0.92,
17616,0.96,
10326,0.92,
12578,0.54,
17261,0.94,
13516,0.66,
15922,0.9,
14485,0.92,
16994,0.9,
17792,0.78,
15414,0.8,
10888,0.84,
12274,0.9,
14024,0.74,
11581,0.96,
14373,0.94,
12907,0.94,
17554,0.88,
19922,0.9,
13630,0.94,
11263,1.0,
15870,0.8,
14547,0.8,
11939,0.9,
18972,0.56,
14477,0.94,
15936,0.94,
11878,0.64,
17573,0.88,
16519,0.9,
17135,0.94,
12330,1.0,
12036,0.86,
17975,0.8,
16324,0.9,
19917,0.82,
16476,0.72,
10312,0.9,
10215,0.96,
10657,0.8,
13886,0.66,
18040,0.98,
15391,0.0,
16776,0.9,
17831,0.68,
13769,0.86,
19435,0.66,
17697,0.84,
17916,0.88,
11207,0.62,
19708,0.84,
19685,0.92,
17920,0.96,
10879,0.76,
13704,0.84,
13877,0.76,
15189,0.98,
14862,0.9,
11054,0.92,
10518,0.82,
18629,0.64,
13863,0.92,
19169,0.9,
14747,0.94,
11101,0.02,
15305,0.98,
10325,0.9,
10207,0.92,
16932,0.0,
11885,0.9,
12056,1.0,
11916,0.0,
11771,0.96,
11321,0.68,
18386,0.84,
13849,0.94,
15313,0.82,
19320,0.86,
14232,0.62,
14274,0.02,
12205,0.88,
11821,1.0,
14369,0.94,
16282,0.84,
18949,0.96,
11825,0.9,
18041,0.68,
15398,0.98,
17028,0.58,
10803,0.94,
14716,0.72,
13599,0.78,
16732,0.0,
15399,0.98,
19035,0.96,
14256,0.0,
18088,0.88,
14923,0.82,
17992,0.72,
19157,0.94,
13089,0.9,
17548,0.92,
12537,0.82,
14166,0.6,
16200,1.0,
13979,0.96,
13199,0.88,
10001,0.96,
15834,0.9,
17490,0.68,
15267,0.8,
19479,0.88,
18738,0.94,
13838,0.5,
15596,0.94,
13053,0.9,
12474,0.92,
14240,0.03999999999999999,
14156,0.94,
10381,0.84,
19281,0.94,
13614,0.86,
18832,0.92,
14498,0.72,
15348,0.9,
14081,0.94,
18257,0.84,
16853,0.7,
12087,0.94,
10225,0.86,
11190,0.88,
13582,0.94,
16466,0.98,
12919,0.74,
10265,0.94,
19512,0.94,
18359,0.62,
19388,0.68,
11766,0.88,
13872,0.94,
17110,1.0,
18790,0.88,
18009,0.74,
