,x1,x2,x3
3416,0.0,0.0,1.0
3237,-0.0,-0.0,1.9
2709,0.0,0.0,2.7
2083,0.0,0.0,1.9
3268,0.0,0.0,1.8
3344,0.1,-0.1,4.2
2813,-0.0,0.0,5.3
2784,-0.0,0.0,1.5
3442,0.0,-0.1,6.0
3782,-0.0,0.0,4.6
2500,-0.1,-0.1,1.7
3522,1.1,0.0,0.0
3563,0.0,0.0,2.3
3750,0.0,-0.0,2.8
2338,-0.0,-0.0,1.1
3513,0.1,0.0,2.8
3827,0.0,0.0,2.7
3549,0.0,0.0,1.3
3152,0.0,-0.0,2.2
3806,-0.0,-0.0,3.9
3551,0.0,-0.0,1.9
2475,1.8,1.2,0.0
3694,0.0,0.0,1.5
2324,0.5,0.0,-0.0
2844,-0.0,0.1,4.5
3728,0.1,0.0,0.5
2188,0.0,0.0,0.6
2979,0.0,0.0,2.7
3732,0.8,0.0,-0.0
3906,0.0,0.0,3.7
3006,-0.0,0.0,5.7
3672,0.4,0.0,-0.0
2637,0.0,0.0,1.3
2889,-0.0,-0.0,4.6
2802,-0.0,-0.0,4.4
3681,0.2,1.3,-0.0
2630,0.0,0.0,4.4
3431,0.0,-0.0,2.0
2279,-0.0,-0.0,0.8
3488,0.0,-0.0,1.0
3635,-0.0,-0.0,2.0
3575,0.0,-0.0,2.1
2945,-0.0,-0.0,2.6
2872,-0.0,0.0,5.9
2156,0.3,0.0,-0.0
2374,-0.0,0.1,3.6
2689,1.3,1.5,0.0
2413,0.0,0.0,1.2
3900,0.0,0.0,5.1
3888,0.4,0.6,0.0
3109,-0.0,0.0,4.3
3421,0.0,0.0,1.8
3914,0.0,-0.1,2.3
3628,1.0,-0.0,-0.0
2996,0.3,0.0,-0.0
3240,-0.0,0.0,1.8
2798,1.3,-0.0,-0.0
3387,0.0,0.0,1.2
2536,0.0,-0.0,2.0
2326,0.0,0.9,0.0
2136,0.3,0.0,0.0
2886,0.5,1.0,-0.0
3800,0.2,-0.0,-0.0
2192,-0.1,-0.0,3.3
3632,-0.0,0.0,1.0
2184,-0.0,0.0,2.0
2866,-0.0,-0.0,0.5
2292,0.3,0.0,-0.0
2558,-0.0,0.0,4.1
2336,0.0,-0.0,1.6
3338,0.0,-0.0,3.1
3221,-0.0,0.0,3.1
3262,0.5,0.7,-0.0
3258,-0.0,-0.0,4.7
2694,0.0,0.0,2.0
3232,0.0,0.0,3.0
2379,0.1,-0.0,5.6
2046,-0.0,-0.1,2.4
3795,-0.1,0.0,4.8
2105,-0.0,-0.1,2.8
2528,-0.1,0.0,3.2
3982,-0.0,-0.0,2.0
2906,0.4,0.0,0.0
3898,0.1,0.0,2.7
3016,-0.0,0.0,2.2
2959,0.0,-0.0,2.4
3272,0.0,-0.0,1.7
3339,0.0,-0.0,0.5
3279,-0.0,0.0,3.7
2288,-0.0,0.0,1.4
2446,-0.0,-0.0,0.5
2346,-0.0,-0.0,0.4
3051,1.9,0.0,-0.0
3346,0.0,-0.0,4.8
3574,-0.0,-0.0,3.4
2131,0.0,-0.0,1.1
3134,0.0,0.0,2.6
2237,0.0,0.0,1.3
