ix,goal_cost,intv_cost
2090,1.0,4.7
3449,1.0,8.5
2759,1.0,7.9
2311,0.754,4.8
3232,0.752,0.1
2000,1.0,3.4
2753,0.812,0.8
3608,1.0,3.3
2765,0.984,0.5
3280,1.0,0.2
2794,0.954,0.4
3193,1.0,2.1
3790,0.82,1.5
2411,1.0,6.799999999999999
3549,1.0,2.5
2655,1.0,1.6
2739,1.0,2.9
3828,0.992,0.7
2305,0.834,4.1
2501,0.81,0.9
3162,0.912,0.1
3071,0.766,2.2
2471,1.0,8.1
3643,1.0,6.1000000000000005
2101,0.93,0.1
3733,1.0,3.6
3219,1.0,0.4
3897,1.0,1.1
3014,0.778,0.4
2736,1.0,0.5
2609,1.0,6.4
3826,1.0,4.3
2535,0.976,1.1
2274,0.96,1.1
2882,1.0,1.3
2368,1.0,7.300000000000001
2642,0.764,1.5
3249,0.974,1.4
3636,0.852,1.5
3199,1.0,13.0
2800,0.772,1.6
2113,0.95,0.1
2936,0.96,0.2
2514,0.984,2.2
3780,0.776,3.0
3509,0.846,1.0
3747,0.984,0.7999999999999999
3188,0.92,4.1
3715,0.972,3.6999999999999997
3792,0.82,0.7
2923,1.0,8.4
2040,0.79,0.7
3340,0.874,0.7
3794,1.0,4.8
3421,0.948,1.0
2963,0.806,2.0
3146,1.0,6.4
3932,0.804,1.2
3505,1.0,5.6
2061,1.0,0.3
3481,1.0,2.7
2876,0.766,0.7
3605,0.968,0.1
2901,1.0,3.5
2769,0.754,0.7
2354,0.778,3.3000000000000003
3738,1.0,0.6
2651,1.0,0.1
2641,1.0,1.0
2543,0.978,2.4
3726,0.768,4.4
2959,0.786,2.6
3157,1.0,0.7
2483,1.0,12.100000000000001
2031,0.77,0.4
3502,1.0,1.8
3451,0.838,3.3000000000000003
2890,0.78,0.5
2372,0.802,0.2
2230,0.854,3.0
3570,1.0,0.4
3571,0.868,0.5
2868,1.0,0.5
3656,0.772,6.9
3423,0.988,0.8999999999999999
2927,1.0,4.1
2966,1.0,2.8
2008,0.834,3.5
2238,1.0,5.6000000000000005
3247,0.826,1.9000000000000001
3154,1.0,2.9
3293,0.774,1.1
3858,1.0,4.300000000000001
3494,1.0,1.2000000000000002
2233,1.0,2.2
2948,0.8,2.7
3568,1.0,0.5
2314,0.838,0.7
2231,0.862,0.1
2575,1.0,5.3
2440,1.0,4.6
2756,1.0,6.1
2144,1.0,0.2
3592,1.0,5.2
2490,1.0,2.6999999999999997
3266,1.0,0.9
2187,0.786,4.800000000000001
3115,1.0,6.1
3098,1.0,1.5
2506,0.966,1.1
3696,0.766,0.8
3618,0.814,0.8
3688,0.992,1.3
2649,0.826,0.7
2792,0.776,5.7
2511,0.884,1.4
2859,1.0,6.300000000000001
2493,1.0,2.9000000000000004
3532,1.0,1.4000000000000001
2327,1.0,5.2
3456,0.986,0.2
2510,1.0,0.7
3011,0.784,2.6
2326,1.0,1.7
2302,0.856,1.3
3701,0.786,0.7
2244,0.844,1.3
3038,0.758,1.7000000000000002
2605,0.77,2.5
3944,1.0,3.7
2565,0.816,2.3
3901,0.784,0.9
3342,0.796,2.9
3580,1.0,0.6
2918,0.838,0.7
2947,0.796,2.8
2058,0.8,1.5
3224,1.0,0.3
2698,1.0,3.0
2321,1.0,8.3
3984,1.0,4.9
3389,0.842,3.6
2317,0.79,4.5
2382,0.854,1.6
3521,1.0,1.5000000000000002
3706,1.0,4.1000000000000005
3985,0.846,0.1
2528,0.812,0.8
2043,0.854,0.1
2074,0.838,0.7
2412,1.0,4.9
2530,0.784,4.3
2457,0.87,2.2
2126,0.85,1.1
3589,1.0,0.7
2656,1.0,1.5
2400,1.0,3.5
2903,0.81,0.7
3981,0.818,1.3
3050,0.76,2.1
2179,1.0,2.9
2584,0.794,0.4
2665,1.0,3.8
3048,1.0,0.5
3849,0.794,1.5
2638,0.756,0.4
3341,1.0,1.9
3499,1.0,0.5
2719,0.762,1.4
2502,0.944,0.4
3768,1.0,3.6
3884,1.0,1.1
3431,1.0,3.5999999999999996
3657,1.0,1.7
3867,1.0,0.5
3707,0.798,0.5
3200,0.938,1.2
2957,0.83,1.0
3918,0.854,0.1
2495,0.78,1.0
2898,0.82,0.4
3560,1.0,12.4
3776,1.0,7.0
3434,1.0,0.8
3498,0.854,3.5999999999999996
3126,0.936,1.9
2886,1.0,2.0
3782,0.824,1.2
3553,0.846,1.1
2407,0.99,1.7
2027,1.0,4.699999999999999
2258,1.0,1.9
2626,0.784,5.0
3818,0.762,1.2
3574,1.0,2.8
3722,0.946,1.8
2850,0.892,0.1
3754,0.894,1.0
3444,0.774,5.1
2103,1.0,10.399999999999999
