,h_post,h_post_individualized
11202,0.96,
18055,0.9,
10467,0.92,
12912,0.94,
18174,0.86,
17874,0.62,
13426,0.9,
13264,0.76,
12903,0.9,
10727,0.92,
15833,0.96,
10946,0.02,
17616,0.7,
19886,0.96,
15118,0.88,
12528,0.88,
19366,0.9,
14434,0.84,
10760,0.9,
13929,0.98,
14229,0.96,
18119,0.96,
13139,0.0,
18997,1.0,
13895,0.88,
19469,0.94,
19643,0.86,
19167,0.92,
10131,0.9,
10324,0.72,
18696,0.9,
19532,0.94,
16861,0.94,
16535,0.78,
15127,0.88,
11019,0.56,
16907,0.94,
14023,0.94,
19426,0.98,
16618,0.64,
17407,0.82,
12125,0.84,
14974,0.88,
11948,0.9,
16350,0.94,
10465,0.96,
18018,0.92,
13442,0.8,
19893,0.94,
12840,0.8,
15745,0.98,
19592,0.98,
11482,0.96,
11974,0.9,
18169,0.98,
18400,0.9,
14133,0.88,
16796,0.92,
19400,1.0,
16341,0.92,
11330,0.92,
18292,0.9,
10523,0.9,
14531,0.98,
14047,0.92,
15605,0.86,
19370,0.98,
17010,0.9,
18473,0.8,
16120,0.96,
17341,0.84,
11399,0.92,
14100,0.96,
19798,0.94,
19614,0.8,
14660,0.88,
11154,0.86,
14797,0.84,
16346,1.0,
10010,0.98,
18957,0.92,
13216,0.9,
17563,0.66,
11626,0.96,
12995,0.62,
15794,0.76,
14506,0.86,
17030,0.98,
11514,0.64,
11750,0.54,
15361,0.96,
13395,0.84,
13205,1.0,
17760,0.86,
18678,0.96,
15082,0.94,
12531,0.86,
16580,0.84,
18517,0.88,
16249,0.88,
14298,0.82,
12190,0.84,
18817,0.92,
17838,0.96,
18706,1.0,
19743,0.9,
18299,1.0,
16847,0.88,
14880,0.74,
13068,0.88,
15473,0.76,
10442,0.98,
16798,0.86,
11070,0.76,
18460,0.96,
12577,0.8,
19241,0.96,
19422,0.9,
18040,0.94,
17905,0.94,
19889,0.98,
16672,0.76,
13648,0.96,
13887,0.9,
16564,0.96,
10388,0.92,
12599,0.10000000000000002,
17250,0.94,
15975,0.78,
16607,0.92,
16492,0.94,
14759,0.84,
15798,0.92,
17199,0.7,
17947,0.92,
18280,0.82,
12077,1.0,
15596,0.92,
16207,0.88,
16570,0.9,
11935,0.98,
11205,0.88,
11146,0.96,
13892,0.98,
12526,0.98,
16384,0.84,
17246,0.96,
13227,0.92,
18188,0.86,
13639,0.96,
10365,0.74,
11188,0.94,
13717,0.76,
12119,0.92,
18016,0.94,
17814,0.98,
16549,0.96,
11599,0.88,
17643,0.96,
17666,0.78,
19634,0.96,
18132,0.96,
18729,0.86,
15031,0.86,
11659,0.9,
19302,0.92,
12810,1.0,
17444,0.88,
14709,0.98,
18996,0.8,
15443,0.78,
12245,0.88,
12312,0.96,
13592,0.88,
13616,0.92,
11743,0.94,
17680,0.88,
16285,0.96,
14611,0.94,
15007,0.8,
12423,0.76,
17586,0.88,
12341,0.7,
10256,0.76,
18512,1.0,
18564,0.96,
15660,0.98,
19328,0.94,
12238,0.03999999999999999,
12373,0.92,
11773,0.94,
13967,0.8,
13608,0.06,
15374,0.9,
17360,0.0,
14628,0.88,
14841,0.84,
11382,0.88,
18539,0.8,
13146,0.88,
