ix,goal_cost,intv_cost
3072,0.958,4.9
2556,0.962,2.8
3550,0.956,6.300000000000001
3019,0.958,6.4
3423,0.952,1.6
2685,0.952,1.1
2591,0.954,4.8
2132,0.952,2.2
3758,0.962,4.8
3412,0.956,1.4
2242,0.952,2.1
2868,0.954,4.1
3804,0.962,1.8
3910,0.958,3.4000000000000004
2117,0.952,1.7
2963,0.954,4.1
3855,0.968,2.9
2416,0.966,2.3
2278,0.952,5.4
3245,0.9520000219345093,2.0
3898,0.966,1.3
2969,0.956,8.1
2265,0.96,2.0
2695,0.954,2.8
2869,0.952,1.7
3151,0.952,6.5
2283,0.964,3.8
2436,0.962,5.1
2932,0.964,2.4
3884,0.968,2.9
2013,0.96,2.9
2085,0.954,8.4
2089,0.998,2.2
2889,0.96,1.9
2910,0.9539999961853027,3.0
3525,0.954,7.199999999999999
3152,0.964,2.4
3275,0.966,2.9
3897,0.96,6.9
3548,0.96,2.2
3148,0.958,1.6
3562,0.964,2.2
3529,0.956,2.3
2549,0.96,2.1
2190,0.9620000123977661,2.0
3285,0.952,2.6
2602,0.976,1.7
2713,0.956,2.5
3137,0.954,2.5
2639,0.964,2.6
2046,0.952,1.9
3017,0.9520000219345093,3.5
3110,0.956,1.6
3542,0.952,0.8
2519,0.956,5.6
3986,0.962,5.1
2455,0.9580000042915344,2.5
3771,0.96,2.5
2500,0.964,0.8
2544,0.962,4.7
2012,0.954,5.199999999999999
3361,1.0,1.7
2971,0.9599999785423279,4.0
3173,0.954,2.6
3773,0.958,1.7
2431,0.97,2.0
3664,0.954,2.6
3694,0.954,3.4
2505,0.952,5.2
2838,0.966,1.9
3283,0.958,2.3
3377,0.9580000042915344,3.0
2101,0.97,7.4
3435,0.956,7.6
3979,0.958,2.3
2464,0.9559999704360962,5.5
2651,0.954,1.8
3971,0.968,2.0
2966,0.952,2.6
3830,0.9639999866485596,3.0
2373,0.962,2.8
3474,0.9580000042915344,2.5
2066,0.9539999961853027,2.0
3080,0.962,2.7
3706,0.962,1.9
2917,0.952,8.5
3896,0.958,6.5
2330,0.964,3.0
2369,0.966,2.6
2042,0.966,2.1
2383,0.966,2.1
3455,0.9639999866485596,4.0
3811,0.966,1.5
3178,0.97,2.8
3218,0.96,1.9
2099,0.954,1.7
2857,1.0,2.2
2141,0.958,5.3
3411,0.958,0.4
3714,0.954,4.2
2387,0.954,2.4
2382,0.956,2.4
3106,0.9559999704360962,1.0
3866,0.954,3.4
3860,0.978,2.3
2592,0.958,5.699999999999999
2842,0.956,2.4
2632,0.972,2.1
2941,0.954,6.6000000000000005
2284,0.952,1.7
3861,0.962,1.4
3356,0.954,4.6
2570,0.958,2.1
2079,0.954,8.5
2244,0.952,6.7
3287,0.988,2.6
3089,0.974,2.0
3226,0.958,5.8999999999999995
3690,0.964,1.4
2039,0.958,4.6
2469,0.9599999785423279,2.5
2221,0.962,5.3
2759,0.964,2.5
2047,0.952,1.8
2189,0.964,2.1
3613,0.96,2.9
2991,0.97,2.6
3183,0.952,4.3
3475,0.956,6.699999999999999
3172,0.958,8.5
3970,0.952,3.4000000000000004
3583,0.956,4.9
2107,0.954,7.9
2771,0.9520000219345093,2.0
3068,0.962,3.3
2531,0.956,3.1
2532,0.952,2.5
3480,0.9599999785423279,1.5
2377,0.952,2.2
2739,0.966,5.1000000000000005
3225,0.96,2.7
2476,0.958,4.8999999999999995
2399,0.956,1.8
3444,0.956,1.5
2635,0.958,0.6
3260,0.966,2.6
2286,0.954,2.9
2049,0.966,2.5
3772,0.96,3.3000000000000003
3317,0.96,2.5
2450,0.962,5.0
2213,0.9660000205039978,4.5
2984,0.956,8.1
3628,0.952,2.0
3189,0.956,4.4
2154,0.956,3.9000000000000004
3631,0.9520000219345093,3.0
2354,0.9639999866485596,3.0
3376,0.958,5.6
3732,0.954,5.2
2494,0.964,2.7
3965,0.956,1.7
3599,0.9580000042915344,1.5
2156,0.954,1.3
2248,0.97,3.1
3129,0.956,5.0
3759,0.956,1.9
3502,0.9620000123977661,1.5
2148,0.9580000042915344,2.0
2521,0.956,4.9
3524,0.958,1.7
3145,0.952,2.9
3662,0.964,4.7
3742,0.966,1.9
3776,0.954,1.3
3406,0.972,1.7
3833,0.956,3.3
2734,0.952,3.1
2550,0.958,1.5
2865,0.9539999961853027,1.5
3038,0.958,3.4
3582,0.952,7.9
2820,0.96,0.7
2068,0.956,1.8
2227,0.954,1.6
2044,0.958,2.2
2337,0.962,1.7
3642,0.952,6.199999999999999
3698,0.952,3.3
2487,0.952,5.6
3841,0.952,2.3
2566,0.952,7.800000000000001
2109,0.952,2.1
2486,0.952,5.9
2672,0.954,3.8
2211,0.956,2.2
2400,0.97,1.6
3467,0.956,3.6
3433,0.952,3.8
2037,0.952,1.9
