ix,goal_cost,intv_cost
2504,0.89,15.0
2252,0.874,15.0
2381,0.76,10.0
3450,0.988,15.0
2718,0.942,10.0
3215,0.954,10.0
2917,0.892,10.0
2078,0.894,15.0
2839,0.758,10.0
3340,0.976,10.0
3181,0.89,5.0
2061,1.0,10.0
2682,0.868,5.0
3796,0.892,5.0
3988,0.908,10.0
2308,0.936,5.0
3254,0.992,15.0
3019,0.946,10.0
3851,0.88,15.0
3741,0.958,5.0
2312,0.754,10.0
3743,0.754,5.0
2729,0.99,10.0
3123,0.948,5.0
3585,0.992,15.0
3798,0.978,15.0
2082,0.868,5.0
2550,0.94,5.0
2877,0.968,5.0
3919,0.884,5.0
3036,0.884,5.0
2428,0.882,10.0
2894,0.966,10.0
2204,0.88,15.0
3258,0.868,5.0
3547,0.892,10.0
3883,0.884,5.0
2484,1.0,5.0
3998,0.902,10.0
2640,0.972,5.0
2929,0.95,15.0
3624,0.888,15.0
3931,0.902,15.0
3814,0.936,10.0
3497,0.896,5.0
3271,0.894,5.0
3562,0.872,15.0
2841,0.97,10.0
3454,0.958,10.0
2567,0.978,5.0
3017,0.886,15.0
2431,0.994,10.0
2197,0.988,10.0
2566,0.994,15.0
3708,0.88,15.0
3972,0.96,5.0
3055,0.946,10.0
2011,0.946,15.0
3612,0.852,15.0
2528,0.99,10.0
2256,0.954,10.0
2521,0.948,10.0
3965,0.876,15.0
2532,0.852,15.0
2585,0.982,10.0
3773,0.962,5.0
2561,0.874,5.0
3890,0.94,10.0
3861,0.9,5.0
2684,0.996,15.0
3666,0.766,10.0
3148,0.99,15.0
3622,0.776,10.0
3307,0.868,15.0
3189,0.93,5.0
2229,0.99,10.0
2069,0.88,5.0
2818,0.996,5.0
3188,1.0,5.0
2891,0.998,15.0
2163,0.994,5.0
3503,0.944,15.0
2873,0.942,5.0
3028,0.988,15.0
3525,0.86,15.0
3214,0.996,15.0
2453,0.864,15.0
3179,0.896,5.0
3504,0.994,15.0
3050,0.886,15.0
3923,0.994,15.0
2935,0.77,10.0
3598,0.962,10.0
3837,0.954,15.0
2170,0.936,10.0
2777,0.946,5.0
3240,0.99,15.0
3930,0.866,5.0
2002,0.998,10.0
2048,0.864,5.0
3438,0.9,10.0
2181,0.868,10.0
3341,0.966,10.0
3614,0.904,5.0
2186,0.994,15.0
2787,0.99,15.0
2638,0.96,10.0
3139,0.848,10.0
2320,0.872,10.0
2292,0.988,5.0
3306,0.984,10.0
2901,0.992,10.0
3205,0.946,10.0
3765,0.954,5.0
2749,0.944,10.0
3538,0.984,15.0
2908,0.996,15.0
2624,0.902,15.0
3512,0.956,5.0
3647,0.992,15.0
2506,0.864,5.0
3843,0.99,10.0
3020,0.89,5.0
2679,0.884,5.0
3863,0.956,5.0
3327,0.766,5.0
3688,0.996,15.0
3551,0.994,5.0
3143,0.998,15.0
3300,0.896,10.0
3178,0.86,15.0
2391,0.976,15.0
3024,0.95,5.0
3137,0.876,5.0
2005,0.986,10.0
2059,0.986,5.0
2545,0.934,10.0
3901,0.872,10.0
2339,0.9,10.0
3362,0.858,15.0
3140,0.998,15.0
2196,0.986,5.0
2249,0.996,15.0
3190,0.9,5.0
2832,0.994,15.0
3617,0.988,10.0
2603,0.882,5.0
3975,0.958,5.0
2942,0.992,15.0
3449,0.894,15.0
2773,0.988,15.0
3575,0.988,15.0
3233,0.752,10.0
3859,0.994,15.0
2948,0.97,10.0
2571,0.958,10.0
2018,0.988,15.0
2421,0.982,10.0
3401,0.96,10.0
3722,0.992,15.0
2800,0.88,10.0
2714,0.994,15.0
2754,0.868,15.0
2343,0.874,5.0
2176,0.874,5.0
3906,0.89,15.0
2051,0.87,15.0
2118,0.768,5.0
3725,0.948,10.0
3634,0.944,5.0
2903,0.942,5.0
2045,0.974,10.0
3236,0.944,10.0
2209,0.902,10.0
3426,0.956,15.0
3014,0.884,5.0
3934,0.874,5.0
2063,0.99,15.0
2098,1.0,5.0
2943,0.96,10.0
2657,0.952,5.0
3938,0.982,10.0
3269,0.978,10.0
2973,0.982,5.0
3425,0.934,10.0
3878,0.874,15.0
2038,0.956,5.0
3126,0.99,5.0
3530,0.982,10.0
2744,0.998,15.0
3383,1.0,5.0
2541,0.956,5.0
2627,0.894,10.0
3921,0.942,5.0
3783,0.876,15.0
2854,0.988,5.0
3336,0.982,10.0
3129,0.948,5.0
2680,0.994,15.0
2147,0.996,5.0
