,h_post,h_post_individualized
18412,0.0,
12688,0.0,
17625,1.0,
14867,0.02,
13354,0.02,
13649,1.0,
19112,1.0,
17558,1.0,
15622,0.02,
10501,1.0,
18549,1.0,
15774,1.0,
12371,1.0,
18654,0.0,
15882,0.98,
10319,1.0,
14954,1.0,
10873,1.0,
14342,1.0,
14741,1.0,
11175,0.0,
12723,1.0,
12524,0.0,
10964,1.0,
19020,0.02,
11181,1.0,
14002,0.0,
13001,0.0,
13780,0.0,
12307,0.02,
14271,1.0,
15411,0.0,
11583,0.06,
12291,1.0,
11532,1.0,
16625,0.03999999999999999,
19058,1.0,
15627,0.98,
18291,1.0,
14732,0.02,
10969,0.06,
12548,0.0,
14870,0.02,
13312,0.0,
17240,0.03999999999999999,
11930,0.02,
18670,1.0,
17215,0.0,
14746,1.0,
17107,1.0,
15471,0.0,
12203,1.0,
16140,0.0,
19695,0.03999999999999999,
17577,1.0,
15692,0.06,
11398,0.0,
17988,1.0,
17572,0.03999999999999999,
14943,0.06,
14771,1.0,
16324,0.0,
15066,0.0,
15678,1.0,
13224,0.06,
16025,1.0,
12756,0.98,
10648,0.0,
15462,0.02,
14548,0.0,
11081,0.10000000000000002,
18737,1.0,
13641,1.0,
10608,1.0,
12184,0.03999999999999999,
10128,0.02,
15767,0.0,
15096,0.0,
14159,0.02,
14265,1.0,
13032,0.0,
18704,0.02,
18691,1.0,
15955,0.02,
18338,1.0,
18041,1.0,
14143,1.0,
14111,0.0,
19948,0.0,
18724,0.0,
19203,0.06,
17245,0.03999999999999999,
16972,0.0,
10746,0.06,
16028,0.02,
12991,0.0,
16733,1.0,
17647,1.0,
17591,1.0,
16815,0.0,
11377,1.0,
15085,0.06,
16796,1.0,
10757,0.0,
13497,1.0,
11807,0.0,
17665,0.02,
11890,0.06,
18580,1.0,
17889,0.06,
13844,1.0,
11552,1.0,
11062,1.0,
16504,1.0,
12824,1.0,
14590,1.0,
16156,0.96,
15862,1.0,
17947,0.0,
18480,1.0,
15529,1.0,
17588,1.0,
16186,1.0,
18888,1.0,
14766,0.02,
10320,1.0,
17318,0.0,
15848,1.0,
11639,0.0,
12530,1.0,
16190,1.0,
10269,1.0,
15264,1.0,
13062,1.0,
14779,1.0,
16750,0.0,
13696,0.0,
18286,1.0,
16432,1.0,
11052,0.07999999999999999,
10563,0.0,
17764,1.0,
18979,0.0,
14089,1.0,
14370,0.06,
19921,0.02,
13797,0.03999999999999999,
19788,1.0,
14555,0.98,
13382,0.98,
18135,0.06,
10161,0.03999999999999999,
19746,0.0,
12552,1.0,
18080,1.0,
19008,0.0,
15547,0.02,
12912,1.0,
11803,1.0,
18250,0.0,
12192,1.0,
17938,1.0,
18319,0.98,
17348,0.0,
12691,0.03999999999999999,
14998,0.0,
13709,0.0,
10244,0.03999999999999999,
15358,0.03999999999999999,
19809,1.0,
10065,1.0,
15153,0.0,
15578,1.0,
13617,1.0,
12219,1.0,
13736,1.0,
19687,1.0,
13911,0.0,
16980,0.03999999999999999,
15339,1.0,
18926,1.0,
16474,0.0,
11551,1.0,
16091,0.0,
13537,1.0,
14694,1.0,
18154,0.0,
11510,0.0,
16549,1.0,
18637,0.0,
18416,1.0,
16622,0.96,
11319,0.98,
11729,0.02,
14534,1.0,
17741,0.0,
12961,1.0,
16741,0.98,
18378,0.0,
17044,0.0,
