,h_post,h_post_individualized
13186,0.98,
10007,0.94,
15714,0.84,
16596,0.92,
10315,0.9,
12846,0.86,
10535,0.8,
12514,0.96,
17733,0.9,
17312,0.9,
14856,0.94,
11155,0.86,
18992,0.9,
11283,0.9,
11747,0.84,
11244,0.9,
13576,0.84,
13733,1.0,
12338,0.88,
17766,0.94,
15643,0.92,
10745,0.82,
15627,0.82,
17856,0.94,
11743,0.84,
11033,0.86,
19855,0.88,
18392,0.94,
13067,0.8,
17251,0.84,
16220,0.84,
12323,0.94,
18024,0.86,
11654,0.94,
11567,0.84,
10206,0.8,
10338,0.96,
12965,0.86,
18993,0.84,
13684,0.86,
15082,0.82,
19856,0.94,
14643,0.98,
17939,0.94,
11836,0.8,
16994,0.9,
17851,0.9,
15239,0.9,
16816,0.9,
12339,0.92,
15882,0.82,
18123,0.94,
19494,0.88,
15452,0.92,
19056,0.86,
12994,0.86,
11042,0.9,
17960,0.88,
15703,0.98,
10512,0.88,
11515,0.96,
11509,0.92,
12094,0.86,
10207,0.94,
19010,0.8,
14375,0.96,
19070,0.92,
17213,0.94,
15667,0.88,
19260,0.98,
11220,0.96,
12074,0.92,
17587,0.88,
10669,0.86,
11312,0.98,
16251,0.88,
18788,0.86,
16769,0.94,
17201,0.96,
19121,0.82,
10252,0.94,
11481,0.9,
12506,0.88,
14369,0.86,
12621,0.98,
10086,0.9,
15436,0.94,
13310,0.92,
16184,0.82,
11212,0.92,
17414,0.94,
17705,0.86,
11094,0.96,
13233,0.88,
14304,0.86,
15948,0.86,
18266,0.98,
13847,0.88,
13660,0.88,
10639,0.98,
15891,0.96,
19456,0.88,
13539,0.88,
18699,0.82,
13986,0.82,
13337,0.82,
17514,0.92,
17498,0.88,
10156,0.98,
16991,0.84,
16691,0.8,
17612,0.96,
11623,0.96,
14531,0.84,
18155,0.88,
17350,0.88,
11238,0.86,
14978,0.9,
19339,0.84,
10149,0.82,
11731,0.92,
15200,0.84,
16497,0.82,
12479,0.94,
15546,0.86,
15933,1.0,
17103,0.86,
18832,0.98,
14807,0.86,
18023,0.88,
10875,0.92,
16016,0.98,
17721,0.82,
19498,0.92,
16116,0.94,
13025,0.86,
15534,0.88,
11492,0.96,
17412,0.84,
17299,0.98,
15041,0.96,
13881,0.9,
19552,0.98,
11001,0.98,
11409,0.96,
15841,0.88,
11183,0.94,
11842,0.84,
13884,0.94,
18786,0.98,
10683,0.82,
12432,0.98,
17937,0.9,
12827,0.84,
14868,0.82,
13308,0.86,
14727,0.92,
13455,0.82,
12055,0.96,
16767,0.98,
14119,0.82,
14965,0.86,
13098,0.88,
10213,0.88,
18395,0.92,
11943,0.98,
14123,0.9,
14338,0.82,
16463,0.84,
11207,0.8,
18703,0.88,
13203,0.94,
13101,0.86,
17100,0.8,
10680,0.84,
13895,0.84,
16889,0.94,
19541,0.98,
15487,0.92,
14940,0.84,
10112,0.84,
11385,0.9,
10407,0.98,
16607,0.84,
17986,0.88,
17440,0.98,
14109,0.9,
17743,0.98,
18839,1.0,
17662,0.92,
14883,0.92,
18829,0.84,
12063,0.84,
11004,0.98,
19573,0.9,
13362,0.88,
15579,0.84,
15629,0.96,
19229,0.96,
16089,0.88,
