ix,goal_cost,intv_cost
3515,1.0,1.3
2320,1.0,1.5
3538,1.0,1.1
2488,1.0,0.5
2778,1.0,0.3
2242,1.0,1.1
3884,1.0,2.3
3744,1.0,3.7
3712,1.0,0.6
3274,1.0,1.3
3171,1.0,4.3
3122,1.0,2.3000000000000003
2041,1.0,0.6
2399,1.0,2.0
2897,1.0,5.8
2014,1.0,1.5
3333,1.0,0.7
2211,1.0,3.1
2418,1.0,4.1
2674,1.0,1.1
3781,1.0,1.0
3064,1.0,2.4
3951,0.994,4.6
3087,1.0,3.3
3780,1.0,0.6
3121,1.0,1.8
2550,1.0,2.0
3357,1.0,1.5
3509,1.0,4.2
2504,1.0,5.9
2603,1.0,0.5
3107,1.0,3.7
3441,1.0,1.8
3409,1.0,1.3
2860,1.0,1.8
2944,1.0,1.2
2709,1.0,4.8
3037,1.0,1.4
3204,1.0,3.3
2106,1.0,1.4
2756,1.0,3.1
3698,1.0,0.1
2581,1.0,3.8
2798,1.0,4.5
2063,1.0,1.8
2915,1.0,2.1
3380,1.0,2.2
2837,1.0,0.9
3838,1.0,1.9
3486,0.96,1.6
2026,1.0,4.0
2051,1.0,1.8
2089,1.0,2.9
2776,1.0,4.6
3120,0.884,0.1
2004,1.0,3.7
2981,1.0,2.2
2255,1.0,0.7
2517,0.98,1.0
2354,1.0,3.1
2908,0.96,2.0
3672,1.0,3.2
3057,1.0,1.4000000000000001
2007,1.0,1.7
2223,1.0,4.4
3837,1.0,3.5
3559,1.0,4.0
2476,1.0,3.9
3277,0.96,0.1
3410,1.0,1.2
2585,1.0,4.5
2767,0.852,3.8
2098,0.986,0.1
3058,1.0,2.2
2885,1.0,1.6
2044,1.0,2.6
3661,1.0,5.6000000000000005
2621,1.0,3.6
2855,1.0,0.2
3186,1.0,0.5
2774,1.0,1.1
2252,1.0,3.1
3682,1.0,4.3
3020,1.0,0.7
3228,1.0,3.0
3729,1.0,2.9
2018,1.0,6.3999999999999995
3825,0.886,0.6
3993,1.0,2.0
2960,1.0,4.5
3859,1.0,3.7
2876,1.0,1.0
2400,1.0,0.8
2005,1.0,2.2
2883,1.0,0.8
2913,1.0,0.1
2695,1.0,2.5
2731,0.974,1.8
3450,0.914,0.9
2757,1.0,2.0
3867,1.0,0.7
2892,1.0,3.0
2823,1.0,3.3
2003,1.0,2.3
3634,1.0,2.5
3491,1.0,2.3
3301,1.0,3.9
2254,1.0,2.1
2073,0.878,1.5
2265,1.0,0.3
2920,0.852,0.2
3147,1.0,2.6
3645,1.0,0.9
2484,1.0,0.1
3143,1.0,1.0
2979,1.0,1.1
3000,1.0,6.7
2954,1.0,4.0
2803,1.0,4.4
2111,1.0,0.8
2895,1.0,4.9
2126,1.0,0.2
2453,1.0,3.3
3766,1.0,0.6
2492,1.0,0.4
2716,1.0,0.5
3010,1.0,6.8
2762,1.0,2.9
2746,1.0,3.5
3540,0.918,1.3
3440,1.0,1.5
2436,1.0,2.6
3082,1.0,3.2
3374,1.0,1.7
2571,1.0,1.0
3865,1.0,0.1
3743,1.0,0.30000000000000004
3456,0.976,4.0
3297,1.0,1.6
3978,1.0,5.9
3544,1.0,2.5
3391,1.0,3.7
3552,0.99,4.5
2821,1.0,1.4
2641,1.0,3.0
3792,1.0,1.3
2691,0.88,0.1
3691,0.948,2.8000000000000003
3375,1.0,2.5
2361,0.968,1.2000000000000002
2710,1.0,0.5
2658,1.0,2.7
3240,1.0,1.2
2407,1.0,0.9
2434,1.0,3.0
2474,1.0,5.7
3959,1.0,1.0
2572,1.0,0.8
2505,0.902,2.2
3405,1.0,2.5
2508,1.0,2.2
2121,1.0,2.8
3458,1.0,3.0
2066,1.0,3.8
3878,1.0,1.8
3033,0.854,1.0
3140,0.94,0.1
3571,1.0,1.6
2777,1.0,5.8
3549,1.0,2.0
2167,1.0,0.3
3602,1.0,1.5
2771,1.0,3.8
3759,1.0,3.0
3557,1.0,0.9
2782,1.0,1.1
3787,0.874,0.1
3738,1.0,2.1
3636,1.0,2.2
3654,1.0,2.5
3756,1.0,0.9
3259,1.0,1.7
3481,1.0,0.8
2364,1.0,0.6
3713,1.0,3.0
3467,0.886,2.0
2080,1.0,1.0
2414,1.0,1.9
2318,1.0,2.5
3916,0.996,0.30000000000000004
3704,1.0,5.9
2678,1.0,4.8999999999999995
2999,1.0,2.6
3758,1.0,0.5
2820,1.0,3.9
2792,1.0,3.0
3378,1.0,0.9
2625,1.0,0.1
3191,1.0,0.4
2409,1.0,0.7
