,x1,x2,x3
2604,0.5,0.1,0.7
3314,1.3,2.8,4.1
2937,0.7,1.8,1.2
3410,0.1,1.3,1.7
3961,0.2,1.6,0.1
3641,0.1,0.2,0.9
2852,0.9,1.8,0.7
2139,1.4,1.8,1.8
2875,0.0,0.5,0.0
2446,0.1,0.5,1.3
2183,2.0,4.1,4.8
3320,1.1,1.4,0.8
3913,1.2,3.0,1.2
3632,1.8,5.5,0.7
3295,0.2,0.4,0.9
2247,0.4,1.0,0.0
3150,-0.0,0.1,-0.0
2308,0.0,-0.0,0.7
3895,0.4,2.1,0.5
2800,0.1,1.3,1.5
3644,0.6,3.1,3.6
2596,0.1,2.1,2.5
3577,0.8,1.5,0.5
2000,2.6,1.1,1.3
2114,0.2,2.4,2.6
3508,0.5,0.5,0.3
2110,1.8,2.6,4.5
3660,0.7,1.7,1.0
2169,1.6,3.3,0.5
3736,0.4,0.0,-0.0
2726,1.9,2.1,2.8
3323,0.4,1.1,0.7
2670,2.2,3.1,2.3
3115,0.0,0.2,-0.0
3881,4.0,5.4,1.0
2016,2.8,2.5,1.9
2968,0.0,0.6,0.0
3190,1.4,1.3,2.7
3542,-0.0,1.5,1.8
2766,0.0,0.1,0.1
2549,0.3,1.4,1.7
3270,0.6,0.7,1.3
2858,2.2,4.4,3.6
3743,0.8,1.3,2.1
3196,0.0,0.1,0.2
3054,0.4,0.7,0.8
2610,0.7,2.9,1.3
3378,0.6,2.0,4.2
3558,1.7,3.0,1.8
3142,0.7,1.3,2.1
2748,0.0,1.3,1.5
3051,0.3,1.8,1.2
2211,0.2,0.9,0.9
3692,2.3,4.0,0.9
3712,2.7,3.2,3.6
3350,1.2,4.6,3.5
2940,1.1,-0.0,0.1
3992,0.2,2.1,2.3
2926,0.6,1.9,2.5
3351,0.6,1.8,0.8
3793,1.0,2.1,3.6
2707,0.4,0.0,0.2
3453,0.0,0.0,0.1
2163,-0.0,0.1,0.0
3594,1.4,2.1,3.5
3123,1.4,0.8,0.3
2843,0.5,1.1,1.6
3034,-0.0,1.8,1.9
3278,0.5,1.4,2.1
2742,0.1,0.7,0.9
2672,0.3,2.6,2.9
3163,0.0,0.0,0.2
3371,0.0,1.9,1.8
3301,0.9,1.5,2.3
3199,0.1,0.1,0.2
2728,1.5,3.7,2.2
2228,0.1,0.5,0.2
3999,2.5,3.2,0.4
2369,2.4,3.3,1.2
3429,0.4,0.9,0.1
2486,0.3,1.3,1.3
2387,0.3,1.4,2.1
2743,4.1,5.0,4.4
2866,0.1,0.9,1.0
3368,0.2,1.4,1.8
3416,0.4,2.6,3.3
2675,0.7,1.8,2.6
3790,-0.0,0.7,0.4
3572,0.0,1.2,-0.0
2391,0.0,0.9,1.3
2451,0.5,1.3,0.7
3384,1.2,2.0,0.1
3133,2.8,3.9,1.3
2465,0.3,0.9,1.3
3231,0.9,2.5,1.8
2720,0.3,0.4,1.3
3963,-0.0,0.1,0.5
3169,0.1,0.2,0.1
2626,1.3,0.7,2.1
2528,0.2,1.0,0.8
3802,0.6,2.3,1.0
3299,1.2,1.2,0.2
2399,0.5,0.7,1.3
2358,0.4,4.2,1.2
2393,0.9,0.5,0.6
2862,0.8,4.8,3.4
2142,1.6,3.4,5.0
2495,1.2,2.1,3.6
2245,2.0,0.9,2.7
2002,0.3,1.9,2.1
2347,0.1,0.0,0.5
3752,3.1,4.1,0.9
3670,0.7,0.3,0.2
3088,0.1,3.3,2.0
3832,0.5,0.6,0.2
3772,0.1,2.0,1.7
3807,1.0,0.1,0.4
3514,1.1,2.8,1.0
2309,1.3,3.1,2.8
3939,0.0,1.0,0.5
3764,-0.0,0.9,0.5
3825,4.2,4.1,4.7
2090,1.4,1.2,0.6
3155,0.2,1.5,0.3
3180,0.3,2.1,0.7
3581,-0.0,0.7,0.5
3266,0.9,3.1,1.1
2801,0.2,1.4,0.3
3272,1.3,0.8,0.2
3638,0.5,3.5,4.2
3531,0.0,0.4,0.0
3228,0.0,0.1,0.5
2493,0.2,0.0,0.2
2941,0.1,0.2,0.5
3953,0.5,0.2,0.7
2344,0.4,0.8,0.4
2575,2.4,5.7,6.2
2934,1.2,1.4,1.7
2063,1.3,2.2,1.4
2426,0.0,1.8,-0.0
2539,0.9,0.4,1.3
3820,1.7,3.8,4.6
2622,2.6,2.5,2.3
2276,0.7,2.5,1.0
2248,1.0,1.8,2.8
3724,0.1,0.9,0.1
2695,1.7,3.0,2.8
2460,0.3,0.7,0.7
3000,0.3,2.0,2.4
3590,0.5,1.3,2.6
3127,0.2,-0.0,0.5
2788,0.7,0.1,0.9
3968,1.2,1.8,3.1
3705,1.3,2.0,2.5
3086,0.1,-0.0,0.2
2475,0.5,0.5,1.3
2107,0.5,0.3,0.1
2418,0.0,2.1,0.6
2062,0.2,0.2,0.9
3151,0.4,-0.0,0.1
3405,3.1,3.4,3.8
2266,0.2,0.7,0.9
2241,-0.0,0.1,0.7
3672,1.0,0.7,0.3
2525,0.1,-0.0,0.0
3728,0.7,0.4,-0.0
3173,0.5,2.8,3.2
3156,0.3,0.5,0.2
3085,1.1,0.5,0.1
2554,0.7,1.0,0.5
2628,2.1,4.4,0.9
2291,0.7,0.5,1.3
3631,0.8,2.3,3.0
2915,0.9,3.7,0.3
2814,0.1,0.7,-0.0
3722,1.2,1.3,0.1
2279,0.4,0.1,-0.0
2249,1.1,3.2,4.2
2523,-0.0,0.4,0.0
2730,1.0,2.6,3.8
3148,0.3,0.5,1.3
3406,1.5,1.9,0.9
2118,0.6,2.0,0.2
2374,0.9,0.5,1.4
2842,2.1,3.0,0.3
2981,0.4,0.2,0.8
3546,0.5,3.0,0.7
2786,2.7,0.8,2.2
2366,1.5,2.5,1.2
3108,-0.0,1.9,0.0
3442,0.0,1.3,0.9
3776,0.5,-0.0,0.4
2947,0.0,0.7,0.7
3026,0.4,-0.0,0.1
2834,1.3,1.6,1.3
2454,-0.0,1.3,1.3
2195,0.0,1.6,1.6
2949,0.1,-0.0,0.0
3616,1.2,4.0,1.1
3454,1.1,0.3,1.8
