,h_post,h_post_individualized
2637,0.52,
2541,0.58,
3572,0.64,
3368,0.58,
2709,0.52,
2985,0.54,
2734,0.54,
2992,0.54,
2718,0.64,
2361,0.54,
3396,0.56,
2534,0.58,
3966,0.54,
2557,0.54,
2180,0.52,
3642,0.54,
3229,0.64,
2428,0.56,
2160,0.54,
2468,0.52,
3673,0.54,
3258,0.64,
3539,0.54,
2694,0.58,
2076,0.52,
3900,0.62,
3300,0.56,
3476,0.52,
3984,0.56,
3859,0.54,
2384,0.88,
2258,0.64,
2929,0.52,
2014,0.52,
3605,0.54,
2449,0.5,
2163,0.52,
3728,0.54,
2188,0.54,
2044,0.52,
2243,0.52,
2939,0.54,
2597,0.58,
3829,0.52,
2733,0.54,
2350,0.52,
3055,0.86,
3445,0.52,
2045,0.54,
3213,0.92,
3522,0.52,
2589,0.52,
3306,0.56,
2837,0.52,
2695,0.52,
2315,0.52,
3506,0.52,
3614,0.54,
3367,0.54,
2095,0.52,
2110,0.58,
2532,0.54,
3366,0.5,
3910,0.64,
3540,0.52,
2370,0.52,
2273,0.52,
3743,0.52,
3444,0.56,
2471,0.52,
3784,0.58,
2391,0.52,
2842,0.54,
3425,0.62,
2981,0.58,
3487,0.52,
3220,0.58,
2569,0.52,
3543,0.54,
2430,0.56,
3433,0.52,
2366,0.52,
2935,0.54,
2074,0.56,
3438,0.54,
3027,0.52,
3236,0.62,
3646,0.56,
3096,0.54,
3697,0.52,
2168,0.54,
3937,0.52,
3774,0.52,
2795,0.52,
2768,0.52,
3785,0.52,
2056,0.56,
3098,0.64,
2008,0.52,
2176,0.54,
2930,0.52,
2396,0.52,
3412,0.64,
2910,0.52,
3923,0.52,
3869,0.52,
2777,0.58,
2200,0.52,
3080,0.52,
2963,0.58,
3010,0.52,
2642,0.52,
2540,0.64,
3931,0.52,
2368,0.64,
3626,0.54,
2466,0.54,
3457,0.52,
3025,0.56,
2578,0.52,
2060,0.58,
2638,0.54,
3744,0.58,
2139,0.56,
3980,0.52,
2349,0.54,
2495,0.56,
3061,0.64,
2128,0.86,
3731,0.52,
2451,0.52,
2218,0.52,
2001,0.52,
2965,0.54,
3909,0.56,
3925,0.52,
2899,0.52,
2016,0.52,
2164,0.54,
2561,0.52,
3374,0.76,
3871,0.52,
3738,0.52,
2437,0.52,
3763,0.58,
3498,0.52,
2998,0.52,
2444,0.54,
3751,0.52,
2882,0.52,
2563,0.54,
2093,0.52,
3050,0.52,
3723,0.52,
2492,0.52,
3204,0.54,
3867,0.54,
3029,0.54,
2216,0.56,
2356,0.5,
2924,0.52,
3332,0.52,
2162,0.52,
3534,0.54,
3714,0.52,
3689,0.52,
2235,0.54,
2320,0.52,
2874,0.52,
2719,0.54,
2052,0.52,
2504,0.54,
3462,0.54,
3631,1.0,
3711,0.52,
2553,0.52,
2206,0.52,
2934,0.86,
3125,0.54,
2462,0.52,
2329,0.76,
2377,0.64,
2666,0.52,
2570,0.52,
2886,0.58,
2431,0.64,
2872,0.52,
3679,0.54,
3124,0.54,
2371,0.54,
3648,0.64,
3651,0.52,
2701,0.52,
2938,0.52,
2084,0.58,
2423,0.54,
3588,0.56,
3038,0.54,
3819,0.58,
3326,0.56,
