ix,goal_cost,intv_cost
2276,0.768,1.4000000000000001
3647,0.761,1.9
2945,0.802,1.4
2655,0.79,1.9
2524,0.754,5.800000000000001
3084,0.772,3.5
2319,0.772,0.6
2677,0.753,1.3
3709,0.761,6.2
3170,0.787,0.7
2376,0.767,1.1
2431,0.753,1.2
2270,0.777,0.9
3840,0.771,0.8
2023,0.753,3.4
2823,0.771,3.4000000000000004
2271,0.809,2.1
3823,0.786,1.1
3728,0.776,1.3
2106,0.753,1.2
2571,0.757,0.8
3808,0.763,0.9
2448,0.763,0.9
2834,0.756,1.9
2598,0.752,3.7
3234,0.796,0.9
2394,0.772,0.8
3621,0.7789999842643738,1.0
3049,0.764,5.1
3264,0.765,3.7
2756,0.8,0.6
3768,0.767,0.8
3857,0.765,2.2
2391,0.763,0.9
2620,0.776,2.0
2737,0.786,1.1
3355,0.768,3.7
3758,0.761,2.1
3661,0.757,3.5
2948,0.78,0.6
3476,0.757,0.6
3753,0.76,0.9
3605,0.759,0.8
2247,0.761,1.3
3175,0.784,1.8
3972,0.76,1.4
3293,0.776,1.5
2636,0.761,1.9
3326,0.7689999938011169,1.5
2181,0.76,3.5
2672,0.758,0.6
3658,0.7580000162124634,1.5
2785,0.7820000052452087,1.0
2059,0.768,0.8
2654,0.766,2.9
3379,0.759,1.2
3284,0.781,1.2
2367,0.884,1.3
3540,0.766,7.6
3066,0.756,1.6
3550,0.752,2.9
3835,0.769,1.2
3584,0.755,4.2
3210,0.753,6.5
3712,0.761,4.0
2860,0.769,1.6
3579,0.761,1.9
3134,0.808,0.7
2033,0.795,1.3
3093,0.765,1.7
2936,0.782,1.6
2446,0.762,5.6
2559,0.754,1.4
2595,0.777999997138977,2.0
3816,0.76,0.9
3800,0.753,0.6
2835,0.758,1.2
3773,0.753,4.7
3391,0.768,7.4
2986,0.763,1.8
3752,0.767,0.6
3569,0.786,1.3
3998,0.768,0.7
3888,0.755,1.8
2468,0.766,2.3000000000000003
2443,0.756,1.0
3633,0.767,1.7
3214,0.771,2.1
2160,0.772,0.7
3100,0.7730000019073486,2.0
2959,0.757,1.8
2711,0.755,1.8
3266,0.786,1.8
3434,0.762,1.8
2698,0.773,0.8
2131,0.774,1.2
3406,0.765,1.7
2436,0.751,3.3
2822,0.776,0.8
3741,0.7540000081062317,2.0
3770,0.762,2.9000000000000004
2534,0.755,3.6
3393,0.756,2.0
2274,0.762,1.6
2555,0.753,1.3
2383,0.754,1.3
3839,0.761,2.4000000000000004
3195,0.763,2.8
2469,0.769,1.7
3042,0.7519999742507935,1.0
2171,0.758,3.8
2326,0.754,1.3
2909,0.753,3.1
3492,0.759,1.2
2685,0.767,1.1
3668,0.792,0.8
3631,0.76,1.2
3372,0.775,1.6
2225,0.78,1.1
2629,0.775,1.6
2250,0.775,0.9
3104,0.766,1.8
3921,0.766,0.9
3689,0.752,2.0999999999999996
2282,0.77,2.6
2807,0.757,1.3
3676,0.782,0.8
2283,0.757,1.2
3914,0.777,8.6
2401,0.758,1.8
3454,0.754,6.1
2076,0.782,1.7
2366,0.769,1.7
2937,0.7850000262260437,1.5
2260,0.751,1.2
2902,0.763,2.8
3812,0.769,2.2
2987,0.7850000262260437,2.0
2347,0.76,1.7
2944,0.762,1.9
3297,0.756,0.7
3649,0.753,1.4
3849,0.794,1.6
3321,0.769,0.9
3373,0.7749999761581421,1.0
2104,0.785,1.1
3079,0.766,2.0
2150,0.7599999904632568,2.0
2996,0.785,1.7
2772,0.782,1.4
2718,0.752,4.2
2873,0.771,1.3
3387,0.782,1.7
2816,0.764,0.9
3590,0.789,1.8
2657,0.764,0.6
3847,0.944,2.6
2988,0.753,4.9
2140,0.756,0.9
2501,0.7609999775886536,1.0
3588,0.751,1.9
2055,0.783,0.9
2604,0.757,1.1
2449,0.763,1.2
3360,0.7699999809265137,2.0
2252,0.764,1.8
2918,0.7549999952316284,1.0
2868,0.762,0.7
2487,0.755,3.8
3657,0.753,4.699999999999999
3443,0.7670000195503235,2.0
3852,0.775,1.1
2886,0.753,0.6
2844,0.76,1.4
3708,0.752,4.0
2692,0.777,2.2
2561,0.786,0.8
3547,0.758,3.1
2099,0.753,2.9000000000000004
3259,0.758,4.9
3815,0.781,1.2
3229,0.753,1.3
2745,0.7639999985694885,1.5
3792,0.757,1.5
3883,0.779,1.3
3650,0.782,0.9
2759,0.788,1.1
3295,0.751,0.9
2791,0.781,1.2
3098,0.767,1.1
2975,0.772,4.2
2138,0.753,5.8999999999999995
2704,0.754,1.2
2874,0.76,6.300000000000001
3646,0.758,4.1
3898,0.769,6.9
3567,0.772,3.9000000000000004
2864,0.761,2.0
2720,0.78,1.6
2943,0.815,1.3
