,x1,x2
2276,0.1,1.3
3647,1.9,0.0
2945,1.4,-0.0
2655,1.9,0.0
2524,1.6,4.2
3084,3.5,-0.0
2319,0.6,-0.0
2677,1.3,-0.0
3709,2.6,3.6
3170,0.7,0.0
2376,0.2,0.9
2431,1.2,0.0
2270,0.9,-0.0
3840,0.8,0.0
2023,1.4,2.0
2823,0.8,2.6
2271,2.1,-0.0
3823,1.1,0.0
3728,1.3,0.0
2106,1.2,-0.0
2571,0.8,-0.0
3808,0.9,0.0
2448,0.9,0.0
2834,1.9,0.0
2598,1.6,2.1
3234,0.9,0.0
2394,0.8,0.0
3621,1.0,-0.0
3049,1.8,3.3
3264,1.8,1.9
2756,0.6,-0.0
3768,0.8,-0.0
3857,2.2,-0.0
2391,0.9,0.0
2620,2.0,0.0
2737,1.1,0.0
3355,0.1,3.6
3758,0.0,2.1
3661,0.4,3.1
2948,0.6,-0.0
3476,0.6,0.0
3753,0.9,0.0
3605,0.8,-0.0
2247,1.3,-0.0
3175,1.8,0.0
3972,1.4,0.0
3293,1.5,0.0
2636,1.9,-0.0
3326,1.5,-0.0
2181,1.4,2.1
2672,0.6,0.0
3658,1.5,0.0
2785,1.0,-0.0
2059,0.8,-0.0
2654,0.9,2.0
3379,1.2,0.0
3284,1.2,-0.0
2367,1.3,0.0
3540,1.9,5.7
3066,1.6,-0.0
3550,0.3,2.6
3835,1.2,-0.0
3584,1.6,2.6
3210,2.3,4.2
3712,0.9,3.1
2860,1.6,-0.0
3579,1.9,0.0
3134,0.7,-0.0
2033,1.3,0.0
3093,1.7,0.0
2936,1.6,0.0
2446,1.4,4.2
2559,1.4,0.0
2595,2.0,-0.0
3816,0.9,-0.0
3800,0.6,-0.0
2835,0.3,0.9
3773,2.1,2.6
3391,2.7,4.7
2986,-0.0,1.8
3752,0.6,0.0
3569,1.3,0.0
3998,0.7,0.0
3888,1.8,-0.0
2468,0.2,2.1
2443,1.0,-0.0
3633,1.7,0.0
3214,2.1,-0.0
2160,0.7,0.0
3100,2.0,-0.0
2959,1.8,-0.0
2711,1.8,-0.0
3266,1.8,0.0
3434,1.8,-0.0
2698,0.8,-0.0
2131,1.2,0.0
3406,1.7,-0.0
2436,1.5,1.8
2822,0.8,-0.0
3741,2.0,0.0
3770,0.8,2.1
2534,1.0,2.6
3393,2.0,0.0
2274,0.9,0.7
2555,1.3,-0.0
2383,1.3,0.0
3839,0.2,2.2
3195,0.7,2.1
2469,0.3,1.4
3042,1.0,-0.0
2171,1.2,2.6
2326,1.3,-0.0
2909,1.0,2.1
3492,1.2,-0.0
2685,1.1,-0.0
3668,0.8,-0.0
3631,1.2,-0.0
3372,1.6,0.0
2225,1.1,0.0
2629,1.6,-0.0
2250,0.9,0.0
3104,1.8,-0.0
3921,0.9,0.0
3689,0.7,1.4
2282,2.6,0.0
2807,1.3,-0.0
3676,0.8,-0.0
2283,1.2,0.0
3914,3.6,5.0
2401,-0.0,1.8
3454,3.1,3.0
2076,1.7,0.0
2366,1.7,0.0
2937,1.5,-0.0
2260,1.2,0.0
2902,0.7,2.1
3812,0.1,2.1
2987,2.0,0.0
2347,1.7,0.0
2944,1.9,-0.0
3297,0.7,0.0
3649,1.4,-0.0
3849,1.6,-0.0
3321,0.9,-0.0
3373,0.0,1.0
2104,1.1,-0.0
3079,0.1,1.9
2150,2.0,0.0
2996,1.7,0.0
2772,1.4,0.0
2718,0.6,3.6
2873,1.3,0.0
3387,1.7,-0.0
2816,0.9,-0.0
3590,1.8,0.0
2657,0.6,0.0
3847,2.6,0.0
2988,1.8,3.1
2140,0.9,-0.0
2501,1.0,0.0
3588,1.9,-0.0
2055,0.9,0.0
2604,1.1,0.0
2449,1.2,0.0
3360,2.0,0.0
2252,1.8,0.0
2918,1.0,-0.0
2868,0.7,0.0
2487,1.9,1.9
3657,0.6,4.1
3443,2.0,0.0
3852,1.1,-0.0
2886,0.6,-0.0
2844,0.5,0.9
3708,0.9,3.1
2692,2.2,-0.0
2561,0.8,0.0
3547,0.5,2.6
2099,0.8,2.1
3259,1.3,3.6
3815,1.2,-0.0
3229,0.4,0.9
2745,1.5,0.0
3792,1.5,-0.0
3883,1.3,-0.0
3650,0.9,0.0
2759,1.1,-0.0
3295,0.9,0.0
2791,1.2,0.0
3098,1.1,0.0
2975,2.1,2.1
2138,1.8,4.1
2704,1.2,0.0
2874,2.1,4.2
3646,2.1,2.0
3898,2.7,4.2
3567,1.8,2.1
2864,0.7,1.3
2720,1.6,-0.0
2943,1.3,-0.0
