,x1,x2,x3
2461,0.2,1.0,3.6
2708,0.0,-0.0,0.7
3039,0.3,0.4,4.6
2414,0.2,-0.0,1.6
2223,0.0,0.3,4.3
2882,1.1,0.2,2.8
2210,-0.0,-0.0,0.4
2645,0.1,0.2,0.5
3460,0.4,0.8,4.5
3041,0.9,0.3,7.1
2164,0.0,0.0,1.8
2246,0.0,0.0,0.8
2770,-0.0,-0.0,0.1
3929,-0.0,0.4,1.8
3843,0.0,-0.0,1.7
2019,-0.0,-0.0,3.3
2309,0.0,0.1,4.2
2837,0.2,0.5,3.1
2485,0.0,0.0,0.9
3309,0.0,0.0,4.3
3199,0.0,0.1,1.9
3363,-0.0,-0.0,0.4
2923,0.0,0.1,0.9
2147,0.0,0.2,2.0
3663,0.1,0.1,0.1
3835,0.1,0.0,2.2
3690,-0.0,0.0,0.4
2162,0.0,0.4,2.1
2910,-0.0,0.1,3.9
3029,-0.0,0.1,1.7
3289,1.5,-0.0,4.5
2242,0.9,0.2,5.2
3044,0.2,0.2,2.7
2854,0.1,0.0,1.9
3427,-0.0,0.5,0.4
3815,0.0,0.2,-0.0
3364,0.2,0.1,1.4
3669,-0.0,-0.0,1.8
3850,0.0,0.1,3.5
2293,0.1,0.3,1.5
3503,1.7,0.8,4.5
2547,-0.0,-0.0,1.7
2965,-0.0,0.3,1.4
3510,0.1,0.1,5.8
2870,0.1,0.8,3.4
3038,0.3,0.0,0.5
3338,0.0,-0.0,2.2
3136,-0.0,0.0,3.0
2292,0.2,0.2,3.2
2793,0.8,0.6,4.5
2724,0.1,0.1,0.9
3047,0.0,0.0,1.1
3379,0.1,0.7,2.6
3808,-0.0,-0.0,0.3
3353,0.8,1.1,6.4
2955,0.1,1.0,3.1
2322,0.0,-0.0,0.4
3323,0.1,-0.0,0.7
3100,0.5,0.1,4.9
2619,0.1,0.0,2.0
3123,0.6,0.5,3.0
2874,-0.1,0.0,1.7
3664,0.1,0.1,4.0
3501,0.0,0.1,2.1
3296,-0.0,0.0,1.8
2758,0.0,0.1,0.5
2486,0.0,-0.0,0.5
2140,0.1,0.0,1.2
2561,0.0,0.2,0.7
3768,0.9,0.0,3.4
3025,0.0,0.0,1.5
3597,-0.0,-0.0,0.2
3887,0.5,-0.0,2.0
2863,-0.0,-0.0,0.7
3628,0.0,0.2,0.9
3458,-0.0,0.0,1.4
3589,0.0,0.0,0.7
3437,0.1,0.2,1.5
3538,0.0,0.2,0.6
2161,0.0,-0.0,2.1
3936,0.0,0.1,2.2
2420,0.5,1.5,6.0
2732,0.1,1.4,6.8
3605,0.0,0.3,0.5
2400,-0.0,0.9,0.9
3602,0.0,0.0,0.8
3825,0.1,0.3,4.0
3187,0.1,0.5,2.3
3217,0.1,-0.0,0.8
2722,0.0,0.2,1.5
2851,-0.0,0.0,3.2
3957,0.0,0.1,-0.0
3173,-0.0,0.0,2.3
2426,0.8,0.0,3.6
3192,-0.0,0.0,1.9
3665,0.0,0.6,1.3
2215,0.2,1.6,6.6
3708,0.1,0.0,1.8
3211,-0.0,0.1,3.9
2982,0.6,0.6,2.2
3436,0.7,0.3,4.6
2702,0.0,0.1,4.1
2940,0.0,-0.0,1.3
3362,0.3,0.0,2.8
3572,-0.0,0.1,1.4
3633,0.2,0.2,1.9
3413,0.0,0.7,3.4
3142,-0.0,-0.0,3.1
3586,0.0,0.0,0.1
3040,-0.0,0.0,1.6
2557,0.0,0.0,5.8
2750,-0.0,0.4,3.3
2184,-0.0,0.0,0.4
3275,0.1,-0.0,0.5
2727,-0.0,0.1,2.1
2756,-0.0,0.0,2.8
3067,-0.0,0.3,4.8
2182,0.4,0.8,5.7
2372,-0.0,-0.0,1.4
3725,0.1,0.1,1.6
3049,-0.0,0.6,3.1
2849,0.5,-0.0,3.4
2127,0.2,0.0,1.9
2505,-0.0,0.4,4.6
2165,-0.0,0.1,1.6
2173,0.0,0.1,1.0
2248,0.0,0.6,2.1
3034,0.0,0.0,2.4
3734,0.0,0.0,0.5
3938,0.0,0.1,3.0
2966,0.0,0.1,0.2
2052,-0.0,0.6,2.7
2876,0.7,0.4,3.0
2703,0.1,-0.0,0.3
2160,-0.0,0.0,1.9
3524,-0.0,0.1,2.5
2186,0.2,0.0,2.7
3703,0.1,-0.0,0.8
2590,0.0,-0.0,0.9
2971,-0.0,-0.0,2.7
3650,-0.0,0.0,0.7
3545,-0.0,-0.0,2.3
3763,0.1,0.6,2.3
2455,-0.0,0.0,5.3
3374,0.1,0.2,2.1
2705,0.0,-0.0,0.3
3046,0.2,0.0,2.2
2880,-0.0,0.2,5.6
2551,0.8,0.0,0.9
2530,-0.0,-0.0,1.8
3769,0.2,0.0,0.9
2129,0.0,0.0,0.9
2330,0.1,0.1,1.3
3882,0.0,-0.0,2.9
2211,1.3,0.6,4.4
3573,0.0,0.0,0.4
2615,0.0,0.2,1.5
3083,-0.0,0.4,-0.0
3855,-0.0,0.2,1.1
2796,-0.0,0.1,3.1
2883,0.0,-0.0,1.6
3881,0.3,0.1,1.3
3266,0.2,0.4,2.0
2150,0.1,0.0,1.3
2994,0.7,0.2,5.9
2214,0.4,0.3,2.4
3915,-0.0,1.1,2.3
3684,0.4,0.6,4.5
3435,0.1,0.1,4.4
3274,0.6,0.1,6.5
3298,0.5,-0.0,4.6
2563,-0.0,-0.0,2.0
3521,0.0,0.7,2.6
2498,-0.0,0.0,2.3
2471,0.0,-0.0,3.7
3601,0.1,0.2,2.1
3646,0.0,0.2,1.3
3116,0.1,0.1,3.6
2682,0.2,0.8,2.0
2201,-0.0,0.0,2.1
3574,0.8,0.1,2.1
2811,-0.0,0.0,2.1
2204,-0.0,0.0,4.7
2695,-0.0,0.1,1.1
2481,0.1,0.2,1.4
3682,-0.0,0.3,2.1
2375,0.1,-0.0,2.9
3851,0.0,0.2,1.2
2944,0.4,2.8,5.3
3288,0.9,0.1,4.1
3659,0.4,1.5,5.6
2327,0.1,1.9,3.3
3579,-0.0,0.5,2.9
3952,1.0,0.1,3.1
3981,0.0,0.2,1.3
3108,0.0,-0.0,0.9
2323,0.0,0.0,2.5
3779,-0.0,0.9,2.1
3999,-0.0,1.6,2.4
2979,-0.0,0.0,1.9
