,x1,x2
3846,1.9,0.0
2401,2.8,0.0
3357,1.5,-0.0
3530,0.7,2.6
2819,1.9,0.0
3596,3.5,0.0
3581,1.7,0.0
3519,2.3,0.0
2210,1.2,3.1
2348,2.3,3.6
3371,1.4,-0.0
3676,2.3,0.0
3613,1.3,2.5
2311,0.7,4.6
2857,2.5,0.0
2700,1.8,-0.0
3082,1.3,-0.0
2116,1.4,0.0
3892,1.3,2.6
3256,1.4,0.0
3883,2.2,-0.0
2364,2.9,0.0
2130,1.3,3.5
2078,1.5,0.0
2917,1.4,-0.0
2266,1.3,4.1
3820,3.6,3.5
3345,2.7,0.0
2637,1.6,-0.0
3695,1.0,0.0
2037,1.1,-0.0
2688,1.6,-0.0
3512,1.5,0.0
2899,2.4,-0.0
2298,1.9,0.0
3722,1.6,0.0
3924,1.2,0.0
2609,1.8,-0.0
3450,2.6,-0.0
3321,1.2,0.0
2140,2.6,3.7
2686,2.0,0.0
2436,1.4,0.0
3597,2.1,-0.0
3645,2.0,3.1
3773,2.0,0.0
2487,1.6,-0.0
2132,0.1,2.6
3407,0.5,5.7
2366,2.2,0.0
2525,2.8,0.0
3720,1.7,0.0
3099,2.2,-0.0
3000,1.5,-0.0
3026,0.6,2.1
3379,1.7,3.6
3110,2.3,-0.0
3409,2.2,0.0
2811,2.1,-0.0
3641,1.0,0.0
2662,2.6,5.0
2325,2.9,1.8
2693,1.5,2.6
2480,1.5,0.0
3329,0.9,3.1
2634,1.3,-0.0
3640,1.5,-0.0
2485,1.3,0.0
3325,2.0,0.0
3736,1.0,0.0
3177,2.1,3.0
2621,2.2,-0.0
2389,2.0,-0.0
3570,2.8,-0.0
3757,2.2,4.1
3504,1.7,-0.0
2781,2.2,-0.0
2833,1.3,-0.0
3538,0.9,2.1
2259,2.1,4.6
3315,1.2,2.1
3575,4.0,3.6
3567,0.2,3.1
3087,1.5,-0.0
2741,1.5,4.2
3384,1.2,0.0
3780,1.2,0.0
3735,1.1,0.0
3286,2.1,-0.0
2109,1.7,-0.0
2216,1.6,-0.0
3679,1.4,2.6
2808,2.1,4.0
2588,0.8,2.6
3132,1.5,-0.0
3302,1.8,0.0
3557,0.4,4.5
2374,1.8,0.0
2263,1.4,-0.0
3532,1.9,0.0
3081,1.6,-0.0
2936,1.7,-0.0
2309,2.1,1.3
2010,2.3,4.7
2432,1.4,-0.0
3451,1.1,3.6
2005,1.5,4.2
3374,2.8,0.0
2499,2.6,0.0
3623,1.5,0.0
3494,1.7,-0.0
3043,1.9,0.0
2156,2.2,0.0
3715,1.9,4.7
2567,2.3,0.0
2233,1.3,0.0
3692,2.3,-0.0
2413,2.7,-0.0
2563,3.0,2.3
2910,2.3,-0.0
2226,3.0,0.0
3627,1.4,0.0
2664,0.4,1.8
2238,3.1,4.7
2465,1.8,0.0
2616,1.0,3.8
3313,1.3,1.8
2419,1.5,-0.0
2424,1.5,0.0
3589,2.8,4.7
2220,2.1,0.0
3977,2.5,2.6
2641,1.5,0.0
2702,0.8,2.6
2851,0.9,5.7
3601,2.2,-0.0
2186,1.2,-0.0
2591,0.2,2.8
3021,1.4,2.0
2469,1.3,1.4
2446,1.3,2.6
3880,4.0,-0.0
2746,2.0,-0.0
2617,1.3,0.0
2373,1.8,3.8
2942,1.3,0.0
3511,2.7,4.2
2569,1.4,0.0
3669,1.9,-0.0
2203,2.0,0.0
2556,1.7,0.0
3818,1.9,0.0
2080,0.5,2.6
3826,1.2,-0.0
2194,1.3,2.1
2945,2.8,4.6
2531,1.5,4.7
2438,1.4,0.0
2804,1.2,-0.0
3380,0.7,4.6
3267,1.0,0.0
2222,2.7,-0.0
3533,0.1,4.2
2245,1.4,0.0
3742,1.4,1.8
3661,1.9,0.0
2506,1.0,2.1
3622,2.3,1.8
3281,2.6,3.0
2305,2.2,-0.0
2606,2.1,-0.0
3263,1.9,2.1
3782,1.7,6.1
3383,2.2,4.2
3968,1.3,0.0
2360,0.7,2.6
3539,0.8,1.8
3829,2.2,0.0
2145,0.7,2.6
3127,1.8,-0.0
3052,0.7,1.4
3719,1.3,3.6
3610,0.6,4.6
2519,1.3,-0.0
2100,0.8,3.6
3612,3.1,0.0
3787,3.7,0.0
3868,1.8,3.1
2497,2.1,3.1
3161,0.6,5.2
3191,1.6,4.2
3560,0.1,4.2
2066,2.1,0.0
3176,1.5,0.0
2511,1.3,-0.0
3348,0.7,3.6
3671,3.4,4.2
2007,1.3,-0.0
2473,2.7,-0.0
2842,2.3,0.0
