ix,goal_cost,intv_cost
3110,1.0,0.4
2355,1.0,3.3
2637,1.0,1.6
2593,1.0,4.199999999999999
2423,1.0,0.1
2796,1.0,0.7
2348,1.0,4.6
3424,1.0,4.4
3869,1.0,2.3
2630,1.0,3.1
3613,1.0,3.2
3908,1.0,3.9
3458,1.0,2.9
3635,1.0,1.8
3504,1.0,1.2
2333,1.0,2.5
3928,1.0,4.7
2022,1.0,0.4
2507,1.0,1.0
3259,1.0,1.1
2897,1.0,0.2
3034,1.0,3.5
3018,1.0,0.8
2123,1.0,0.5
2572,1.0,2.3
3070,1.0,3.1
3905,1.0,4.5
3972,1.0,3.7
3439,1.0,1.4
2729,1.0,5.3
3275,1.0,1.3
2551,1.0,0.3
3272,1.0,0.9
2193,1.0,0.8
2422,1.0,1.2000000000000002
3040,1.0,1.1
3180,1.0,1.0
3904,1.0,0.8
3775,1.0,0.6
2447,1.0,0.4
3295,1.0,0.7
3138,1.0,1.6
2638,1.0,0.2
2346,1.0,2.4
2899,1.0,0.2
3393,1.0,4.1
2670,1.0,2.8
3432,1.0,5.3999999999999995
2406,1.0,2.1
3831,1.0,0.9
3701,1.0,2.1
2194,1.0,1.8
3705,1.0,2.1
3322,1.0,3.1
3849,1.0,0.2
3082,1.0,3.0
3991,1.0,0.8
3531,1.0,2.3
3659,1.0,1.7000000000000002
3463,1.0,3.1
2518,1.0,3.2
3815,1.0,0.1
2700,1.0,3.2
3448,1.0,0.1
3226,1.0,0.2
2345,1.0,1.2
2117,1.0,4.1
2953,1.0,2.4
3871,1.0,1.8
2846,1.0,3.2
3581,1.0,1.9
3516,1.0,3.1
2332,1.0,0.5
3535,1.0,0.4
2085,1.0,3.0
3573,1.0,1.6
2969,1.0,0.2
2553,1.0,1.2
3544,1.0,2.0
2389,1.0,3.8
2592,1.0,3.2
2227,1.0,0.9
2880,1.0,2.2
2682,1.0,3.0
2103,1.0,2.7
2963,1.0,4.3
2323,1.0,1.8
2134,1.0,0.1
2843,1.0,3.5
2312,1.0,0.1
3780,1.0,3.9
3015,1.0,3.2
2045,1.0,4.3
2772,1.0,1.4
3994,1.0,0.9
2128,0.753,3.3
3472,1.0,3.1
3067,1.0,4.2
2998,1.0,0.6
2445,1.0,2.6
2370,1.0,0.2
3192,1.0,0.4
2869,1.0,2.5
2471,1.0,3.3
2095,1.0,0.5
2627,1.0,2.6
2138,1.0,1.1
3676,1.0,1.6
3337,1.0,2.1
2458,1.0,0.7
3797,1.0,1.8
2895,1.0,2.2
3466,1.0,1.6
2366,1.0,3.3
3104,1.0,1.3
3894,1.0,2.8000000000000003
3621,1.0,1.2000000000000002
2632,1.0,4.0
2318,1.0,4.3999999999999995
2357,1.0,0.5
3688,1.0,1.3
3155,1.0,3.3
3672,1.0,0.3
2059,1.0,1.0
3038,1.0,1.9
3113,1.0,2.8
2825,1.0,3.6
3156,1.0,1.3
3214,1.0,1.0
2416,1.0,0.1
2152,1.0,1.3
3367,1.0,4.6
2723,1.0,4.7
2188,1.0,3.1
3222,1.0,2.0
3750,1.0,4.6
2233,1.0,0.7
3215,1.0,0.30000000000000004
3606,1.0,3.7
3625,1.0,3.7
3952,1.0,1.0
2909,1.0,3.5
3608,1.0,0.4
2828,1.0,4.3
2481,1.0,2.8
3755,1.0,0.2
2606,1.0,1.4
2684,1.0,5.9
3265,1.0,2.7
3992,1.0,2.9
3318,1.0,4.6000000000000005
3600,1.0,3.8
2567,1.0,1.9
2917,1.0,1.3
2065,1.0,1.0
3519,1.0,1.4
3895,1.0,0.2
2075,1.0,0.2
3912,1.0,2.4
2748,1.0,1.2
2310,1.0,0.7
2384,1.0,2.2
3873,1.0,2.1
2155,1.0,1.4
2492,1.0,3.1
2028,1.0,3.9
3970,1.0,1.8
2301,1.0,0.4
2832,1.0,2.0
3875,0.751,4.4
2906,1.0,1.8
3879,1.0,4.3999999999999995
3251,1.0,2.1
3829,1.0,2.9
3818,1.0,4.699999999999999
3461,1.0,4.4
3978,1.0,0.5
3949,1.0,2.8
2248,1.0,2.0
3164,1.0,3.9
2733,1.0,1.5
3821,1.0,0.3
3666,1.0,4.7
3198,1.0,2.5
3993,1.0,0.3
3899,1.0,0.5
2021,1.0,4.3999999999999995
3532,1.0,0.2
2961,1.0,0.2
3890,1.0,1.7
2142,1.0,1.7
3058,1.0,1.9
3624,1.0,6.4
3302,1.0,3.9
3937,1.0,2.1
3888,1.0,3.7
2934,1.0,3.3
3956,1.0,0.4
2815,1.0,0.7
3057,1.0,1.3
