,h_post,h_post_individualized
3256,0.953475415623937,
3772,0.37500506191097166,
3299,0.7913026002604985,
3242,0.20482932046386595,
3863,0.458493002124314,
3769,0.7228897633142023,
2175,0.8380586373554109,
3726,0.8443057158092513,
2635,0.7156478966288501,
2678,0.41642359124593403,
2021,0.8746184136956683,
3075,0.9271623496508684,
2542,0.9038956087673243,
2555,0.9038051088347632,
2985,0.6852054884274549,
3595,0.7201625797877386,
3222,0.9563511678667432,
3096,0.8870661282524575,
3639,0.8556464082400776,
3326,0.63193452862672,
3121,0.8549767338028389,
3151,0.4182367492343764,
3187,0.8009041177629492,
3544,0.42278371922698993,
3636,0.7644852755205951,
3097,0.8555923344078374,
2754,0.5213344779023106,
2783,0.6662267975837435,
3309,0.8174283760438718,
3228,0.6957640698614661,
3534,0.664396473045673,
2467,0.7906664169728416,
3808,0.839099181384358,
3396,0.8462220929350109,
3491,0.378460179358069,
2496,0.6330386616130825,
3826,0.19681619072958245,
2911,0.6009632495671898,
2445,0.9220622271105908,
2744,0.38753136222647894,
3602,0.8174481574896557,
2133,0.5384217616323157,
3172,0.8559298447855191,
3804,0.827874867510083,
2403,0.8640116772349737,
3186,0.985789633624715,
2240,0.7740650183299113,
2660,0.9419449172740887,
3397,0.10969726609478189,
2409,0.8225805066401547,
3220,0.7477802807002398,
2345,0.95844449574988,
3073,0.8824801340279416,
2087,0.6744775812709282,
2839,0.6772137286345415,
3123,0.9890959671238159,
3723,0.6428229728980993,
3892,0.7298923646002703,
3791,0.853053732871357,
3756,0.5274543382292661,
3673,0.8950371303866396,
2463,0.8737236533270683,
3260,0.576182272750691,
2078,0.637375296724135,
3977,0.9393324179704685,
2142,0.8009894020509744,
3866,0.39777089422777506,
3499,0.8908773290851181,
3034,0.915161871989283,
3231,0.8927564595448416,
3343,0.2830540508277763,
3211,0.76604767694614,
2427,0.08456075321672961,
3737,0.8338121805766099,
3599,0.6779361073201577,
2944,0.7894826545776055,
2631,0.7011445089165917,
3007,0.23574501032315906,
3918,0.9849501507614272,
3762,0.4166798517078812,
3948,0.08420021980053764,
3505,0.7740376633036026,
3155,0.6440056104264601,
3425,0.9713750062148289,
2782,0.3871059799663889,
3862,0.6720033134812787,
3208,0.9855315347369632,
3433,0.6548150035725028,
3813,0.3351500017666988,
2811,0.7949596544707243,
2522,0.7542291630829011,
3837,0.5928212900172593,
2179,0.7388132087503642,
3126,0.9291987044879061,
3650,0.9367259305123831,
3643,0.9347311201575483,
3219,0.9632180921123681,
2094,0.8438025966828712,
2728,0.6296132481879769,
3944,0.6729068763925092,
3712,0.9420848295718395,
2396,0.8715016077020962,
2574,0.8020961543867708,
3358,0.8499610827900315,
2225,0.9362956551603693,
2088,0.11684902402539285,
2421,0.6041276077841694,
2617,0.2700656083873491,
3913,0.8296527128509318,
3543,0.7990074028426188,
3590,0.7977149044137117,
2978,0.6375632121678748,
3732,0.4463605979780977,
2178,0.890768493000391,
3484,0.9055999506379516,
3010,0.6959933380088722,
2154,0.49931467281806297,
2292,0.9500132694347047,
2700,0.6859019274853272,
3061,0.7639993271378358,
3750,0.9838804341424937,
3149,0.7842168520073173,
3558,0.7443840736400508,
2167,0.4007770136755739,
2098,0.9463334756056379,
3493,0.8649701456096787,
3999,0.9266831627830147,
3084,0.9508484785149375,
2612,0.8138640109648073,
2455,0.6492038071237693,
3303,0.9488161258018972,
2636,0.7429482502834022,
3045,0.8180056480842254,
3986,0.3861763982414391,
2715,0.8210859762164406,
3190,0.8898950394308492,
3497,0.9487253964748025,
2580,0.5374090261005634,
2381,0.8380102013901809,
3043,0.8551368577499783,
3311,0.9651077658202608,
2076,0.7029385886622069,
2795,0.22647395792809846,
2584,0.9374445047115607,
3200,0.9049188421663245,
3216,0.5731128388911195,
3178,0.5090467333857426,
3865,0.9760010699453805,
3399,0.9301583820644396,
3157,0.9369648157815954,
2616,0.35589380102197615,
3471,0.964629519449786,
2540,0.7745680569076366,
3536,0.8714148666614524,
2723,0.3415032440467528,
2479,0.5609439364642821,
2285,0.9403936284546841,
2472,0.795585332422953,
2537,0.9428442856187125,
2562,0.406903302260547,
3708,0.9540755969006022,
2705,0.3221085710290175,
3902,0.8855167104436859,
3257,0.6238096765889325,
2468,0.6175755708295168,
2836,0.5558675408661304,
3657,0.9178156947627417,
2996,0.7580296855202322,
3411,0.646917893176127,
2701,0.6882583296061257,
2241,0.8974869918380378,
3718,0.8127751947312715,
2821,0.9543433044228142,
3244,0.5292873476484878,
3265,0.8576393591634829,
2160,0.4589664905179894,
2130,0.8917136522246369,
3820,0.8819892574555014,
2626,0.884414488694237,
2096,0.6752864754364029,
3183,0.9446066094839796,
3212,0.6759379999961221,
2221,0.2588980039437514,
3478,0.5424045494575742,
2257,0.8223483729267208,
2895,0.8628833408505177,
3811,0.6177410678834814,
3763,0.24793622643465385,
2068,0.34616207964909784,
2247,0.9491045553077098,
3017,0.5211599374507598,
2602,0.6247664887441914,
2771,0.5355388145409546,
2481,0.9515257569555262,
3016,0.7173758916701037,
2050,0.8721270264519285,
3077,0.880558717253323,
3830,0.8742442809843264,
2753,0.8929933506087467,
2152,0.6485544232115494,
