ix,goal_cost,intv_cost
3082,1.0,1.0
2880,1.0,0.6
3209,1.0,0.7
3478,1.0,3.4
3096,1.0,0.1
3776,1.0,3.3
2595,1.0,1.2
3303,1.0,0.30000000000000004
3662,1.0,0.1
2642,1.0,5.8999999999999995
2864,1.0,1.4
2368,1.0,5.7
3777,1.0,1.7
3195,1.0,0.4
3024,1.0,1.7
2890,1.0,1.6
3006,1.0,2.1
2006,1.0,0.4
3099,1.0,1.3
3595,1.0,0.3
3009,1.0,1.5
3132,1.0,2.7
3094,1.0,3.9
3197,1.0,3.2
2704,1.0,0.2
3188,1.0,4.3999999999999995
2505,1.0,2.2
2735,1.0,2.4
3236,1.0,0.1
2152,1.0,4.6
3679,1.0,1.7
3445,1.0,4.6
2452,1.0,2.7
3064,1.0,2.3
3766,1.0,3.9
3566,0.753,1.8
3173,1.0,0.2
3800,1.0,2.4
3902,1.0,3.4
3873,1.0,4.0
2781,1.0,0.2
3994,1.0,2.2
2151,1.0,5.0
3178,1.0,0.2
3402,1.0,3.4
2021,1.0,0.4
2401,1.0,2.0
3577,1.0,2.2
2610,1.0,4.6
3355,1.0,0.3
2130,1.0,2.2
3604,1.0,1.5999999999999999
2370,1.0,0.1
3979,1.0,2.6
2585,1.0,2.1
3414,1.0,0.9
2897,1.0,3.7
3061,1.0,0.1
2910,1.0,1.0
2435,1.0,0.2
2529,1.0,3.9
3228,1.0,0.9
2908,1.0,4.7
3375,1.0,3.7
2647,1.0,1.2
3976,1.0,3.3
3789,1.0,2.5
3460,1.0,3.4
3043,1.0,5.3
2359,1.0,2.5
2772,1.0,1.2
2987,1.0,3.7
2644,1.0,2.1
2640,1.0,1.3
3825,1.0,0.4
3812,1.0,3.2
3081,1.0,2.0
2115,1.0,3.4
2655,1.0,1.8
3537,1.0,0.2
2657,1.0,0.4
2769,1.0,2.1
2659,1.0,1.1
2269,1.0,0.8
3675,1.0,2.8
3465,1.0,0.5
2362,1.0,2.3
2994,1.0,0.2
3897,1.0,1.9
2325,1.0,1.0
2235,1.0,2.2
2270,1.0,2.4
2530,1.0,2.2
3527,1.0,0.4
2658,1.0,0.3
2866,1.0,2.6
3154,1.0,1.2
2582,1.0,2.2
2386,1.0,0.9
2079,1.0,1.4
2909,1.0,0.5
3306,1.0,4.4
3395,1.0,3.4000000000000004
2938,1.0,0.30000000000000004
3676,1.0,0.3
3545,1.0,1.8
2520,1.0,3.7
2462,1.0,2.3000000000000003
3996,1.0,3.2
3012,1.0,1.4
3529,1.0,4.1
2232,1.0,2.7
2132,1.0,0.4
3725,1.0,3.2
2760,1.0,0.3
3578,1.0,4.9
3804,1.0,3.9
2782,1.0,2.3000000000000003
3204,1.0,0.8
3842,1.0,3.3
3118,1.0,2.6
2699,1.0,0.4
2900,1.0,0.3
2324,1.0,0.2
2365,1.0,1.5999999999999999
2874,1.0,2.9000000000000004
3704,1.0,1.4
2082,1.0,0.30000000000000004
3482,1.0,2.2
3594,1.0,7.5
3258,1.0,0.5
3877,1.0,1.9
2312,1.0,0.6
3588,1.0,0.4
3762,1.0,4.3
3391,1.0,1.5
3609,1.0,0.5
2636,1.0,4.1
2606,1.0,0.5
3502,1.0,0.9
2355,1.0,2.1
2014,1.0,0.4
2751,1.0,0.7
2036,1.0,0.8
2300,1.0,3.1
3014,1.0,1.6
3850,1.0,5.4
3296,1.0,2.0
2564,1.0,1.7
2052,1.0,1.0
2776,1.0,3.5
2926,1.0,1.4
3986,1.0,3.4
2827,1.0,1.0
3764,1.0,1.4000000000000001
2591,1.0,3.2
2154,1.0,4.9
2220,1.0,0.6
2763,1.0,4.9
2214,1.0,3.1
3388,1.0,0.8
2824,1.0,2.8
2466,1.0,1.5
2037,1.0,1.7
3541,1.0,4.6
2492,1.0,0.5
3957,1.0,0.1
3735,1.0,4.1
2004,1.0,1.8
2470,1.0,2.0
3035,1.0,0.1
3058,1.0,5.0
3900,1.0,2.4
3870,1.0,2.0
3817,1.0,0.4
3030,1.0,0.7
3536,1.0,1.9
2333,1.0,4.2
3771,1.0,0.4
3727,1.0,1.5
3345,1.0,1.7
3383,1.0,3.1
2003,1.0,0.6
3554,1.0,0.8
3726,1.0,1.2
2317,1.0,5.3
2273,1.0,2.6999999999999997
3095,1.0,0.3
3699,1.0,0.9
2078,1.0,0.7999999999999999
3016,1.0,1.1
2309,1.0,6.1
3358,1.0,2.9
2779,1.0,2.3000000000000003
3904,1.0,2.0
2633,1.0,4.4
2093,1.0,1.3
2231,1.0,2.2
3629,1.0,1.2
2246,1.0,0.8
