ix,goal_cost,intv_cost
3615,1.0,3.6
3155,1.0,2.7
2147,1.0,2.1
3100,1.0,0.9
3235,1.0,2.1
2562,1.0,4.7
3926,1.0,2.1
2327,1.0,2.6
3188,1.0,0.4
3750,1.0,2.3000000000000003
2175,1.0,1.9
2331,1.0,1.1
3123,1.0,0.2
2565,1.0,0.2
3549,1.0,1.2
2627,1.0,3.1
3471,1.0,1.8
2063,1.0,1.2
2872,1.0,0.4
2659,1.0,0.2
2714,1.0,3.3
3232,1.0,3.4
3278,1.0,4.9
2604,1.0,2.7
3366,1.0,0.3
3535,1.0,1.8
2480,1.0,5.1
2851,1.0,1.3
3011,1.0,0.7
3866,1.0,4.0
2767,1.0,2.1
2139,1.0,2.8
3012,1.0,1.7
2732,1.0,0.3
2913,1.0,2.5
2260,1.0,3.7
2219,1.0,4.8
3085,1.0,1.3
2672,1.0,1.3
3394,1.0,4.2
3065,1.0,2.3
3454,1.0,1.7
2890,1.0,2.7
3059,1.0,3.5
2782,1.0,4.6
2833,1.0,3.2
2776,1.0,3.3
2636,1.0,5.1
2491,1.0,2.0
3401,1.0,0.8
3728,1.0,1.8
2492,1.0,3.2
2559,1.0,0.5
2846,1.0,6.9
2073,1.0,2.0
2203,1.0,3.0
2043,1.0,1.1
3591,1.0,2.4
3503,1.0,1.0
3228,1.0,0.9
3033,1.0,1.6
2230,1.0,0.6
2431,1.0,4.0
2463,1.0,0.1
3624,1.0,1.7
3438,1.0,2.1
2110,1.0,1.6
3345,1.0,3.1
2078,1.0,1.5
2207,1.0,3.5
3014,1.0,4.5
2177,1.0,4.7
2881,1.0,5.6
3092,1.0,1.2
3428,1.0,1.0
2532,1.0,2.0
2236,1.0,3.3000000000000003
3686,1.0,5.2
2521,1.0,1.9
2640,1.0,0.4
3158,1.0,1.2
2862,1.0,0.7
3901,1.0,2.0
2273,1.0,1.8
2292,1.0,3.1
3492,1.0,2.5
3460,1.0,3.7
3806,1.0,0.8
3525,1.0,4.1
3620,1.0,1.3
3473,1.0,1.7
3566,1.0,0.9
3666,1.0,1.7
3481,1.0,0.8
2975,1.0,3.5
3119,1.0,1.2
2488,1.0,2.3
2646,1.0,0.4
3809,1.0,0.3
3987,1.0,2.0
3395,1.0,0.4
3928,1.0,0.5
3915,1.0,3.9
2936,1.0,3.4
3071,1.0,1.3
2566,1.0,3.1
3715,1.0,3.3
3754,1.0,1.9
3023,1.0,1.5
2049,1.0,0.2
2202,1.0,2.1
2254,1.0,3.6
2190,1.0,1.6
2400,1.0,2.1
2287,1.0,1.5
2923,1.0,2.3
3965,1.0,0.3
2024,1.0,2.1
2314,1.0,2.3000000000000003
3016,1.0,2.0
3367,1.0,2.5
3800,1.0,2.7
3891,1.0,3.0
2241,1.0,0.6
3116,1.0,1.8
2523,1.0,2.8
3807,1.0,1.8
3218,1.0,2.7
2778,1.0,1.2
2496,1.0,1.3
3248,1.0,1.9
3564,1.0,2.4
3442,1.0,0.4
2336,1.0,0.6
2079,1.0,1.1
2443,1.0,0.5
2359,1.0,0.9
3332,1.0,1.7
2595,1.0,3.9
3821,1.0,2.0
2974,1.0,3.0
3468,1.0,0.7999999999999999
2680,1.0,1.6
3093,1.0,3.1
2940,1.0,1.0
3076,1.0,2.6
3628,1.0,2.6
2234,1.0,3.6
3416,1.0,0.7
2105,1.0,3.7
2837,1.0,3.2
2699,1.0,2.1
2367,1.0,0.9
3562,1.0,3.6
2436,1.0,4.5
2145,1.0,1.3
3418,1.0,0.8
2997,1.0,1.2
3063,1.0,0.9
2815,1.0,2.6
3719,1.0,1.3
3721,1.0,2.7
2575,1.0,2.0
3186,1.0,4.4
2943,1.0,0.9
2093,1.0,1.0
3352,1.0,3.0
2656,1.0,1.1
3447,1.0,0.9
3524,1.0,4.3
3449,1.0,0.7
2266,1.0,1.1
2955,1.0,1.4
2503,1.0,1.9
3912,1.0,3.1
3435,1.0,9.4
3480,1.0,1.4
2571,1.0,4.0
3828,1.0,5.0
3805,1.0,1.5
3797,1.0,0.3
3369,1.0,1.6
2084,1.0,0.1
2935,1.0,0.1
2183,1.0,0.7
2450,1.0,1.7
3899,1.0,3.0
3838,1.0,0.9
3632,1.0,1.3
2172,1.0,1.4
3180,1.0,3.6
3900,1.0,3.1
2000,1.0,5.2
2358,1.0,3.0
3377,1.0,2.6
2323,1.0,0.2
2984,1.0,3.2
3166,1.0,5.9
3856,1.0,0.9
3576,1.0,2.8
