ix,goal_cost,intv_cost
2496,0.988,15.0
3694,0.994,5.0
3791,0.87,15.0
3644,0.766,10.0
3940,0.876,5.0
2850,0.992,10.0
2777,0.89,5.0
3650,0.858,10.0
3154,0.98,5.0
3893,0.962,10.0
2420,0.966,10.0
2044,0.958,5.0
2908,0.758,10.0
2223,0.874,10.0
2743,0.892,15.0
3449,0.948,15.0
2424,0.886,15.0
3190,0.866,10.0
3025,0.98,5.0
3447,0.996,5.0
3638,0.89,10.0
2337,0.884,10.0
3161,0.992,5.0
2618,0.764,10.0
2870,0.994,15.0
2505,0.996,10.0
3287,0.958,5.0
2641,0.99,5.0
2713,0.994,5.0
2302,0.988,15.0
3538,0.942,5.0
2233,0.994,10.0
2449,0.99,10.0
2636,0.99,10.0
3402,0.76,5.0
3507,0.988,10.0
3843,0.88,15.0
3857,0.954,10.0
2048,0.972,10.0
2774,0.992,10.0
2590,0.874,15.0
2888,0.992,5.0
3392,0.96,10.0
3308,0.952,10.0
2658,0.874,10.0
2954,0.952,5.0
2769,0.978,10.0
3709,0.872,10.0
3561,0.902,5.0
3403,0.864,5.0
2659,0.868,10.0
3737,0.85,5.0
2092,0.952,5.0
2758,0.888,5.0
3547,0.98,10.0
2179,0.956,5.0
3584,0.936,10.0
3132,0.758,10.0
3896,0.938,15.0
3762,0.944,5.0
2981,0.888,5.0
2443,0.996,15.0
2103,0.958,10.0
3658,0.968,10.0
3184,0.888,15.0
3460,0.956,10.0
2824,0.892,15.0
3352,0.996,15.0
2841,0.944,10.0
2813,0.946,10.0
3393,0.954,10.0
2885,0.756,15.0
2718,0.95,10.0
2143,0.944,5.0
3373,0.89,15.0
3534,0.884,10.0
3799,0.764,5.0
2026,0.902,15.0
3963,0.854,5.0
3677,0.852,5.0
2788,0.896,10.0
2726,0.994,15.0
3603,0.942,15.0
2734,0.994,15.0
3298,0.982,15.0
3581,0.76,5.0
3458,0.978,5.0
2163,0.954,5.0
3494,0.992,5.0
3541,0.906,15.0
3218,0.992,10.0
3467,0.888,10.0
2247,0.882,15.0
2124,0.876,15.0
3090,0.894,10.0
2033,0.996,15.0
2613,0.87,15.0
2916,0.874,5.0
3073,0.954,10.0
2666,0.766,5.0
3944,0.952,10.0
3607,0.978,5.0
2704,0.998,5.0
2969,0.902,10.0
2153,0.89,5.0
2910,0.754,5.0
3921,0.996,10.0
2591,0.952,5.0
3347,0.984,10.0
3985,0.954,10.0
2159,0.862,5.0
3283,0.956,5.0
3372,0.994,15.0
3230,0.88,5.0
3514,0.944,5.0
2754,0.874,15.0
2836,0.99,10.0
2609,0.874,15.0
3911,0.972,10.0
2989,0.89,15.0
3691,0.96,15.0
3389,0.952,10.0
3022,0.986,5.0
3198,0.874,10.0
3067,0.884,5.0
2376,0.952,5.0
3777,0.88,5.0
2780,0.996,5.0
3877,0.98,10.0
3821,0.992,10.0
3074,0.986,5.0
2881,0.998,10.0
3245,0.766,10.0
2036,0.954,5.0
3165,0.862,5.0
2587,0.962,10.0
3105,0.772,10.0
2080,0.96,5.0
2017,0.882,15.0
3635,0.956,5.0
2315,0.998,15.0
3729,0.908,5.0
3568,0.95,10.0
2172,0.768,5.0
3482,0.994,5.0
2243,0.944,5.0
2115,0.99,5.0
2840,0.942,15.0
2318,0.882,10.0
2906,0.882,5.0
2647,0.99,15.0
3972,0.998,15.0
3288,0.944,10.0
2060,0.996,15.0
2982,0.884,5.0
2249,0.95,15.0
2875,0.97,5.0
3501,0.772,10.0
3228,0.93,10.0
3871,0.896,10.0
3614,0.95,10.0
2483,0.996,15.0
3616,0.958,5.0
3938,0.976,10.0
2790,0.894,5.0
3783,0.952,10.0
2607,0.954,5.0
3007,0.94,10.0
3472,0.754,10.0
3498,0.766,10.0
2177,0.984,15.0
3324,0.89,5.0
3636,0.86,5.0
3833,0.958,10.0
3608,0.924,5.0
3015,0.89,15.0
3735,0.99,15.0
2804,0.952,10.0
3319,0.994,15.0
3148,0.958,10.0
2067,0.94,15.0
3683,0.954,10.0
3314,0.86,15.0
2661,0.95,10.0
2259,0.954,10.0
3565,1.0,5.0
3717,0.97,5.0
2334,0.878,5.0
2938,0.864,15.0
2939,0.998,15.0
3621,1.0,15.0
2488,0.95,10.0
3212,0.868,15.0
2276,0.964,15.0
2880,0.862,5.0
2752,0.938,5.0
3318,0.758,10.0
2014,0.938,5.0
2878,0.998,5.0
3666,0.99,15.0
