,h_post,h_post_individualized
3139,0.7676125677550755,
3521,0.9210805443415514,
3153,0.5989663964341563,
2936,0.6877847897781756,
2274,0.7951257324568388,
3780,0.6252667624938152,
3767,0.5975130782790522,
3323,0.819689140505474,
2182,0.5715310675486031,
3543,0.4904102916096991,
3801,0.8854741828537487,
3930,0.6550505844331365,
2797,0.8998651584261335,
3617,0.716636226446541,
3079,0.6197507458358882,
3865,0.1760030900590737,
3537,0.3141940895046373,
3017,0.9754928683388293,
2106,0.6795168464315803,
2673,0.2636611814903886,
2712,0.8469997936761215,
3903,0.5683882232972712,
3970,0.7511371747099908,
3402,0.5987530421444213,
2283,0.782478383214916,
3644,0.12531041974918433,
2939,0.9178494286103853,
2827,0.4930070913585803,
3926,0.37002099142384054,
3734,0.9448506056916243,
2533,0.31765717202446164,
2746,0.5161623136047169,
2550,0.9101957339557644,
3076,0.7168225984602269,
3056,0.7207027992255846,
3359,0.7017529208187245,
3668,0.6059004141656501,
2421,0.16884484270218983,
2418,0.7378163665999432,
3144,0.34066459480401007,
2053,0.9550103090102641,
2744,0.9223809385794468,
2532,0.13129863934329158,
3797,0.6446136742091327,
3011,0.5166698787947017,
2035,0.7020595072112915,
3929,0.9066538918098285,
3808,0.688271534941016,
2264,0.6040258478213557,
2093,0.45638449977725903,
3309,0.5701610632385041,
2119,0.8640428706016611,
3773,0.8679893813762318,
3928,0.6239251240919779,
2151,0.8484621022023828,
3095,0.5934763018685016,
3669,0.14477058722760303,
2414,0.2718534004205883,
2207,0.414325962676372,
2442,0.6627236093013691,
3276,0.7935415888388924,
2218,0.9492996220597909,
2722,0.9341879163663809,
2605,0.3774496807074287,
2841,0.4347525127850164,
2528,0.15078920860566455,
3955,0.9685346948983757,
3911,0.6838842589921933,
2814,0.8513227493257564,
2241,0.4667264265777094,
2456,0.5056673889000681,
2459,0.8676439089371895,
2595,0.8530208268721335,
2245,0.6473825142394891,
3136,0.5652789613623269,
3892,0.454782082209913,
2399,0.9468297873971185,
3018,0.9540269608812905,
3343,0.6931085082631946,
3599,0.7649211810927449,
2834,0.5155264124277658,
2789,0.3991498855900958,
3155,0.8994405949781964,
2405,0.5481618549581776,
3726,0.4388478627194288,
3971,0.8320986964492743,
3538,0.7655886886942006,
2657,0.8032219522033657,
2968,0.6501615442231276,
3597,0.6827920699258953,
2260,0.9607468383327922,
2687,0.7023076680810808,
3271,0.0808515160659115,
3074,0.8865591596269891,
2033,0.9451732760072898,
2320,0.7112483396591335,
3270,0.9301056410084627,
2514,0.3195166632104895,
3752,0.9375217946472294,
2481,0.7479976702541156,
2826,0.6718243784004699,
2295,0.3336137355407951,
2886,0.7249304712763166,
2957,0.7343253574540168,
3512,0.5061753751908651,
2454,0.8263267876018714,
3298,0.13094272664385329,
3721,0.9115594450998623,
3411,0.8160289612813607,
2598,0.683448418344212,
2027,0.7377088869194598,
3243,0.8903527377268338,
3691,0.2860045130471347,
3468,0.4502255267746154,
3656,0.9556040945452031,
2343,0.6645476086989458,
3616,0.9739477621871145,
2729,0.9491839940352581,
2689,0.337096191517197,
3536,0.31150269008558124,
3612,0.8120812297490084,
2066,0.47116751687588543,
2104,0.3074873349929875,
2438,0.5920870416612072,
2569,0.35423925171383075,
2952,0.9768502906656079,
3635,0.7770455297297799,
2025,0.9136393299124521,
2302,0.8177415495886232,
3554,0.8855853990951464,
2503,0.630355875806694,
3286,0.7979221839161712,
3596,0.2754026556459189,
3975,0.9285713451241173,
2384,0.9474365486277725,
3163,0.7549717125131485,
3214,0.940901980697929,
2290,0.9216251463151678,
3649,0.3298759485886755,
2431,0.6267632030736167,
2222,0.7916883390090603,
2885,0.2582239497224665,
3246,0.9687352254149757,
3134,0.937132091110155,
2821,0.5767806118528166,
3859,0.9545280324071983,
2309,0.29970267683305923,
3570,0.8371101839759894,
3853,0.5789821573879671,
2807,0.5857501983886757,
2713,0.13085467866450393,
3487,0.18920307188594146,
3231,0.6192089936020666,
2226,0.22537652154314783,
2129,0.9689893721075811,
3932,0.5259571900321613,
3282,0.670786390256341,
2655,0.6501045185073102,
2950,0.3003976093208914,
3598,0.37854138443115004,
2510,0.8155704643322329,
3774,0.4867298419413889,
3452,0.816826123365638,
3786,0.737787289168099,
2901,0.23755978623983187,
3002,0.7545156632976348,
3893,0.43876636232048666,
3602,0.31701546260936997,
2781,0.9754837896669284,
2018,0.6861889640867417,
3999,0.5722646805658799,
2858,0.9480806767780214,
2183,0.9892834544009188,
3090,0.9745350402155865,
3908,0.7459452029002553,
2085,0.716480470421748,
2153,0.13898817716394016,
3159,0.856159753713405,
2833,0.1292348804664078,
2618,0.7652712652581316,
2586,0.9704263793643483,
2109,0.7773385671477915,
3137,0.7240831449446624,
2974,0.03759737827016804,
3809,0.15487144087245922,
2898,0.220549427758487,
2983,0.6832204868521814,
3191,0.8832663742186745,
2307,0.3429399420920046,
3844,0.5492282343612039,
3939,0.8939484748330454,
2592,0.4803357135005981,
2609,0.8100258137135208,
2458,0.7105026186713578,
3655,0.8615730893121027,
3491,0.8926862944636957,
2350,0.7588357581556091,
2751,0.6175835689680904,
3622,0.8439836917485033,
3886,0.8337124071330895,
