,x1,x2,x3
3508,0.8,-0.0,-0.0
2832,0.9,0.0,0.0
3387,0.3,0.7,1.5
3191,0.1,0.5,0.0
3585,1.2,0.0,2.2
2325,1.1,0.9,2.8
2836,1.3,0.0,0.0
3838,0.6,0.7,5.0
3104,0.1,0.1,7.1
2185,1.8,1.5,5.1
3324,0.1,0.1,0.3
3064,0.9,-0.0,2.1
2944,0.1,0.3,2.8
3872,0.5,0.0,0.0
2069,0.0,1.7,-0.0
2914,0.5,-0.0,-0.0
3477,-0.0,0.1,0.0
2063,0.9,0.0,-0.0
3108,1.7,1.7,7.5
2224,0.6,0.0,-0.0
3692,0.5,0.0,0.0
3265,0.4,0.0,0.9
2029,-0.0,0.3,1.2
2975,1.9,1.0,3.1
2861,0.2,-0.0,0.0
2340,0.2,-0.0,0.5
3284,0.8,0.0,2.6
3288,0.1,-0.0,0.5
2776,0.2,-0.0,0.0
2389,-0.0,0.3,-0.0
2896,0.9,0.0,0.0
3884,0.5,1.9,4.0
3305,1.1,-0.0,3.3
2133,0.6,0.0,-0.0
3620,1.2,0.0,0.0
2909,0.0,0.4,0.7
3853,2.9,0.0,5.6
3860,1.2,-0.0,-0.0
3636,1.9,-0.0,2.6
2649,-0.0,2.0,5.6
3780,0.3,0.7,5.7
3945,0.1,0.4,0.0
2642,3.3,0.0,5.3
2151,0.4,3.3,-0.0
3060,3.4,0.0,0.1
3461,0.7,0.0,1.5
2060,-0.0,0.2,0.5
3055,0.9,-0.0,-0.0
2148,0.9,1.2,-0.0
3541,0.5,-0.0,0.0
2447,0.2,-0.0,0.4
2829,1.1,0.0,-0.0
2042,0.7,0.3,-0.0
3672,0.6,-0.0,0.0
3329,0.0,0.2,0.7
3495,1.1,0.7,4.8
2019,0.9,0.0,0.0
2119,0.8,-0.0,0.0
3319,0.9,-0.0,-0.0
2750,0.0,-0.0,0.3
3487,0.1,0.2,0.4
3956,1.6,-0.0,0.0
2438,0.6,0.0,0.9
2613,0.6,-0.0,-0.0
2334,0.2,0.0,0.0
3042,1.5,1.6,8.0
2774,0.1,-0.0,0.0
2953,0.4,0.9,1.4
3221,0.2,0.0,0.0
2105,2.5,-0.0,3.2
3314,-0.0,0.5,1.8
2478,0.1,0.2,0.0
3377,0.7,-0.0,0.0
2335,0.1,-0.0,-0.0
2209,0.0,2.2,4.6
3846,1.4,0.0,-0.0
2274,1.3,-0.0,0.0
2820,1.2,2.0,5.2
3510,1.0,0.0,0.0
2350,0.1,0.5,4.0
3082,0.1,0.9,1.6
2239,1.7,-0.0,1.5
3711,0.6,0.0,0.0
3952,0.7,-0.0,1.9
3513,0.3,0.5,2.1
3575,1.0,-0.0,4.5
3516,0.6,1.2,2.3
3482,0.5,-0.0,0.0
2850,0.9,0.0,0.0
2533,0.1,-0.0,0.0
3538,0.2,0.0,0.7
2758,1.0,-0.0,-0.0
2562,0.3,1.5,2.8
3939,1.1,0.0,-0.0
2715,0.1,0.4,0.5
