,h_post,h_post_individualized
13086,1.0,1.0
11466,1.0,1.0
15389,1.0,1.0
16746,1.0,1.0
19007,1.0,1.0
15816,0.07999999999999999,0.0
12599,1.0,1.0
19544,1.0,1.0
13862,1.0,1.0
18437,1.0,1.0
18002,1.0,1.0
14561,1.0,1.0
19037,1.0,1.0
17533,1.0,1.0
15243,1.0,1.0
16174,1.0,1.0
17519,1.0,1.0
11696,1.0,1.0
14940,1.0,1.0
11674,1.0,1.0
14861,1.0,1.0
10745,1.0,1.0
19202,1.0,1.0
11873,1.0,1.0
18354,1.0,1.0
14801,1.0,1.0
18972,1.0,1.0
14660,1.0,1.0
14777,0.98,1.0
17680,1.0,1.0
13432,1.0,1.0
17097,1.0,1.0
17368,1.0,1.0
15404,1.0,1.0
16246,0.0,0.0
17143,1.0,1.0
13244,1.0,1.0
11387,1.0,1.0
12548,1.0,1.0
19429,1.0,1.0
19957,0.06,0.0
10932,1.0,1.0
19476,1.0,1.0
18594,1.0,1.0
11767,1.0,1.0
17501,1.0,1.0
17548,1.0,1.0
17757,1.0,1.0
14295,1.0,1.0
10609,0.16000000000000003,0.0
17023,1.0,1.0
12584,1.0,1.0
17473,1.0,1.0
14780,1.0,1.0
11029,1.0,1.0
13354,1.0,1.0
16722,1.0,1.0
17529,1.0,1.0
11080,1.0,1.0
18240,1.0,1.0
10035,1.0,1.0
17478,1.0,1.0
18045,1.0,1.0
19412,1.0,1.0
10356,1.0,1.0
14368,1.0,1.0
14946,1.0,1.0
11379,1.0,1.0
14835,0.92,1.0
15319,1.0,1.0
13984,1.0,1.0
14278,1.0,1.0
14150,1.0,1.0
12872,1.0,1.0
13011,1.0,1.0
18279,1.0,1.0
14206,1.0,1.0
15663,1.0,1.0
19875,1.0,1.0
17945,1.0,1.0
12516,1.0,1.0
10267,0.02,0.0
14258,1.0,1.0
19299,1.0,1.0
17711,1.0,1.0
11385,1.0,1.0
14654,1.0,1.0
13580,1.0,1.0
19344,1.0,1.0
16758,1.0,1.0
13599,1.0,1.0
14807,1.0,1.0
15383,1.0,1.0
14226,1.0,1.0
17373,1.0,1.0
18436,1.0,1.0
12247,1.0,1.0
16256,1.0,1.0
17787,1.0,1.0
15189,1.0,1.0
17798,1.0,1.0
10083,1.0,1.0
18191,1.0,1.0
13027,1.0,1.0
18507,1.0,1.0
19862,1.0,1.0
17663,1.0,1.0
17267,1.0,1.0
10462,1.0,1.0
13924,1.0,1.0
14111,1.0,1.0
18663,1.0,1.0
13876,1.0,1.0
10781,1.0,1.0
11878,1.0,1.0
11936,1.0,1.0
19556,1.0,1.0
11676,1.0,1.0
12908,1.0,1.0
16030,1.0,1.0
14686,1.0,1.0
19578,1.0,1.0
19245,0.07999999999999999,0.0
19853,1.0,1.0
14461,1.0,1.0
14416,0.98,1.0
18805,1.0,1.0
12229,1.0,1.0
16909,1.0,1.0
13209,1.0,1.0
18614,1.0,1.0
12244,1.0,1.0
14842,1.0,1.0
19869,1.0,1.0
18009,1.0,1.0
16979,1.0,1.0
13369,0.07999999999999999,0.0
16504,1.0,1.0
11573,1.0,1.0
19404,1.0,1.0
19845,1.0,1.0
10696,1.0,1.0
14584,1.0,1.0
14428,1.0,1.0
12238,1.0,1.0
17692,1.0,1.0
16972,1.0,1.0
12684,1.0,1.0
10894,1.0,1.0
13783,1.0,1.0
17950,1.0,1.0
12161,1.0,1.0
17979,1.0,1.0
18678,1.0,1.0
19169,1.0,1.0
17340,1.0,1.0
10817,1.0,1.0
11967,1.0,1.0
11445,1.0,1.0
11626,1.0,1.0
12083,1.0,1.0
13377,1.0,1.0
11058,1.0,1.0
13124,1.0,1.0
17865,1.0,1.0
12903,1.0,1.0
15218,1.0,1.0
17833,1.0,1.0
17418,1.0,1.0
14560,1.0,1.0
12203,1.0,1.0
16446,0.0,0.0
16452,1.0,1.0
14471,1.0,1.0
15373,1.0,1.0
19336,0.07999999999999999,0.0
15934,1.0,1.0
17074,1.0,1.0
17850,0.02,0.0
16337,1.0,1.0
19819,1.0,1.0
12956,1.0,1.0
17449,1.0,1.0
16088,1.0,1.0
16413,1.0,1.0
14426,1.0,1.0
14473,1.0,1.0
10090,1.0,1.0
18732,1.0,1.0
17511,1.0,1.0
18486,1.0,1.0
13098,1.0,1.0
13474,1.0,1.0
10241,1.0,1.0
10940,0.02,0.0
18564,1.0,1.0
16660,1.0,1.0
10268,0.06,0.0
10377,1.0,1.0
15689,0.03999999999999999,0.0
