,h_post,h_post_individualized
2330,0.5,
2734,0.52,
3378,0.5,
3526,0.6,
3854,0.5,
3490,0.7,
3841,0.5,
2303,0.5,
2879,0.5,
2901,0.5,
3647,0.52,
3957,0.7,
3478,0.56,
2639,0.8,
2265,0.54,
2694,0.5,
2923,0.6,
3633,0.5,
2270,0.5,
3303,0.54,
3985,0.5,
3677,0.5,
3505,0.56,
3116,0.5,
3901,0.5,
2397,0.6,
2057,0.6,
2293,0.5,
2658,0.5,
2612,0.54,
3248,0.66,
2784,0.54,
2931,0.5,
3065,0.56,
3835,0.52,
2512,0.62,
2098,0.58,
3399,0.5,
3881,0.5,
3667,0.5,
3450,0.64,
2473,0.5,
2796,0.68,
3495,0.5,
2551,0.56,
2497,0.54,
3919,0.52,
3833,0.54,
3064,0.56,
3211,0.58,
3149,0.56,
3669,0.54,
3948,0.5,
2286,0.58,
2414,0.5,
2071,0.52,
2346,0.5,
2054,0.68,
2747,0.5,
2524,0.64,
2739,0.52,
3979,0.5,
2934,0.5,
2250,0.58,
3995,0.5,
2955,0.52,
2299,0.58,
2891,0.56,
2135,0.5,
3137,0.58,
2765,0.54,
2409,0.54,
2239,0.64,
3488,0.58,
3457,0.52,
2365,0.58,
3564,0.72,
3127,0.56,
3469,0.84,
3349,0.54,
2493,0.5,
2412,0.72,
2408,0.5,
2003,0.5,
2659,0.52,
2987,0.5,
2754,0.5,
2999,0.52,
2669,0.74,
2833,0.5,
2324,0.52,
3916,0.52,
2539,0.7,
2540,0.66,
3177,0.74,
3408,0.5,
3148,0.52,
3112,0.74,
3133,0.5,
3118,0.5,
3085,0.5,
3805,0.7,
3926,0.64,
2867,0.5,
3438,0.52,
3834,0.56,
3301,0.56,
2873,0.52,
3818,0.74,
2302,0.92,
3701,0.8,
3356,0.5,
2662,0.72,
2690,0.5,
2863,0.66,
2337,0.66,
3058,0.98,
3400,0.6,
2887,0.5,
3335,0.5,
3230,0.56,
2922,0.52,
2718,0.58,
2351,0.56,
3639,0.52,
3196,0.58,
3893,0.58,
3556,0.56,
3708,0.5,
2676,0.64,
3672,0.6,
3678,0.5,
3419,0.5,
3771,0.54,
3122,0.62,
3329,0.5,
2186,0.56,
3405,0.5,
3005,0.72,
2642,0.52,
2157,0.5,
3477,0.62,
3407,0.66,
2180,0.5,
2139,0.68,
3375,0.7,
2657,0.7,
3243,0.5,
2520,0.52,
3968,0.64,
3950,0.52,
3883,0.52,
2065,0.54,
3533,0.54,
3032,0.52,
2900,0.54,
3319,0.5,
2290,0.62,
2827,0.52,
3019,0.58,
2364,0.5,
2587,0.5,
3691,0.5,
3283,0.52,
3874,0.6,
3587,0.52,
2485,0.6,
2608,0.52,
3567,0.56,
2841,0.74,
3268,0.5,
3417,0.5,
3289,0.5,
3305,0.64,
2767,0.62,
3308,0.5,
2960,0.5,
3568,0.66,
2126,0.74,
3511,0.52,
2243,0.5,
2598,0.52,
2685,0.56,
3258,0.7,
3110,0.54,
2400,0.5,
3767,0.56,
3745,0.62,
3091,0.72,
2182,0.6,
3548,0.52,
2123,0.72,
3295,0.52,
3026,0.5,
3174,0.5,
2990,0.56,
2345,0.62,
3079,0.72,
3558,0.54,
2248,0.5,
