,x1,x2
3998,2.6,0.0
2101,1.8,0.0
2124,2.2,0.0
2025,1.9,0.0
3843,2.3,-0.0
2674,2.5,-0.0
3544,0.1,3.1
2941,1.5,0.0
2584,1.7,0.0
3029,3.3,3.5
2091,1.6,0.0
3440,2.2,0.0
3833,2.4,-0.0
3601,2.0,0.0
3884,2.7,4.6
2081,2.9,-0.0
3347,2.2,0.0
3051,3.8,2.5
3285,4.1,-0.0
3776,1.0,-0.0
3233,3.0,-0.0
2878,2.7,6.0
2418,1.2,0.0
3994,2.3,0.0
2922,2.2,0.0
3388,2.3,3.7
2621,4.1,0.0
2642,0.9,3.1
2140,2.8,-0.0
2734,2.4,0.0
2495,2.6,1.4
3561,2.4,0.0
2637,2.6,-0.0
2818,1.8,0.0
3219,3.3,0.0
3965,1.9,-0.0
2286,1.7,-0.0
2017,0.2,4.0
2868,1.8,5.3
2722,2.3,-0.0
2810,1.7,-0.0
3974,1.5,2.5
3438,1.9,0.0
3308,2.5,0.0
3826,1.9,0.0
2254,2.9,0.0
2655,1.1,2.1
2815,2.7,-0.0
3882,1.8,-0.0
3961,1.5,-0.0
3637,2.0,0.0
2712,1.8,-0.0
2139,2.3,6.4
2368,2.5,-0.0
3973,2.5,-0.0
2341,1.1,0.0
3706,2.3,0.0
3065,4.0,4.9
3077,2.3,0.0
2411,0.0,5.7
3376,2.5,-0.0
2485,1.1,0.0
2172,3.1,-0.0
3486,1.8,0.9
2034,2.9,-0.0
2297,2.2,-0.0
3255,2.6,-0.0
3689,1.7,-0.0
2082,1.1,2.6
2823,2.0,2.0
2048,3.1,4.3
3194,1.7,-0.0
2522,1.8,1.9
2942,1.9,-0.0
3714,0.3,0.0
2069,2.1,-0.0
3317,1.4,-0.0
3899,1.1,0.0
3763,1.3,3.2
2397,3.1,0.0
3600,1.8,3.7
2210,1.5,3.1
3270,1.5,0.0
3620,2.8,-0.0
2844,3.0,1.0
3277,1.9,-0.0
2954,2.1,-0.0
3930,2.8,-0.0
2997,1.8,0.0
3293,0.8,1.3
3687,2.3,-0.0
3010,1.5,2.0
3957,2.2,-0.0
2701,0.9,2.4
2206,1.7,6.7
3343,3.0,0.0
2298,2.8,0.0
2824,2.0,4.9
2231,2.2,-0.0
2919,1.5,-0.0
2205,2.1,-0.0
3068,2.9,1.7
2460,0.5,4.1
2445,1.5,2.1
3501,1.5,4.0
3138,2.1,1.5
3098,1.4,0.0
3576,3.0,0.0
3715,0.7,0.6
2188,1.9,4.3
2759,1.2,0.0
2718,1.7,0.5
2243,2.1,4.1
2773,1.0,-0.0
3674,2.8,0.0
3915,2.3,-0.0
2098,2.5,-0.0
2993,2.4,-0.0
2749,2.3,0.0
3945,1.6,0.0
3249,2.0,-0.0
3770,2.4,3.8
3526,0.4,2.1
2675,3.3,-0.0
2215,1.1,3.2
2505,1.3,0.0
2087,2.1,0.0
2524,2.9,-0.0
2106,2.8,-0.0
2322,3.2,-0.0
2848,1.5,0.0
3839,0.9,2.6
3421,3.2,0.0
2847,4.0,0.0
3439,1.7,-0.0
3593,1.2,0.0
3547,1.8,4.6
3861,2.3,1.2
2143,2.3,0.0
2233,2.0,3.7
2071,0.8,2.6
3844,2.6,-0.0
2346,2.6,4.0
3391,3.8,3.6
2056,3.1,1.8
3252,3.6,2.6
3991,2.0,0.0
3227,2.2,0.0
2078,1.7,-0.0
3595,3.1,-0.0
2184,2.4,2.9
2481,1.1,0.0
2338,1.9,2.0
3919,1.5,0.0
2932,2.2,3.9
2896,1.4,0.0
2272,2.4,-0.0
2099,2.1,0.3
2402,2.0,2.5
3404,1.7,0.0
2575,3.3,0.0
2558,1.8,2.6
3890,1.7,4.1
3504,3.7,-0.0
3474,1.0,-0.0
2563,2.6,-0.0
2401,2.2,3.1
2340,1.7,-0.0
3887,1.7,3.0
3815,2.9,-0.0
3141,2.5,-0.0
2822,2.5,-0.0
2973,1.4,-0.0
2630,1.9,-0.0
2191,4.4,-0.0
2007,1.8,4.9
3464,2.1,1.8
3635,2.6,4.1
3809,2.8,-0.0
2746,1.7,-0.0
3089,1.8,0.0
2590,2.9,4.5
2631,4.2,0.0
2877,2.0,-0.0
3239,2.6,0.0
2164,3.1,0.0
3959,2.6,1.6
3703,2.5,-0.0
2694,1.2,4.8
3076,2.5,-0.0
3700,2.2,-0.0
3533,2.7,0.0
3859,3.4,0.0
3755,2.2,2.3
2944,3.1,0.0
3447,1.5,3.7
2900,2.0,2.9
2855,3.1,0.0
3331,1.7,-0.0
3822,2.5,-0.0
