,x1,x2,x3
2440,1.1,3.6,5.6
2107,0.2,1.3,-0.0
2481,0.9,0.0,0.0
2728,2.4,0.0,-0.0
3350,2.1,3.8,-0.0
2309,1.1,4.2,4.0
3829,1.3,1.1,2.6
3241,1.5,-0.0,0.0
3792,1.1,2.0,3.6
2297,0.6,0.6,-0.0
2944,2.2,0.0,4.4
2296,0.0,1.8,-0.0
2679,0.4,2.1,3.6
3311,1.2,0.0,0.0
2762,1.0,1.5,0.0
2640,0.9,1.0,2.1
2103,1.8,-0.0,0.0
3955,1.5,-0.0,2.9
2399,1.1,-0.0,2.6
3083,1.4,1.5,-0.0
3745,1.1,2.5,4.2
3466,0.7,-0.0,-0.0
3703,0.9,1.1,-0.0
3065,1.2,-0.0,0.0
2266,1.1,0.0,0.0
3286,1.4,3.1,-0.0
2847,0.8,0.0,0.8
2692,1.1,0.0,0.0
3365,0.8,2.1,3.3
3059,0.8,-0.0,0.0
3785,2.0,4.1,6.2
2828,1.3,2.7,-0.0
3270,1.3,-0.0,-0.0
3419,0.8,2.3,0.0
2609,1.5,2.0,-0.0
3822,1.0,-0.0,-0.0
2288,0.9,-0.0,-0.0
2940,0.9,0.0,-0.0
3712,2.6,3.0,6.2
2860,0.4,2.0,0.0
3185,0.9,1.1,0.0
3002,1.7,0.0,-0.0
3165,0.0,1.3,-0.0
2248,1.7,1.9,4.2
2271,2.1,-0.0,-0.0
2009,0.2,1.3,2.6
3922,1.3,2.3,0.0
3008,1.3,-0.0,2.4
2147,0.8,0.0,0.0
2114,0.9,2.4,4.2
2802,-0.0,3.1,4.2
2464,2.0,-0.0,-0.0
3260,0.9,0.0,0.0
2913,1.4,2.1,3.6
3146,0.7,-0.0,-0.0
2327,1.7,3.3,5.6
2801,1.0,-0.0,-0.0
3936,1.2,2.8,4.7
2581,2.0,-0.0,4.2
2947,0.4,1.4,0.0
3588,0.7,0.0,-0.0
2322,1.3,0.0,0.0
3036,0.8,-0.0,0.0
2671,2.3,3.1,8.2
3851,1.4,-0.0,2.4
3604,1.7,0.0,-0.0
2686,1.3,-0.0,1.2
2229,0.7,-0.0,0.0
3698,0.8,0.0,0.0
3051,1.0,1.8,-0.0
3376,0.9,2.0,0.0
2451,1.7,-0.0,1.5
3832,1.3,0.0,-0.0
3284,1.5,2.8,0.0
2962,0.5,-0.0,-0.0
2090,1.4,-0.0,-0.0
2203,1.3,1.4,0.0
3867,0.8,-0.0,-0.0
3180,0.9,1.8,-0.0
3870,1.1,-0.0,-0.0
3724,0.3,1.3,0.0
3175,1.4,-0.0,0.0
3336,1.0,2.1,3.1
2465,0.5,1.8,-0.0
3102,-0.0,1.4,0.0
2571,2.0,1.4,-0.0
2217,3.7,4.2,4.7
2626,1.9,-0.0,0.0
3742,2.1,2.7,0.0
3450,1.8,-0.0,0.6
2907,2.3,-0.0,0.0
2397,1.0,1.8,4.1
3169,0.7,-0.0,0.0
2450,2.4,-0.0,0.0
2321,1.3,2.3,5.7
2914,2.3,0.0,0.0
2112,0.7,2.3,3.1
2139,1.2,2.3,-0.0
2293,0.8,0.0,0.0
2916,3.3,-0.0,0.0
2482,1.1,0.0,0.0
3779,0.9,-0.0,0.0
3308,0.7,2.0,0.0
3537,0.8,2.6,3.3
2558,1.0,0.0,-0.0
2077,1.3,0.8,2.1
2651,3.1,1.9,4.7
3840,0.7,2.6,3.5
3581,0.9,0.0,0.0
2110,1.9,3.7,5.6
3230,1.3,0.0,0.0
2163,0.6,-0.0,-0.0
2258,2.6,4.2,6.0
2840,0.1,1.3,2.1
3107,0.7,0.5,1.3
3678,1.8,2.1,-0.0
2869,2.9,4.0,6.7
2922,1.8,4.2,6.2
2493,0.7,-0.0,-0.0
3876,1.5,-0.0,-0.0
2921,0.7,0.9,-0.0
2949,-0.0,1.3,0.0
3517,0.3,2.0,5.2
3022,0.7,0.0,1.4
3283,0.7,-0.0,1.3
2486,1.3,-0.0,-0.0
3289,1.1,0.0,-0.0
2756,0.5,1.4,0.0
3407,0.2,1.4,0.0
2934,1.8,-0.0,-0.0
3205,1.0,0.0,0.0
3130,0.8,1.6,-0.0
3548,0.7,0.0,0.0
3132,3.1,2.1,5.2
2408,1.1,0.0,0.0
2616,1.4,0.0,0.0
2704,2.4,2.6,0.0
2478,1.3,-0.0,0.0
3664,0.6,2.6,3.6
3302,2.8,1.7,4.1
3556,1.1,2.1,-0.0
3106,0.4,0.8,0.0
3990,0.9,3.5,4.7
3549,0.2,2.3,0.0
2678,0.5,3.6,4.1
2707,1.0,-0.0,0.8
2557,0.0,2.1,2.3
2743,3.1,4.7,7.9
3225,0.6,-0.0,0.0
3734,0.8,-0.0,-0.0
3951,1.8,0.0,0.0
2453,0.5,2.6,3.1
3094,0.7,-0.0,0.0
3728,0.8,-0.0,-0.0
3542,0.1,2.7,0.0
3093,0.9,0.0,1.6
3245,2.0,2.2,-0.0
2183,1.8,4.6,6.7
2901,1.8,-0.0,-0.0
2169,1.6,2.1,4.1
2094,2.1,2.0,4.1
2946,1.2,0.0,-0.0
3488,2.2,2.1,0.0
3608,0.1,1.3,0.0
3692,0.9,3.6,5.0
2902,1.1,-0.0,-0.0
2767,0.0,1.5,-0.0
2039,3.1,4.6,7.5
3003,1.4,0.0,0.0
2460,1.1,0.0,0.0
3920,0.6,2.6,4.1
3641,0.2,1.5,-0.0
3716,0.3,4.1,0.0
2268,1.4,1.3,2.6
2994,1.3,0.0,0.0
3534,0.6,-0.0,0.0
2720,1.0,-0.0,2.0
3345,1.4,1.3,-0.0
3869,1.2,0.0,-0.0
2775,1.9,0.0,3.1
2791,0.9,-0.0,0.0
3072,0.6,0.0,0.0
3690,2.9,-0.0,2.5
3228,0.9,0.0,0.0
3966,1.8,4.2,5.7
3709,0.8,-0.0,-0.0
3584,0.0,4.7,7.1
3421,1.2,-0.0,-0.0
2160,1.9,0.5,-0.0
2205,1.5,0.0,1.8
3660,1.4,1.5,0.0
2382,0.9,1.7,0.0
2126,0.9,0.0,1.4
3932,0.9,-0.0,-0.0
3313,0.9,1.0,-0.0
3676,0.7,-0.0,0.0
3086,0.6,0.0,-0.0
2434,0.9,0.0,0.0
3654,2.1,0.0,0.0
2391,0.0,2.3,0.0
