ix,goal_cost,intv_cost
15861,1.0,0.8
12784,1.0,1.0
11053,1.0,0.7
18239,1.0,0.6
12075,1.0,0.4
18914,1.0,0.2
11336,1.0,0.5
19665,1.0,0.2
11762,1.0,0.6
18849,1.0,0.1
18706,1.0,1.0
19740,1.0,0.9
12569,1.0,0.2
10826,1.0,0.9
15272,1.0,0.1
13292,1.0,0.2
19579,1.0,0.7
15308,1.0,0.3
15799,1.0,0.4
17762,1.0,0.5
11349,1.0,0.1
13282,1.0,0.8
17145,1.0,1.0
13244,1.0,1.0
15125,1.0,0.1
12787,1.0,0.1
15685,1.0,0.3
17670,1.0,0.5
11337,1.0,0.7
18414,1.0,0.9
13590,1.0,0.2
10361,1.0,0.3
10485,1.0,0.2
14190,1.0,0.2
11535,1.0,0.2
11755,1.0,0.4
13821,1.0,1.0
13091,1.0,0.9
14928,1.0,0.7
11812,0.916,0.2
15028,1.0,0.4
17568,1.0,0.2
19519,1.0,0.5
16345,1.0,0.7
13265,1.0,0.7
13086,1.0,0.8
16850,1.0,0.2
12447,1.0,0.1
15790,1.0,0.1
16989,1.0,0.4
10946,1.0,0.7
12058,1.0,0.5
19619,1.0,0.1
15059,1.0,0.4
15415,1.0,1.0
19910,1.0,0.5
10546,1.0,0.2
18319,1.0,0.5
16599,1.0,0.2
11877,1.0,0.3
17133,1.0,0.7
16417,1.0,0.6
16500,1.0,0.7
15873,1.0,0.8
15510,1.0,0.1
18921,1.0,0.1
18454,0.978,0.1
12764,1.0,0.6
16920,1.0,0.7
18909,1.0,1.0
18341,1.0,0.2
14267,1.0,0.2
16953,1.0,0.6
10557,1.0,0.7
13189,1.0,0.6
12273,1.0,0.6
10527,1.0,0.9
19358,1.0,0.9
17346,1.0,1.0
13139,1.0,0.9
12317,1.0,0.1
14978,1.0,0.4
11279,1.0,0.7
18664,1.0,0.8
15054,1.0,0.8
12635,1.0,0.9
16187,1.0,0.6
14350,1.0,0.9
11201,1.0,1.0
12630,1.0,1.0
15032,1.0,1.0
11035,1.0,0.1
10412,1.0,0.2
15725,1.0,0.4
12928,1.0,0.4
16002,1.0,0.2
13606,1.0,0.1
13442,1.0,0.4
13928,1.0,0.5
16699,1.0,0.1
15748,1.0,0.6
10109,1.0,0.9
17064,1.0,0.4
15837,1.0,0.6
13727,1.0,0.1
19465,1.0,0.3
17450,1.0,0.8
19238,1.0,1.0
11988,1.0,0.7
18704,1.0,1.0
11996,1.0,0.8
14432,1.0,1.0
16828,1.0,0.8
17467,1.0,1.0
17277,1.0,0.6
14143,1.0,0.2
19375,1.0,0.3
10863,1.0,1.1
10607,1.0,1.0
11529,1.0,0.4
18765,1.0,0.8
18612,1.0,0.1
11881,1.0,0.4
17132,1.0,0.5
17523,1.0,0.8
13961,1.0,0.9
13827,1.0,0.4
18894,1.0,0.4
10192,1.0,1.0
15991,1.0,0.4
10012,1.0,0.2
11510,1.0,0.1
17206,1.0,0.2
12985,1.0,0.6
11077,1.0,0.1
17520,1.0,0.8
16773,1.0,0.6
15252,1.0,0.4
16127,1.0,0.7
16993,1.0,0.8
16909,1.0,0.7
19903,1.0,0.1
13628,1.0,0.1
10438,1.0,0.3
12529,1.0,0.5
14436,1.0,0.1
19546,1.0,0.1
17066,1.0,0.9
18054,1.0,0.5
17938,1.0,0.6
19945,1.0,0.6
10130,1.0,0.8
16588,1.0,0.6
14018,1.0,0.9
13976,1.0,0.7
11382,1.0,0.5
14294,1.0,0.3
16625,1.0,0.2
10785,1.0,0.8
15184,1.0,0.8
13631,1.0,0.9
14311,1.0,0.2
15527,1.0,0.2
11795,1.0,0.6
14796,1.0,0.2
14614,1.0,1.0
12633,1.0,0.7
17968,1.0,0.6
13354,0.908,0.5
14869,1.0,0.8
16377,1.0,0.4
18930,1.0,0.8
13242,1.0,0.4
19296,1.0,0.8
10023,1.0,0.1
11933,1.0,0.1
19971,1.0,0.5
13570,1.0,0.9
17755,1.0,0.1
14515,1.0,1.0
15267,1.0,0.2
19963,1.0,1.0
13944,1.0,0.6
16149,1.0,0.1
18810,1.0,0.2
15469,1.0,0.9
12057,1.0,0.8
13356,1.0,0.7
12175,1.0,0.3
14798,1.0,1.0
18240,1.0,0.6
16524,1.0,0.7
19437,1.0,0.6
17344,1.0,0.1
19455,1.0,0.8
11978,1.0,0.2
11268,1.0,0.9
19584,1.0,0.5
17007,1.0,1.0
10005,1.0,0.5
