,x1,x2,x3
3965,0.3,-0.0,-0.0
2685,0.0,-0.0,0.8
3541,0.6,-0.0,0.0
2074,-0.0,0.9,0.0
3015,0.0,-0.0,3.7
3267,-0.0,0.2,4.4
3269,1.1,-0.0,-0.0
3302,0.5,3.1,0.0
2131,0.0,0.0,3.9
3408,-0.0,-0.0,1.5
3266,0.1,-0.0,-0.0
2547,-0.0,0.0,1.0
2263,-0.2,0.6,6.5
2454,0.1,0.0,5.5
2623,0.0,0.0,2.2
2780,-0.2,1.4,5.1
2275,0.1,0.0,0.7
3895,0.0,-0.0,3.7
3984,0.1,-0.0,0.0
2236,0.5,0.0,-0.0
3053,0.0,-0.0,4.4
2371,0.0,0.4,4.6
3569,0.6,-0.0,0.0
2902,0.0,0.0,3.5
3535,0.0,-0.0,3.1
3213,0.0,-0.0,4.3
3368,0.2,-0.0,0.0
2073,0.0,0.6,7.4
3587,-0.0,1.1,-0.0
3033,-0.0,0.2,3.3
3646,0.0,0.0,0.1
2276,-0.0,0.0,3.6
2456,0.0,0.0,1.0
3236,0.6,0.0,0.0
3008,0.0,0.0,6.0
2244,0.0,0.0,2.8
2992,-0.0,0.4,4.8
2743,0.0,0.0,4.1
3820,-0.0,-0.0,1.8
3077,0.1,0.0,0.6
2622,0.0,-0.0,1.6
2288,-0.0,-0.0,4.6
2588,-0.0,-0.0,4.0
3363,0.1,0.0,-0.0
2066,0.1,0.3,0.0
2934,0.0,0.2,2.5
2464,0.0,-0.0,2.4
2076,0.1,-0.0,2.9
2080,-0.1,-0.0,2.4
2309,0.3,-0.0,0.0
2235,1.2,2.0,0.0
3937,0.0,0.0,2.1
3764,-0.0,0.8,4.3
3045,-0.0,-0.0,1.8
3063,-0.2,0.2,2.1
3505,-0.0,0.0,0.4
3732,0.1,1.6,-0.0
3112,0.3,-0.0,5.2
2363,0.5,0.8,-0.0
3876,0.0,-0.0,1.6
3581,-0.0,0.0,2.0
2237,0.0,0.0,2.8
3705,0.5,-0.0,0.0
2462,0.2,-0.0,0.0
2493,0.0,0.5,0.0
2093,-0.0,-0.0,2.7
2432,0.0,0.9,0.0
2204,-0.0,-0.0,7.0
3947,-0.0,0.0,5.4
3214,0.1,-0.0,5.4
2248,0.0,0.0,2.1
3152,0.2,0.7,-0.0
3062,0.0,-0.0,2.8
3326,0.0,0.0,4.9
2246,-0.0,0.0,2.1
2400,0.0,-0.0,3.5
3609,0.5,2.6,0.0
2676,-0.1,1.2,3.9
3942,0.0,0.0,1.8
2807,0.7,0.0,-0.0
3130,-0.0,-0.0,3.9
2260,0.0,0.0,0.4
2375,-0.0,0.2,3.4
3066,0.0,0.0,2.1
2575,-0.0,0.2,0.0
3277,-0.2,-0.1,2.6
2548,-0.0,-0.0,0.4
3404,-0.0,-0.0,0.4
2667,0.0,-0.0,2.8
2865,0.0,1.4,0.0
3186,0.0,1.4,0.0
3644,0.0,0.0,1.7
3932,0.0,0.0,2.3
2266,0.1,-0.0,-0.0
3919,-0.0,-0.0,0.2
3200,0.1,0.0,5.6
2535,-0.0,-0.0,3.3
2087,0.5,0.0,0.0
2298,-0.0,0.3,1.8
3685,-0.0,0.0,1.1
2601,-0.0,1.0,-0.0
3258,-0.0,-0.0,2.3
3675,-0.0,0.4,1.8
2491,-0.0,-0.0,0.3
2655,-0.1,-0.0,3.5
3673,-0.0,-0.0,1.7
2368,-0.1,0.4,5.0
2686,0.0,0.0,2.4
3628,-0.0,-0.0,6.4
3414,-0.0,-0.0,3.4
2202,-0.0,0.2,2.6
3872,0.6,0.0,-0.0
2430,0.1,3.4,-0.0
3687,0.0,0.6,-0.0
3877,0.0,-0.0,2.3
2973,0.0,0.1,-0.0
3079,0.0,0.0,3.4
3724,-0.0,-0.0,1.0
2090,0.0,-0.0,4.6
2579,-0.0,0.1,0.0
2521,-0.0,0.0,3.3
3868,0.0,-0.0,4.6
2560,-0.0,0.0,4.6
2277,0.2,0.8,0.0
3423,0.5,0.0,0.0
2178,-0.0,0.1,-0.0
3907,0.0,0.0,3.3
3406,0.1,2.7,-0.0
2016,0.0,-0.0,5.1
3218,-0.0,0.0,5.7
2707,0.0,-0.0,3.3
3431,0.0,0.3,-0.0
3841,0.3,0.0,-0.0
3616,0.1,0.0,0.0
