,x1,x2
3280,1.9,0.0
3562,2.0,-0.0
3203,1.6,0.0
3240,1.3,2.1
2190,1.3,0.0
3488,0.5,1.8
2692,0.9,2.5
2905,1.4,0.0
3304,1.2,0.0
2227,2.0,0.0
2830,1.0,1.3
2408,1.7,0.0
3095,1.6,3.6
2010,1.5,0.0
3225,0.9,2.1
2551,1.4,0.0
3354,1.2,-0.0
3026,2.9,0.0
2018,1.2,1.8
3794,1.4,2.3
3903,0.7,3.3
3211,2.3,-0.0
3849,0.9,3.1
3435,1.9,2.1
2712,1.5,3.8
3807,1.1,0.0
2705,2.0,0.0
3195,1.1,4.1
3774,2.4,-0.0
3987,1.2,-0.0
3492,1.4,2.6
3011,1.2,-0.0
3212,1.3,4.2
3975,2.0,-0.0
3311,1.7,4.7
3445,3.3,-0.0
3307,2.6,2.6
2679,1.8,0.0
3891,2.0,0.0
2373,1.8,-0.0
2618,1.8,3.1
3382,1.7,0.0
3306,2.3,-0.0
3878,1.7,-0.0
3759,2.2,0.0
2537,1.2,2.6
2482,1.9,-0.0
3171,1.5,3.1
2306,1.8,5.2
3443,2.9,0.0
3076,2.3,3.3
3205,1.6,-0.0
3021,1.1,0.0
3285,1.4,4.2
2645,1.8,0.0
2009,0.5,3.6
2902,1.9,5.1
2497,1.1,0.0
2904,1.8,3.4
3653,0.7,3.6
3565,1.2,-0.0
3607,1.4,0.0
3049,1.5,2.6
2150,1.3,0.0
3367,1.8,0.0
3102,1.0,-0.0
3452,1.8,-0.0
2884,2.0,0.0
2025,1.2,0.0
2880,2.3,3.1
2560,2.1,0.0
3227,1.7,3.1
3868,0.6,2.6
2287,1.7,-0.0
3381,1.4,0.0
2916,2.0,0.0
3456,2.2,0.0
2474,1.6,-0.0
3051,2.1,0.0
2510,2.1,0.0
2547,1.7,0.0
3018,1.9,-0.0
2266,1.8,0.0
2797,1.3,0.0
2421,1.4,-0.0
2874,1.3,2.1
3246,1.1,0.0
3130,1.2,-0.0
2035,1.8,1.1
3973,0.9,3.6
2855,1.8,2.6
3267,1.6,0.0
2572,0.4,6.7
3210,1.4,2.6
2178,1.1,1.3
2841,0.7,2.3
3118,2.8,0.0
2942,3.1,2.8
2967,1.9,0.0
2940,2.0,3.6
2702,1.5,0.0
3786,1.3,2.1
2345,1.5,2.1
3681,1.2,-0.0
2188,1.5,-0.0
3194,1.9,0.0
3991,2.1,0.0
2448,1.2,-0.0
3345,0.7,2.8
3694,1.1,-0.0
3591,2.8,0.0
2673,1.2,0.0
3935,1.9,0.0
3134,2.1,0.0
2853,2.1,-0.0
2758,1.8,0.0
3533,3.1,3.6
2186,2.1,3.0
3352,0.7,2.1
2594,0.2,1.9
3384,2.1,-0.0
3838,3.4,0.0
2043,2.5,-0.0
3946,1.5,0.0
2471,1.9,3.1
2523,2.5,2.8
3328,0.4,2.8
2089,3.0,-0.0
2085,1.5,-0.0
3043,2.1,-0.0
3147,1.8,0.0
2882,2.4,0.0
2336,3.0,2.3
2900,0.9,1.6
3682,1.4,0.0
3224,2.3,0.0
2244,1.1,-0.0
2617,1.9,-0.0
2580,1.9,-0.0
3623,2.6,-0.0
2714,1.8,3.5
2064,1.4,0.0
2681,4.0,-0.0
2515,1.1,0.0
3542,0.1,4.2
2221,1.2,0.0
2501,1.9,0.0
3448,1.8,0.0
2034,0.3,5.7
2392,2.1,-0.0
2171,0.7,2.1
2026,1.3,0.0
3645,1.7,0.0
3522,1.1,0.0
2511,0.4,1.9
3402,1.5,0.0
3566,1.6,-0.0
3547,1.1,3.1
2405,1.4,0.0
2921,1.0,2.1
3700,1.9,3.1
3131,2.1,3.6
2748,2.1,-0.0
2690,1.8,2.1
3608,0.0,2.6
3264,-0.0,2.6
3293,2.8,3.7
3114,1.3,-0.0
3861,0.9,5.2
3404,1.2,-0.0
2000,0.0,2.3
3944,3.5,4.2
3643,0.7,2.1
3673,1.5,0.0
2527,1.8,0.0
3596,1.8,0.0
2418,1.4,-0.0
3830,1.8,3.8
3330,3.1,2.1
3644,0.1,5.2
2268,1.2,0.0
2069,2.0,0.0
2811,1.2,-0.0
3652,1.7,4.1
3449,1.3,0.0
3674,1.6,-0.0
3069,1.8,0.0
3618,1.6,0.0
2526,1.8,3.3
3322,2.5,-0.0
3756,1.2,-0.0
2549,0.9,2.6
3028,2.2,3.3
3175,1.4,-0.0
3621,1.9,0.0
3854,1.0,0.0
3111,2.0,-0.0
3025,1.1,0.0
2607,1.8,-0.0
3932,2.8,-0.0
