,x1,x2
2279,3.1,0.0
2305,3.4,0.0
3200,1.9,-0.0
3077,1.6,2.1
3137,2.0,0.0
3892,2.3,-0.0
3039,3.1,4.0
3275,1.6,0.0
3402,1.7,0.0
3742,1.9,-0.0
2996,1.0,3.1
2023,2.0,-0.0
3303,1.5,0.0
2482,2.3,3.8
3183,1.7,2.6
2651,1.7,-0.0
3355,1.7,0.0
3589,1.4,-0.0
2227,1.9,0.0
3578,2.6,0.0
3828,3.2,4.5
2982,1.9,0.0
2376,1.6,-0.0
3047,2.4,0.0
3193,2.2,-0.0
2178,4.2,3.8
3965,1.6,0.0
3019,2.8,4.2
2072,1.6,0.0
3330,2.0,-0.0
2494,1.9,4.2
2933,3.1,3.6
2285,2.4,-0.0
3167,4.6,4.2
3699,2.5,-0.0
2087,0.9,3.6
2242,0.2,2.6
3771,2.1,0.0
3035,1.7,-0.0
3555,1.7,-0.0
2129,1.1,3.3
3138,2.7,0.0
2941,1.2,5.7
3948,2.1,0.0
2827,1.7,0.0
2221,2.0,3.3
2139,2.0,3.7
2247,2.5,0.0
3778,2.9,-0.0
3427,2.6,4.1
2283,0.3,3.5
3544,1.7,-0.0
2989,1.9,0.0
3722,2.2,-0.0
3344,1.8,-0.0
2994,1.5,3.6
3622,2.5,0.0
3358,0.7,2.5
3706,2.1,-0.0
3476,2.0,-0.0
2503,2.9,0.0
2290,2.7,-0.0
2262,2.1,0.0
2303,0.9,5.2
3534,2.0,0.0
2637,1.8,0.0
2286,1.8,3.5
2578,2.4,0.0
3456,3.8,4.1
2682,2.6,4.1
3112,3.3,0.0
2991,2.7,-0.0
2689,2.3,0.0
2959,1.3,4.7
3414,1.8,0.0
2216,2.5,4.1
3158,2.5,-0.0
2979,1.6,-0.0
3050,2.8,0.0
2093,0.8,4.7
2628,2.7,0.0
2672,2.2,2.3
2782,2.1,-0.0
3749,1.4,-0.0
3833,2.5,2.8
3985,2.4,0.0
3986,0.9,4.0
2164,0.3,3.6
3721,2.5,0.0
3628,2.4,0.0
2107,4.1,0.0
3610,2.4,-0.0
2395,2.0,0.0
2373,2.0,0.0
3368,2.0,0.0
3542,0.5,2.7
3241,1.6,-0.0
2246,2.9,4.2
3545,2.2,-0.0
2120,2.1,-0.0
2260,1.4,0.0
2413,1.9,0.0
3395,1.6,0.0
3989,2.8,-0.0
2966,2.2,0.0
3322,2.4,0.0
3350,1.1,2.3
2375,4.2,3.4
2387,2.0,0.0
3878,2.6,0.0
3388,3.7,6.1
3686,1.8,-0.0
3171,2.7,-0.0
2331,1.7,-0.0
3494,2.1,-0.0
2000,2.2,-0.0
2013,0.0,3.2
2144,2.6,0.0
3554,1.7,-0.0
2050,2.0,0.0
2956,2.6,0.0
2174,0.1,5.7
2099,1.9,0.0
3743,0.7,3.3
2141,2.7,0.0
2762,1.9,-0.0
2867,1.5,-0.0
3809,1.9,0.0
2993,3.2,3.7
3583,2.5,0.0
3017,1.7,-0.0
2383,1.8,-0.0
2078,2.2,5.2
2007,1.0,3.3
2550,1.6,0.0
3016,2.7,0.0
3155,1.9,4.1
2769,2.1,0.0
2734,2.7,0.0
3136,0.8,3.1
3040,1.9,-0.0
3440,3.4,0.0
2713,2.1,-0.0
2011,3.3,-0.0
3215,3.0,-0.0
3370,1.8,0.0
2521,4.2,5.2
2271,1.5,1.9
2513,1.9,2.6
2248,1.7,-0.0
2944,3.4,0.0
3121,2.0,0.0
2021,1.4,0.0
2549,1.7,-0.0
3143,2.6,-0.0
3209,1.3,3.6
2931,2.8,0.0
3110,0.0,4.7
2150,2.4,0.0
2291,1.9,-0.0
3102,1.5,0.0
2948,2.3,0.0
3741,1.7,0.0
2224,2.5,0.0
3055,2.5,0.0
3566,3.2,-0.0
2671,2.2,0.0
3363,3.0,-0.0
3159,2.3,-0.0
3786,2.0,5.1
3773,2.4,-0.0
3004,1.8,-0.0
3424,2.8,-0.0
3435,2.9,5.0
2592,2.9,0.0
2436,1.4,3.8
3058,1.3,0.0
2556,2.4,-0.0
3823,0.4,5.1
2729,2.0,2.6
3573,2.6,3.9
3487,2.4,0.0
3068,1.8,0.0
3575,2.0,0.0
2635,1.4,-0.0
2685,0.3,2.5
3201,2.1,4.4
3524,2.1,-0.0
3428,2.4,-0.0
2312,0.7,3.3
3914,1.8,1.8
2435,2.8,4.7
2522,2.4,-0.0
3151,2.5,4.1
3173,3.1,0.0
3592,0.2,4.1
2008,2.8,3.6
2595,2.1,0.0
2112,3.6,0.0
2358,2.5,-0.0
