,x1,x2,x3
3067,0.5,0.7,1.8
3796,0.0,0.0,0.3
2169,1.1,0.0,1.3
2121,1.7,1.3,3.3
3273,0.0,0.4,0.9
3834,0.5,0.2,0.9
3824,0.0,0.0,4.6
3988,1.5,1.2,2.8
3466,2.3,1.1,6.8
2293,0.1,0.0,0.4
3199,0.7,0.4,1.3
2785,0.3,1.2,5.4
3050,0.1,0.1,0.4
3590,1.4,1.0,4.5
2453,1.0,1.1,2.3
3632,1.4,0.3,2.0
3092,3.6,2.5,6.3
3415,1.7,0.4,4.9
3396,0.1,0.3,1.3
3056,1.0,0.2,2.1
3223,-0.0,0.3,1.0
2084,3.0,0.5,3.6
3436,0.2,0.1,0.3
3193,1.4,0.0,4.5
2148,2.3,1.1,3.8
3353,2.0,0.2,2.1
2241,0.9,0.0,0.1
3100,1.2,0.1,2.1
3781,0.2,-0.0,0.7
2984,0.0,0.5,1.4
3672,0.7,0.1,0.7
3668,0.5,1.1,1.9
3910,0.9,0.5,1.8
3061,2.1,1.6,6.1
3055,1.2,0.7,3.0
3587,2.1,0.5,4.7
2162,0.2,0.0,0.1
3521,0.7,0.1,0.7
3821,1.2,0.1,2.3
2079,1.0,-0.0,1.0
2549,1.0,0.7,3.0
3460,0.8,-0.0,1.3
3224,1.0,0.1,3.6
2837,2.6,0.9,3.9
2147,0.4,0.4,1.3
3566,1.3,0.2,2.9
3277,0.6,-0.0,1.3
3562,0.2,0.4,1.3
2301,1.4,0.4,2.5
2304,0.8,0.3,2.6
2783,1.3,0.1,2.1
3413,0.3,1.0,1.3
2584,0.1,0.1,0.2
2203,0.1,-0.0,-0.0
3520,0.2,0.1,1.1
2532,1.3,0.7,2.9
3015,1.1,0.4,2.5
3999,0.2,0.8,2.1
2861,0.5,-0.0,0.9
2170,0.7,0.4,2.0
3290,0.1,-0.0,-0.0
2694,1.3,0.2,1.1
3083,0.2,-0.0,1.2
2631,0.4,0.7,0.7
3412,0.2,0.1,2.6
3887,1.5,0.9,4.6
3355,1.5,-0.0,2.1
2745,0.1,-0.0,0.7
3867,0.2,-0.0,0.2
3376,0.3,0.1,2.9
3803,0.8,0.0,0.6
2753,-0.0,1.0,5.4
2964,1.3,1.0,2.1
2675,2.0,0.2,0.4
2195,2.3,1.7,3.1
3500,0.1,0.2,0.5
2329,2.6,2.0,4.9
3305,0.1,-0.0,0.0
2510,3.0,2.1,4.2
3631,0.6,0.6,2.6
3997,2.4,0.1,2.5
2275,2.3,1.3,6.1
2427,2.0,1.6,6.3
3375,1.1,0.3,1.8
2534,0.2,-0.0,2.8
2934,0.0,0.0,1.4
3926,1.1,0.8,6.0
2709,1.5,-0.0,5.6
2416,0.0,0.5,2.2
2895,0.4,0.2,1.3
3167,0.0,-0.0,0.2
3164,0.8,0.5,1.3
3373,0.7,-0.0,1.3
2448,2.5,1.5,4.6
3064,0.0,1.0,3.4
2673,0.7,0.6,1.4
2531,2.8,2.0,4.7
3984,1.2,0.6,2.2
2342,1.3,0.1,0.9
2904,1.4,0.0,1.3
2013,-0.0,0.2,0.0
3886,0.7,0.0,1.3
2583,2.3,1.0,4.1
3865,0.1,0.2,0.5
3016,1.5,0.2,5.7
2204,-0.0,0.1,0.3
3879,0.4,0.1,1.3
2711,2.1,0.2,3.8
2771,-0.0,0.2,0.5
3624,0.1,0.7,0.7
2703,0.2,1.4,1.9
2560,1.1,1.0,2.6
2921,0.1,0.0,0.5
2287,0.4,0.4,1.5
3307,1.8,0.3,2.7
2129,1.1,0.5,2.8
3012,2.6,0.1,1.5
3180,0.1,-0.0,0.7
3108,0.8,0.0,2.6
3782,1.3,0.0,1.3
