ix,goal_cost,intv_cost
2951,0.96,10.0
2092,0.877,10.0
3206,0.86,5.0
2779,0.992,10.0
2403,0.887,10.0
2066,0.967,5.0
3981,0.979,5.0
2252,0.992,15.0
2222,0.9,10.0
2911,0.99,10.0
2905,0.873,5.0
2121,0.994,15.0
3182,0.946,10.0
3811,0.86,5.0
3162,0.851,5.0
2881,0.938,5.0
2693,0.977,10.0
2950,0.979,5.0
3943,0.885,15.0
3268,0.978,10.0
3114,0.95,10.0
2127,0.996,15.0
3067,0.996,15.0
2011,0.921,5.0
3664,0.992,10.0
2993,0.951,10.0
2984,0.941,5.0
3156,0.975,10.0
3918,0.921,5.0
2072,0.92,5.0
3564,0.978,5.0
3587,0.932,5.0
3597,0.875,10.0
2175,0.952,10.0
2957,0.982,15.0
3959,0.911,5.0
3347,0.962,5.0
2975,0.989,10.0
2916,0.987,15.0
2882,0.95,10.0
2190,0.946,10.0
3613,0.893,10.0
3395,0.989,10.0
2709,0.921,5.0
2112,0.932,5.0
2694,0.942,10.0
2005,0.935,5.0
2651,0.955,10.0
3070,0.872,15.0
3744,0.992,15.0
3775,0.926,5.0
3517,0.879,15.0
2858,0.971,5.0
3029,0.947,10.0
3344,0.906,5.0
3498,0.879,10.0
2426,0.868,15.0
2991,0.964,10.0
3754,0.99,15.0
2871,0.867,10.0
3286,0.949,10.0
2323,0.88,10.0
2896,0.899,5.0
2221,0.932,5.0
3448,0.981,10.0
2958,0.901,5.0
3618,0.978,5.0
3690,0.922,5.0
3742,0.95,10.0
3179,0.954,10.0
3124,0.953,10.0
2406,0.892,5.0
3556,0.953,10.0
3246,0.879,5.0
3197,0.872,5.0
2944,0.992,15.0
2343,0.991,10.0
3816,0.944,5.0
3144,0.996,15.0
2007,0.861,10.0
2326,0.882,15.0
2401,0.993,10.0
3536,0.943,10.0
3515,0.94,5.0
3841,0.994,10.0
2814,0.993,10.0
3391,0.993,10.0
3734,0.862,15.0
3635,0.944,5.0
3171,0.874,5.0
2857,0.867,10.0
3352,0.953,10.0
3519,0.873,15.0
2643,0.948,10.0
2328,0.992,10.0
2079,0.879,15.0
2299,0.935,5.0
3271,0.975,10.0
3728,0.995,10.0
3695,0.936,5.0
2021,0.887,10.0
3809,0.931,5.0
3755,0.877,15.0
3509,0.873,15.0
3386,0.938,5.0
3359,0.978,10.0
3900,0.886,10.0
2470,0.866,10.0
3444,0.898,10.0
3158,0.944,15.0
2818,0.857,5.0
3139,0.995,15.0
2331,0.986,10.0
3873,0.992,15.0
3989,0.992,15.0
3193,0.956,5.0
2965,0.881,10.0
2089,0.947,5.0
2334,0.9,15.0
3882,0.932,5.0
2461,0.935,5.0
2797,0.924,5.0
3769,0.94,5.0
3819,0.89,15.0
2128,0.884,15.0
2819,0.979,5.0
2716,0.899,10.0
2535,0.919,5.0
2293,0.878,10.0
2116,0.964,5.0
2246,0.878,10.0
2713,0.936,5.0
3097,0.982,5.0
2277,0.86,10.0
2870,0.941,5.0
3319,0.948,15.0
3110,0.907,5.0
3192,0.908,5.0
3638,0.94,5.0
3636,0.947,5.0
2561,0.994,15.0
3807,0.963,10.0
3869,0.889,5.0
3920,0.936,5.0
3717,0.945,5.0
3330,0.959,10.0
3375,0.977,10.0
2029,0.998,15.0
2506,0.995,15.0
3030,0.873,15.0
3567,0.98,10.0
2102,0.988,15.0
2730,0.933,5.0
3284,0.945,10.0
3159,0.879,5.0
3491,0.879,15.0
3401,0.893,10.0
2362,0.972,5.0
2791,0.979,10.0
3390,0.885,10.0
2264,0.996,10.0
2038,0.908,5.0
3614,0.953,10.0
3456,0.955,10.0
2519,0.974,5.0
2868,0.949,15.0
2377,0.99,15.0
2170,0.976,5.0
2262,0.885,10.0
2172,0.863,5.0
2748,0.961,10.0
3072,0.953,5.0
3111,0.957,5.0
3016,0.865,10.0
3838,0.906,15.0
3279,0.935,5.0
3304,0.993,15.0
2879,0.945,10.0
3774,0.939,5.0
2504,0.989,15.0
3055,0.869,15.0
2218,0.959,10.0
3430,0.891,15.0
2670,0.994,10.0
3443,0.865,10.0
3458,0.997,10.0
3773,0.988,15.0
3871,0.904,5.0
2893,0.977,10.0
2520,0.877,10.0
2245,0.982,10.0
2633,0.979,10.0
2185,0.989,10.0
3749,0.946,10.0
3251,0.935,5.0
3551,0.984,5.0
3318,0.98,10.0
3957,0.994,10.0
3778,0.894,5.0
2505,0.907,5.0
