ix,goal_cost,intv_cost
3361,1.0,0.7999999999999999
2745,1.0,0.8
3399,0.794,0.30000000000000004
3246,0.804,0.7
2416,0.854,0.2
2557,0.776,0.7999999999999999
2682,1.0,0.5
2703,1.0,0.4
2716,1.0,0.6
3571,1.0,0.6000000000000001
3508,0.776,0.1
3798,1.0,0.6000000000000001
3942,1.0,0.9
2510,1.0,0.7
2077,1.0,0.6000000000000001
3264,1.0,0.4
2280,1.0,0.5
2434,0.808,0.4
3802,1.0,0.7
3739,1.0,0.6000000000000001
2356,1.0,0.6000000000000001
3392,1.0,0.9
2170,1.0,0.7
2348,1.0,0.5
2733,0.758,0.8
2962,1.0,0.4
3833,1.0,0.9
3342,1.0,0.8
3375,1.0,0.5
3134,1.0,1.1
2477,1.0,0.4
3796,1.0,0.5
3162,0.77,0.1
2767,0.788,0.1
3352,1.0,0.7
3100,1.0,1.1
2929,1.0,0.7
3855,1.0,0.6
2165,1.0,0.6
2243,1.0,0.7
3373,0.8,0.4
2719,1.0,0.8
2809,1.0,1.0
2859,1.0,0.7
2020,0.804,0.1
3082,0.794,0.1
3120,0.79,0.1
2556,0.752,0.8999999999999999
2689,1.0,0.6
3644,0.762,0.4
3804,1.0,0.4
2454,1.0,0.4
2095,1.0,0.4
2914,1.0,0.5
2464,1.0,1.0
3232,1.0,0.5
2536,1.0,0.6
2649,1.0,0.7000000000000001
3018,0.768,0.5
3822,1.0,0.4
3469,0.822,0.7
2086,1.0,0.4
3365,1.0,0.9
2440,0.796,0.2
3746,1.0,0.5
2305,0.786,0.1
3123,0.78,0.30000000000000004
2172,1.0,0.6
2132,0.774,0.4
2345,1.0,0.4
3677,1.0,0.4
2290,0.768,0.2
3667,1.0,0.6
3283,0.782,0.4
2196,0.814,0.2
3150,1.0,0.6000000000000001
3284,1.0,0.5
2606,1.0,0.6000000000000001
3372,0.772,0.30000000000000004
2021,0.784,0.30000000000000004
2611,0.764,0.4
2212,0.76,0.5
2069,1.0,0.6
2330,0.78,0.1
2333,1.0,0.6
3965,1.0,1.1
3648,1.0,0.9999999999999999
3265,1.0,0.6
3213,1.0,0.6
3865,1.0,0.30000000000000004
2714,1.0,0.5
2722,1.0,0.4
2698,1.0,0.5
2054,0.828,0.1
3642,1.0,0.7000000000000001
3976,1.0,0.5
3795,1.0,0.6
2671,0.752,0.1
2881,0.786,0.6000000000000001
3136,0.842,0.1
2124,0.76,0.6
3545,1.0,0.4
2400,1.0,0.5
3621,1.0,0.8
3655,1.0,0.5
3475,1.0,0.6
2625,1.0,0.5
2485,0.886,0.1
3906,1.0,1.0
2219,1.0,0.5
3010,0.804,2.1
3002,1.0,0.4
2007,1.0,0.6
3286,0.758,1.0
3698,1.0,0.4
3613,1.0,0.7999999999999999
2942,1.0,0.4
2387,1.0,0.7999999999999999
2852,1.0,0.6
3464,1.0,0.5
2677,1.0,0.5
3053,1.0,0.6000000000000001
3210,0.758,0.4
2017,1.0,0.30000000000000004
2735,1.0,0.7
3544,0.918,0.2
2223,1.0,1.0
2410,1.0,0.7000000000000001
2376,0.848,0.1
3296,1.0,0.5
3428,1.0,0.9
3160,1.0,0.6
2738,1.0,0.4
3396,1.0,0.8
2523,1.0,0.5
3177,1.0,1.0
3774,1.0,1.2
2174,1.0,1.1
2430,1.0,0.4
3725,1.0,0.6
3089,0.886,0.2
3940,1.0,0.7
2394,1.0,0.4
2627,1.0,0.7
3538,1.0,1.1
2068,1.0,0.7
3877,1.0,0.6
3460,1.0,0.5
2429,1.0,0.5
2928,1.0,0.9
3297,0.792,0.2
3465,0.798,0.4
2378,1.0,0.6
3675,1.0,0.6
3791,0.766,0.7
3364,1.0,0.6
2279,1.0,0.8
2684,1.0,0.5
2195,1.0,0.9
2329,1.0,0.5
3850,1.0,0.7
2622,1.0,0.6000000000000001
3412,1.0,0.6
3116,0.876,0.1
3103,1.0,0.5
2301,1.0,1.3
2431,1.0,0.7
3435,0.832,0.1
2555,0.754,0.30000000000000004
3164,1.0,0.30000000000000004
2619,1.0,0.9
3021,1.0,0.2
3005,0.764,0.1
2113,1.0,0.7999999999999999
3039,0.778,0.4
3692,0.826,0.30000000000000004
2270,1.0,0.9
2183,1.0,0.6000000000000001
2602,1.0,0.7
2686,1.0,1.1
2878,0.772,0.2
3641,1.0,0.2
3394,1.0,1.1
3493,0.78,0.4
2801,1.0,0.30000000000000004
3671,1.0,0.4
3821,1.0,0.30000000000000004
3532,1.0,0.6000000000000001
2657,1.0,0.6
2795,1.0,1.2000000000000002
3952,0.76,0.30000000000000004
3242,0.936,0.2
3779,1.0,0.6
3509,1.0,0.5
2470,1.0,0.9
3740,0.768,1.1
3495,1.0,0.7
3110,0.772,0.4
3011,1.0,0.5
3062,1.0,0.8
