,x1,x2,x3
3361,0.0,-0.1,0.7
2745,-0.1,-0.6,0.1
3399,-0.2,0.0,0.1
3246,-0.7,-0.0,0.0
2416,-0.1,-0.0,0.1
2557,-0.7,0.1,0.0
2682,-0.3,-0.1,0.1
2703,-0.1,-0.2,0.1
2716,-0.2,-0.1,0.3
3571,-0.3,-0.2,-0.1
3508,-0.1,0.0,0.0
3798,-0.2,-0.3,0.1
3942,-0.2,0.1,0.6
2510,-0.3,-0.1,0.3
2077,-0.1,-0.3,0.2
3264,-0.2,-0.1,0.1
2280,-0.1,-0.2,0.2
2434,-0.2,0.0,0.2
3802,-0.3,-0.2,0.2
3739,-0.1,-0.2,0.3
2356,-0.3,-0.2,0.1
3392,-0.0,-0.1,0.8
2170,-0.5,-0.1,-0.1
2348,-0.1,-0.3,0.1
2733,-0.5,0.3,-0.0
2962,-0.2,-0.1,0.1
3833,0.0,-0.8,0.1
3342,-0.1,-0.6,0.1
3375,-0.1,-0.2,0.2
3134,-0.0,-0.0,1.1
2477,-0.1,-0.2,0.1
3796,-0.3,-0.1,0.1
3162,-0.0,0.1,-0.0
2767,-0.0,0.1,0.0
3352,-0.5,-0.1,0.1
3100,-0.1,-0.1,0.9
2929,-0.5,-0.1,0.1
3855,-0.4,0.1,0.1
2165,-0.4,-0.1,0.1
2243,-0.1,-0.1,0.5
3373,-0.2,-0.0,0.2
2719,-0.1,-0.5,0.2
2809,-0.0,0.0,1.0
2859,-0.5,-0.1,0.1
2020,0.0,-0.1,-0.0
3082,0.0,0.1,-0.0
3120,-0.0,0.1,-0.0
2556,-0.2,0.7,0.0
2689,-0.3,-0.1,0.2
3644,-0.3,0.0,0.1
3804,-0.2,-0.1,0.1
2454,-0.2,-0.1,0.1
2095,-0.2,-0.1,0.1
2914,-0.1,-0.2,0.2
2464,-0.0,-0.0,1.0
3232,-0.0,0.0,0.5
2536,-0.4,-0.1,0.1
2649,-0.4,-0.1,0.2
3018,-0.3,0.2,0.0
3822,-0.1,0.1,0.2
3469,-0.6,0.1,0.0
2086,-0.2,-0.1,0.1
3365,0.0,-0.0,0.9
2440,-0.1,0.0,0.1
3746,-0.1,-0.2,0.2
2305,-0.0,0.1,0.0
3123,-0.2,-0.0,-0.1
2172,-0.4,-0.1,0.1
2132,-0.2,0.0,0.2
2345,-0.2,-0.1,0.1
3677,-0.2,-0.1,0.1
2290,-0.1,-0.0,-0.1
3667,-0.4,-0.1,0.1
3283,-0.3,0.0,0.1
2196,-0.1,0.1,-0.0
3150,-0.1,-0.4,0.1
