,h_post,h_post_individualized
2724,0.66,
3068,0.66,
2613,0.66,
2363,0.66,
3236,0.66,
3186,0.66,
2747,0.66,
2234,0.66,
3286,0.66,
2622,0.66,
2219,0.68,
3260,0.66,
3498,0.66,
3163,0.66,
3673,0.66,
2954,0.66,
2971,0.66,
2818,0.66,
2662,0.66,
2213,0.66,
2572,0.68,
2938,0.66,
2171,0.66,
3700,0.66,
2017,0.68,
2161,0.68,
2390,0.66,
2226,0.66,
3423,0.66,
2431,0.66,
3754,0.66,
3995,0.66,
2446,0.68,
3238,0.62,
2403,0.66,
3044,0.66,
2324,0.62,
2011,0.66,
3535,0.62,
2051,0.62,
2694,0.66,
3307,0.66,
2625,0.66,
3225,0.66,
3707,0.66,
2135,0.66,
3170,0.66,
2982,0.66,
3598,0.92,
2624,0.66,
3734,0.62,
3258,0.66,
2453,0.62,
2077,0.66,
3256,0.66,
2251,0.66,
2275,0.66,
2308,0.66,
3522,0.66,
3930,0.66,
3998,0.66,
2471,0.66,
2231,0.66,
2523,0.58,
2480,0.66,
3331,0.66,
2092,0.66,
3064,0.68,
3295,0.82,
3071,0.62,
3152,0.66,
3635,0.66,
2252,0.66,
3824,0.66,
3242,0.66,
2750,0.66,
3417,0.66,
3475,0.66,
2378,0.82,
2763,0.66,
2367,0.66,
3600,0.66,
3721,0.66,
2276,0.62,
2124,0.62,
2897,0.66,
2754,0.68,
3897,0.58,
2426,0.66,
3099,0.66,
3929,0.66,
2094,0.66,
3335,0.92,
3080,0.66,
3538,0.68,
2712,0.66,
2138,0.58,
3489,0.66,
3620,0.66,
3091,0.66,
2812,0.66,
3244,0.66,
3296,0.66,
2691,0.68,
2203,0.66,
3534,0.66,
3444,0.66,
3265,0.66,
2304,0.66,
3746,0.68,
3121,0.66,
3695,0.66,
3702,0.62,
3587,0.66,
2616,0.62,
2553,0.66,
3194,0.66,
2643,0.62,
2933,0.66,
3969,0.62,
3252,0.66,
3757,0.66,
2060,0.62,
2874,0.66,
2505,0.68,
2318,0.62,
2992,0.66,
3871,0.66,
3217,0.66,
3911,0.66,
2010,0.66,
3997,0.68,
3625,0.66,
3014,0.66,
2687,0.66,
2592,0.66,
2857,0.66,
2047,0.66,
3882,0.66,
3085,0.66,
3984,0.66,
3816,0.66,
2828,0.9,
2463,0.66,
2868,0.66,
2620,0.62,
3263,0.68,
3649,0.68,
2418,0.66,
3394,0.66,
2131,0.66,
2534,0.66,
3524,0.66,
2334,0.66,
2464,0.66,
3247,0.62,
2349,0.8,
2422,0.62,
2531,0.92,
2166,0.92,
3544,0.66,
2730,0.66,
3008,0.66,
2749,0.66,
3088,0.62,
2816,0.66,
2729,0.66,
2235,0.68,
2332,0.66,
3551,0.66,
2350,0.62,
3973,0.62,
2541,0.66,
2823,0.66,
3621,0.66,
3040,0.66,
3777,0.66,
3094,0.62,
3052,0.62,
3078,0.66,
3616,0.66,
3921,0.68,
2988,0.66,
2483,0.66,
2910,0.66,
2660,0.68,
2663,0.66,
2860,0.66,
2943,0.66,
2339,0.62,
3077,0.66,
3037,0.66,
3744,0.66,
2685,0.58,
3183,0.66,
3604,0.66,
3895,0.66,
3021,0.62,
3301,0.62,
3639,0.82,
