,h_post,h_post_individualized
3053,0.6,
2952,0.6,
3154,0.6,
3262,0.58,
3962,0.56,
2258,0.6,
2534,0.62,
3281,0.58,
3547,0.62,
3410,0.58,
3003,0.58,
3794,0.62,
3040,0.6,
2005,0.6,
3584,0.62,
2865,0.68,
2238,0.6,
3844,0.6,
2828,0.6,
3083,0.6,
3966,0.62,
3441,0.52,
2676,0.62,
2322,0.6,
2393,0.62,
3706,0.58,
2746,0.62,
3729,0.6,
2885,0.56,
2625,0.6,
3376,0.6,
2173,0.6,
2530,0.6,
2996,0.58,
2468,0.58,
3591,0.62,
2008,0.64,
2450,0.62,
2565,0.58,
3304,0.6,
2854,0.6,
3400,0.6,
2241,0.58,
2034,0.62,
2301,0.62,
3757,0.6,
3964,0.6,
3593,0.6,
2304,0.52,
2305,0.6,
3114,0.6,
2949,0.6,
3929,0.6,
2937,0.56,
2242,0.62,
2362,0.62,
3184,0.52,
3730,0.62,
3420,0.6,
3210,0.6,
2222,0.64,
3504,0.58,
2548,0.58,
2159,0.6,
2278,0.58,
2636,0.52,
3395,0.6,
3820,0.58,
2531,0.58,
3046,0.6,
2352,0.58,
3910,0.58,
3608,0.6,
2252,0.5,
3451,0.58,
2869,0.6,
2749,0.62,
3195,0.58,
2765,0.6,
3643,0.6,
3678,0.52,
3037,0.52,
2336,0.58,
3454,0.6,
2059,0.62,
3448,0.6,
3328,0.6,
2694,0.58,
3447,0.6,
2313,0.6,
3475,0.62,
2247,0.6,
2110,0.64,
3464,0.64,
2841,0.62,
2878,0.6,
2849,0.52,
2221,0.6,
3106,0.6,
3656,0.6,
2487,0.58,
2758,0.52,
2753,0.58,
2566,0.6,
3516,0.6,
3533,0.58,
2763,0.52,
3173,0.62,
2925,0.58,
2833,0.6,
2095,0.58,
3177,0.62,
3223,0.64,
3339,0.6,
2764,0.58,
3407,0.6,
3240,0.6,
2990,0.6,
3760,0.64,
3187,0.58,
2776,0.6,
3551,0.6,
2940,0.6,
3566,0.62,
3526,0.58,
2920,0.6,
2963,0.6,
3434,0.6,
3621,0.58,
2811,0.6,
3245,0.58,
3099,0.64,
3325,0.6,
2761,0.6,
2291,0.6,
2091,0.62,
3256,0.6,
3220,0.58,
2293,0.82,
3445,0.6,
2417,0.6,
2267,0.58,
2796,0.58,
2613,0.6,
2003,0.82,
3971,0.52,
2781,0.58,
2448,0.6,
2331,0.6,
3303,0.6,
3241,0.6,
2980,0.58,
3009,0.58,
3906,0.6,
2653,0.6,
3017,0.6,
2646,0.6,
3378,0.62,
3170,0.58,
3082,0.58,
3419,0.6,
2018,0.6,
3042,0.62,
2392,0.58,
2991,0.64,
3587,0.6,
3283,0.58,
2268,0.62,
3097,0.62,
3597,0.58,
2673,0.62,
2246,0.62,
2541,0.58,
3372,0.62,
2501,0.62,
2335,0.58,
3995,0.6,
2353,0.62,
2292,0.52,
3648,0.64,
2343,0.62,
3296,0.6,
2985,0.6,
2446,0.62,
2206,0.6,
2713,0.6,
2719,0.62,
3886,0.6,
2777,0.6,
2847,0.6,
3207,0.52,
3228,0.6,
3067,0.58,
2049,0.6,
2377,0.6,
3487,0.6,
2888,0.8,
3814,0.64,
3731,0.6,
2303,0.6,
