,x1,x2,x3
3265,-0.0,-0.0,3.6
3500,0.0,-0.0,3.2
3740,-0.0,0.1,2.5
2773,-0.0,-0.0,0.6
3536,0.0,-0.0,0.6
3196,0.0,0.0,1.6
3688,0.0,-0.0,2.3
2368,-0.0,-0.0,2.5
2755,-0.0,0.0,0.5
2528,-0.0,0.0,3.3
3652,0.2,0.0,3.3
2948,0.0,-0.0,1.5
3621,-0.0,0.0,1.1
2204,-0.0,0.0,1.5
3296,-0.0,-0.0,0.2
3896,-0.0,0.0,4.7
3541,-0.0,0.0,0.4
2042,0.0,0.0,0.6
2357,0.0,-0.0,2.7
2563,0.3,0.0,2.3
2039,0.0,0.0,3.1
2325,0.1,0.0,2.5
2005,0.1,-0.0,1.3
2387,-0.0,0.0,0.4
2277,-0.0,0.0,0.4
2552,-0.1,-0.0,2.1
2740,0.2,-0.0,3.7
3961,0.6,-0.0,4.0
2115,0.0,0.0,1.1
3837,0.0,0.0,0.8
2376,-0.0,0.0,3.5
2302,0.0,-0.0,0.2
2178,0.1,0.0,2.4
2193,-0.0,-0.0,3.0
3200,-0.0,0.0,4.6
2575,-0.0,-0.0,3.2
2712,0.0,0.0,1.4
3690,0.0,0.0,1.9
2125,0.0,0.0,1.2
3179,0.0,-0.0,4.8
3978,-0.0,0.0,2.3
2759,-0.0,-0.0,0.1
3113,0.0,-0.0,1.4
2418,0.0,0.0,3.9
3006,-0.0,-0.0,0.2
3894,-0.0,-0.1,0.3
2242,0.0,-0.0,0.6
3913,-0.0,-0.0,4.6
2087,0.2,0.0,1.0
2206,-0.0,-0.0,3.2
3298,0.0,0.0,3.6
3347,-0.0,0.0,1.2
2738,0.0,-0.0,0.5
3262,0.0,-0.0,2.6
3506,-0.0,0.0,1.3
2804,0.0,0.0,1.3
2934,-0.0,0.1,4.1
2494,-0.0,0.0,0.4
2174,-0.0,0.0,0.8
2120,0.4,-0.0,4.1
2742,-0.0,-0.1,5.0
3416,0.1,0.0,4.0
2420,-0.0,0.1,2.5
3759,0.0,-0.0,0.4
2686,0.0,0.0,0.9
2626,0.0,-0.0,1.3
2078,0.0,0.0,4.6
3088,-0.0,0.0,2.5
3697,0.0,-0.0,2.3
2396,-0.0,-0.0,2.0
3683,-0.0,-0.0,1.1
2295,-0.0,-0.0,2.3
3805,0.2,0.0,3.6
3947,-0.0,0.0,2.9
3471,0.1,0.0,3.6
3732,0.0,-0.0,2.7
3570,0.1,0.0,4.6
3330,0.0,-0.0,2.1
2728,0.1,0.0,2.7
2062,0.2,-0.0,7.7
2167,-0.0,-0.0,4.2
3800,-0.0,0.0,0.2
3765,0.0,0.0,2.6
2987,0.0,-0.0,3.0
2221,-0.0,-0.0,1.5
3384,0.0,0.0,1.0
3712,0.1,-0.0,2.6
3084,-0.0,-0.0,0.7
3826,-0.0,0.0,2.7
2565,0.0,0.0,2.4
2248,-0.0,0.0,2.3
2218,0.4,0.0,2.6
2658,0.6,0.0,7.3
2683,-0.0,-0.0,3.1
2367,0.0,-0.0,0.1
3414,0.0,0.0,2.9
3214,0.1,0.0,1.0
3395,-0.0,-0.0,2.4
3071,-0.0,0.0,2.1
2516,0.0,0.0,3.8
3481,-0.0,-0.0,0.7
3981,-0.0,-0.0,1.4
3194,0.0,0.0,2.9
2574,-0.0,0.1,5.4
3905,-0.0,0.0,1.3
2084,-0.0,-0.0,3.7
3064,-0.0,0.1,0.4
3638,-0.0,0.0,1.2
3924,0.0,-0.0,4.6
2445,0.0,0.0,0.6
2882,0.0,0.1,2.8
3369,-0.0,-0.0,3.5
3679,-0.0,-0.0,2.2
3848,0.1,0.0,1.0
3893,-0.0,0.0,0.7
3508,0.0,0.0,4.9
2846,0.0,0.0,0.5
3563,0.1,-0.0,1.3
2186,0.0,-0.0,0.5
