,x1,x2,x3
2178,-0.0,-0.0,2.6
3809,0.0,0.0,3.6
3308,0.0,0.0,4.3
2616,0.0,0.0,5.0
2145,0.0,-0.0,7.6
2836,-0.0,0.0,3.0
3022,0.0,0.0,2.3
2148,-0.0,-0.0,6.2
2621,0.0,0.0,3.7
2697,-0.0,0.0,0.5
2057,-0.0,-0.0,0.7
2253,-0.0,0.0,2.3
2307,-0.0,0.0,1.4
2181,0.0,-0.0,3.4
3874,0.0,0.0,1.4
3622,-0.0,-0.0,3.0
3849,-0.0,0.0,0.2
3944,-0.0,0.0,2.8
3367,0.0,0.0,0.8
3755,-0.0,-0.0,1.0
2228,-0.0,0.0,2.7
2276,-0.0,-0.0,0.4
2411,0.0,-0.0,0.4
3156,0.0,-0.0,2.8
3825,0.0,-0.0,1.5
3860,-0.0,0.0,1.0
3698,-0.0,0.2,1.3
3578,-0.0,0.0,1.5
2092,0.0,-0.0,5.8
3538,-0.0,-0.0,2.6
3010,-0.1,0.0,3.9
2169,0.0,0.0,4.5
3464,-0.0,-0.0,0.1
3416,0.0,0.0,1.8
2747,-0.0,0.0,2.2
3804,-0.0,0.0,0.8
2460,-0.0,0.0,0.3
2031,0.0,-0.0,1.9
3278,0.0,0.1,0.1
2167,-0.0,-0.1,3.8
2428,0.0,0.0,0.6
2100,-0.0,-0.0,1.3
3189,-0.0,-0.0,3.5
3769,0.0,0.1,1.0
3214,-0.0,0.0,1.4
2857,0.0,0.0,0.6
3225,-0.0,-0.0,1.0
3766,0.0,-0.0,3.7
3237,0.0,-0.0,1.7
2654,-0.0,2.0,8.5
3357,0.0,0.0,2.9
2338,0.0,0.0,0.4
3137,0.0,-0.0,0.7
3142,0.0,0.0,0.8
3975,0.0,0.0,1.3
2886,-0.0,-0.0,1.1
2849,0.0,0.0,0.1
2129,0.0,0.0,3.8
2029,-0.0,0.0,1.6
3764,-0.0,0.0,3.3
2862,0.1,-0.0,2.2
2241,-0.0,-0.0,0.4
2125,-0.0,0.1,1.8
3186,0.1,0.1,0.1
3903,0.0,0.0,1.4
2141,0.0,0.0,0.1
2234,-0.0,0.0,4.9
2068,-0.0,-0.0,6.2
2948,0.0,-0.0,2.4
3968,0.0,0.0,2.7
3784,0.0,-0.0,2.6
3330,-0.0,0.0,0.9
2012,-0.0,0.0,2.1
3436,0.0,-0.0,3.8
2326,0.0,0.0,5.8
3712,0.0,-0.0,3.8
3498,-0.0,-0.0,0.5
2563,-0.0,0.0,3.1
2575,0.0,0.0,0.3
2921,0.0,-0.1,0.5
2156,-0.0,-0.0,3.1
2104,0.0,0.0,1.2
2844,0.0,-0.0,5.9
3111,0.0,0.0,3.5
