,x1,x2
3088,2.6,-0.0
3409,0.9,2.5
3936,0.6,1.5
3353,3.0,0.0
3506,2.2,0.0
2351,2.6,-0.0
3670,2.6,0.0
2940,2.1,0.0
2480,2.8,-0.0
3601,2.7,-0.0
3518,2.5,-0.0
2677,2.7,-0.0
3652,1.1,3.3
2645,1.6,0.0
3067,2.3,-0.0
3919,2.1,-0.0
2386,1.4,0.0
3180,2.9,-0.0
3463,1.8,-0.0
3997,2.0,-0.0
3069,1.0,5.4
3511,0.7,4.5
3234,2.3,-0.0
2177,1.0,4.0
3306,2.8,-0.0
3682,2.7,0.0
2582,3.6,-0.0
2492,1.2,-0.0
2785,2.8,-0.0
2474,2.0,4.0
3423,2.7,-0.0
3960,0.4,0.0
3800,2.9,0.0
2431,1.9,5.6
2524,2.6,-0.0
3603,1.8,-0.0
2744,2.5,0.0
3392,0.9,2.4
2255,2.9,0.0
2913,0.5,4.2
2226,2.1,0.0
2539,2.1,0.0
3209,1.5,0.0
3301,4.0,5.6
2660,0.4,2.7
3687,1.9,0.0
3362,1.9,-0.0
3815,2.9,1.9
3038,2.3,0.0
3030,2.2,-0.0
3045,1.4,3.7
3360,2.9,-0.0
3087,1.9,2.7
2336,3.1,-0.0
3121,-0.0,2.8
3287,1.6,-0.0
2509,2.3,0.0
2272,2.6,0.0
2782,2.7,-0.0
2969,0.7,1.8
2361,1.6,3.5
3464,0.8,1.9
3774,3.6,3.7
2966,1.9,2.1
3759,1.5,0.0
3417,2.4,-0.0
3689,1.6,2.1
2144,2.1,-0.0
2009,1.4,0.0
3158,2.8,0.0
2424,2.0,-0.0
3644,2.6,-0.0
2954,2.4,0.0
2571,3.0,0.0
2461,2.0,-0.0
3294,1.5,2.0
2483,0.7,2.4
3981,2.7,-0.0
3422,2.1,2.6
3476,1.7,0.0
3719,1.8,-0.0
2085,2.1,4.2
2130,1.4,-0.0
3788,0.6,-0.0
3143,1.5,4.9
3118,2.5,0.0
2930,2.5,-0.0
3877,2.1,2.8
2450,2.9,3.9
3056,2.8,0.0
2535,2.2,2.4
3795,1.2,0.0
3954,2.2,-0.0
2975,1.0,-0.0
2464,2.5,0.0
2068,2.1,4.3
3095,2.1,3.9
3315,3.0,-0.0
3725,1.0,3.0
3897,3.9,0.0
2195,2.7,0.0
2889,1.4,1.4
3316,1.3,2.6
3187,3.0,0.0
2770,2.4,0.0
2882,1.7,-0.0
2274,1.3,4.0
3355,1.2,0.0
2831,1.7,5.7
2025,1.7,0.0
3939,2.8,0.0
3525,1.9,-0.0
2986,3.9,6.7
2384,0.3,3.6
2759,3.5,0.0
3279,1.7,-0.0
2586,1.3,2.8
2171,2.0,-0.0
2167,3.8,0.0
2914,1.2,-0.0
3186,2.1,4.2
2315,2.7,0.0
3240,1.5,0.0
3142,2.3,0.0
2568,2.1,-0.0
2946,1.2,3.6
3515,2.7,-0.0
3305,1.7,4.5
2146,1.0,0.0
3244,3.8,-0.0
3818,3.7,5.2
3648,3.5,0.0
2917,1.7,0.0
2551,2.7,0.0
2730,1.8,0.0
3178,1.3,1.0
2554,2.2,-0.0
2905,3.2,-0.0
3543,1.2,0.0
2202,1.8,2.3
3420,2.1,-0.0
3438,3.2,-0.0
3054,2.7,-0.0
2335,1.5,-0.0
3545,3.6,-0.0
3450,2.4,0.0
2985,3.0,0.0
3884,0.8,0.9
3576,2.6,-0.0
2504,2.7,0.0
3828,3.6,2.0
2324,2.5,-0.0
2014,3.5,0.0
2486,3.1,-0.0
2666,2.4,5.8
2100,1.1,-0.0
2287,0.5,2.2
3999,1.6,4.3
3909,1.2,2.5
2298,2.3,-0.0
2647,3.3,0.0
2465,2.5,-0.0
2870,2.8,4.6
3432,0.3,3.3
3337,1.9,2.6
3900,2.6,1.3
2271,2.0,0.0
3253,2.0,0.0
2190,2.4,-0.0
3331,2.3,3.0
3494,2.4,-0.0
3696,2.0,0.0
2853,2.2,-0.0
2587,2.9,0.0
2370,1.9,0.0
3564,-0.0,2.1
3166,2.8,4.9
3643,1.8,0.0
2137,1.8,0.0
2555,1.9,3.6
2880,1.7,0.0
2393,1.3,3.2
2320,2.4,-0.0
2248,3.1,4.2
2186,3.8,-0.0
3302,1.9,0.0
2216,1.9,-0.0
2238,1.7,0.0
2605,1.7,0.0
2879,0.6,-0.0
2763,1.9,-0.0
2897,1.2,-0.0
2468,1.0,2.1
2886,1.9,0.0
2980,0.9,4.0
3373,1.7,0.0
3889,0.5,0.0
2972,1.8,0.0
2624,2.7,0.0
2490,1.1,1.5
