,h_post,h_post_individualized
3008,0.54,
2814,0.54,
3004,0.54,
3949,0.54,
2832,0.52,
2120,0.5,
3377,0.54,
3810,0.54,
2636,0.52,
3018,0.54,
3277,0.56,
3722,0.54,
3969,0.5,
2613,0.54,
3865,0.52,
3349,0.54,
3159,0.52,
3738,0.54,
2655,0.54,
2985,0.54,
3065,0.54,
3608,0.54,
3711,0.56,
3285,0.56,
2127,0.96,
3597,0.52,
3441,0.52,
3606,0.5,
2444,0.52,
3110,0.5,
2058,0.56,
2295,0.56,
2140,0.52,
3553,0.56,
3190,0.54,
2472,0.5,
2280,0.5,
3706,0.52,
2074,0.54,
2969,0.52,
2380,0.54,
3169,0.54,
2711,0.54,
3926,0.54,
2897,0.56,
2530,0.54,
2776,0.5,
2062,0.54,
2126,0.56,
2768,0.52,
2157,0.62,
2018,0.56,
3502,0.96,
3478,0.54,
2516,0.54,
3223,0.54,
3632,0.54,
2364,0.58,
2727,0.5,
2325,0.54,
3929,0.52,
3578,0.5,
2724,0.54,
3587,0.54,
2625,0.52,
2876,0.64,
2865,0.58,
2787,0.56,
2491,0.54,
3771,0.58,
3301,0.56,
3429,0.5,
2542,0.54,
3849,0.54,
3604,0.52,
2805,0.56,
2880,0.52,
2955,0.52,
3659,0.54,
2604,0.54,
2551,0.52,
2959,0.52,
3080,0.5,
2085,0.5,
2111,0.56,
3380,0.54,
3848,0.56,
2395,1.0,
3643,0.54,
2748,0.56,
2203,0.58,
2290,0.56,
3559,0.52,
2712,0.54,
3447,0.56,
2980,0.96,
2691,0.5,
3806,0.54,
2550,0.82,
2024,0.54,
2753,1.0,
3076,0.9,
3085,0.54,
3280,0.54,
3005,0.52,
2159,0.54,
3874,0.54,
3350,0.58,
2288,0.54,
2999,0.72,
3770,0.54,
2060,0.54,
3245,0.52,
3156,0.56,
2878,0.54,
2305,0.56,
3548,0.56,
3794,0.56,
2276,0.54,
2621,0.54,
3099,0.52,
3254,0.5,
3681,0.58,
2580,0.54,
3616,0.52,
2266,0.54,
2251,0.54,
2410,0.5,
2257,0.52,
3799,0.5,
2219,0.58,
3030,0.56,
2263,0.52,
2885,0.54,
2079,0.54,
3907,0.86,
3320,0.54,
3525,0.54,
2482,0.54,
2167,0.54,
2383,0.82,
3551,0.54,
3891,0.56,
2289,0.5,
3484,0.54,
2211,0.52,
3414,0.5,
2351,0.54,
2119,0.58,
3021,0.8,
3745,0.54,
2738,0.5,
2349,0.52,
3730,0.56,
3968,0.54,
2495,0.58,
3808,0.5,
3902,0.54,
3279,0.54,
2391,1.0,
2869,0.54,
2901,0.56,
2785,0.54,
3800,0.56,
2356,0.54,
3487,0.54,
2205,0.54,
3364,0.54,
3976,0.52,
3283,0.54,
3171,0.92,
3366,0.52,
3905,0.54,
2209,0.56,
2734,0.54,
2761,0.54,
2857,0.54,
3920,0.54,
2725,0.5,
2367,0.54,
3208,0.54,
3628,0.54,
3739,0.54,
2672,0.54,
2729,0.54,
3385,0.54,
2565,0.56,
2304,0.52,
2708,0.58,
3343,0.56,
2794,0.54,
3193,0.54,
3911,0.54,
2807,0.54,
3154,0.54,
2112,0.54,
2843,0.54,
3326,0.54,
2730,0.56,
3327,0.52,
