,h_post,h_post_individualized
3433,0.5487726800507235,0.3850502371788025
2669,0.9078144636116634,1.0
3180,0.6819896619358197,0.37583696842193604
2028,0.7725086235176063,0.5120424628257751
3613,0.6689131887512634,0.5189574360847473
2883,0.9741046111019436,1.0
3905,0.8256457243162323,0.5566846132278442
2724,0.5532908582633923,0.3375832140445709
3286,0.809160924032835,1.0
3763,0.6097608763883564,0.4177078604698181
2798,0.9010984150747375,0.6897960305213928
2649,0.8932284585599931,1.0
3392,0.6765149716324819,1.0
2223,0.8496626464540619,0.5972974300384521
2529,0.7214530677581855,1.0
2523,0.8810509553567687,1.0
3115,0.8707595085420691,1.0
3501,0.7494232698147403,0.3951374292373657
2631,0.8979067738985658,1.0
3285,0.6909929091964024,0.4975816309452057
3100,0.6542853557296608,0.2537606954574585
3314,0.6462112349923664,0.04243070259690285
3896,0.6284267371084591,0.040494468063116074
2050,0.9525768635830643,1.0
2183,0.9336792250261566,1.0
2376,0.9279004013088658,1.0
3981,0.7714325356051368,1.0
2970,0.7055325048793526,0.26748570799827576
2578,0.7587978299159998,0.4990854263305664
3687,0.7381688433641824,0.41333454847335815
3902,0.907795073207512,1.0
3343,0.8677107343230656,1.0
3719,0.7872278569208894,0.5984981656074524
3570,0.7639533297230694,1.0
3170,0.8937449725909516,1.0
2456,0.9299992616687525,1.0
2985,0.7724781879700645,0.3921926021575928
2484,0.8957193501331132,1.0
3397,0.5504854681875319,1.0
2542,0.8284156687839548,0.6550003886222839
2843,0.6635406155256199,0.07762523740530014
2538,0.7680090921612046,0.6334496140480042
2987,0.6223256746264911,1.0
2450,0.9006154740650727,0.6797114014625549
3044,0.8911013899533877,1.0
3859,0.8158219936978487,1.0
2071,0.42045920943419274,0.07251931726932526
3479,0.7315375163922141,1.0
2746,0.3391230176157608,0.004260501824319363
3388,0.8083640152625781,1.0
2479,0.7133749363420854,0.34752368927001953
2945,0.8061448896064795,0.6617020964622498
3255,0.8524663893436247,1.0
3384,0.726732291015557,0.5364042520523071
3894,0.8312616059300764,0.6399178504943848
2706,0.5793867092442663,1.0
2684,0.9551687899324751,1.0
3884,0.8753158191232125,1.0
2944,0.7863102988007634,1.0
3411,0.646917893176127,1.0
3699,0.7896304830656441,1.0
2003,0.7549476763648801,0.43979203701019287
3005,0.7037628174106817,0.6072655916213989
2279,0.7342744504209321,0.4272613227367401
3187,0.7744055570750893,1.0
2193,0.7974803590555428,1.0
2868,0.29445032403124277,0.08808472007513046
3116,0.7836084456697812,1.0
3396,0.815024206711476,0.694395124912262
2284,0.7791408549929771,0.5393936634063721
2927,0.7697258274825408,0.41943857073783875
2593,0.749904110984283,1.0
2425,0.8608555170354244,0.30475562810897827
3379,0.676696612559974,0.535982072353363
3220,0.6552618118855805,0.4185777008533478
2948,0.8305982565980937,0.44134894013404846
2827,0.9467182129605747,1.0
2678,0.7717967144992112,0.5816869139671326
3163,0.8630791064181743,1.0
2582,0.8949927371891366,1.0
2694,0.7441810175365415,0.22891056537628174
3965,0.6835996340271603,0.5799530148506165
3604,0.9391566651533848,1.0
3979,0.7140563965489571,0.3871084451675415
2059,0.8146999656162722,1.0
2282,0.25871065582530534,0.01186732854694128
2005,0.9294391351365416,1.0
2213,0.7159475154292171,0.6189353466033936
3491,0.8901096341873153,1.0
3732,0.5756901902227659,0.21792539954185486
2087,0.7636987975981323,0.5881102085113525
3943,0.8744110450074977,1.0
2367,0.7843469126315608,0.6911447644233704
2318,0.9212894895898265,1.0
3804,0.7938614899852109,0.6412742137908936
3298,0.9099270021895389,1.0
2364,0.39076516884444584,0.011761895380914211
3481,0.8959179743082201,1.0
3739,0.9065709062362246,1.0
3222,0.9613693198261873,1.0
2420,0.8430955230007271,1.0
2231,0.6834855738955431,0.24393229186534882
3626,0.7358860065604806,0.09127842634916306
3436,0.6379759895946278,1.0
2500,0.9223051285599211,1.0
2296,0.5330250588861241,0.010021833702921867
3506,0.6162881888872089,0.4609631299972534
3069,0.8343474535101885,0.13151822984218597
3318,0.9119263637165382,0.6574665904045105
2977,0.8124842211858041,0.6184225082397461
3434,0.7289931105369919,0.27995121479034424
2555,0.8826697107455942,1.0
3750,0.9279430488188133,1.0
2373,0.6331988590201142,0.2284787893295288
3815,0.9473277543115038,1.0
3786,0.8001791622239903,0.5366585850715637
3212,0.7435713020715441,0.22119030356407166
2569,0.6959128574339843,1.0
2093,0.7624411091679921,1.0
2728,0.7680613372866295,0.23627345263957977
3284,0.7174673466033721,1.0
3995,0.6687537024551201,0.5695808529853821
3708,0.9572902495365044,1.0
3420,0.42339750569624446,0.08153519034385681
3619,0.913611010704742,0.6495835185050964
3543,0.9786511490969099,1.0
3290,0.9096827290935553,1.0
3830,0.8742442809843264,0.22568091750144958
3488,0.644368977111502,0.2696155905723572
2962,0.9153627140896998,1.0
3065,0.7469829299667718,0.586311936378479
3629,0.8297713455283332,1.0
2357,0.9553203052305042,1.0
3848,0.7222862429871829,0.5349699258804321
2140,0.8255104059463688,0.6244974732398987
3898,0.8037906962855804,1.0
2120,0.42588244963242733,0.07674431055784225
2498,0.960918889933865,1.0
2612,0.6917848530990223,0.49057701230049133
3077,0.8920285598909676,0.12019172310829163
2459,0.8290485106607298,1.0
2394,0.9104055626182059,1.0
2129,0.8613965466156076,1.0
3199,0.8232802769093158,0.6907228827476501
2151,0.8692956308936811,0.21254117786884308
3688,0.514005541284002,0.27959588170051575
3794,0.6853167204579395,0.5491102337837219
3022,0.6084672621453499,0.3798258602619171
2133,0.9086599833335047,1.0
2921,0.954269125044842,1.0
2804,0.8809506411748844,1.0
2014,0.7165625967368969,0.5846499800682068
2478,0.8191702366035978,0.6725565195083618
3931,0.29483128217954,0.020667491480708122
3808,0.8312610346283876,1.0
2679,0.8365823703723324,1.0
2718,0.8155202559610427,0.536040723323822
3207,0.9012861847987916,1.0
2579,0.7890580762910734,0.3805440366268158
2516,0.9052505760487306,1.0
2629,0.8892786434296653,1.0
3322,0.8498593321832545,0.5082533359527588
3697,0.6221633517443393,0.27199679613113403
3584,0.864804819269689,1.0
2575,0.70810152483154,0.1567264050245285
3621,0.8605578538836798,0.5598698258399963
2914,0.7957530800477886,1.0
2104,0.8603859346779983,1.0
2233,0.9136571055949679,1.0
3347,0.8701486751083672,0.5081857442855835
3780,0.7365282960795048,1.0
2240,0.8423698328464455,0.6235647201538086
2341,0.5320090578276742,0.22285683453083038
3085,0.8909067490146715,1.0
2333,0.7540124925700107,0.3054286241531372
2992,0.7905501684109908,1.0
2782,0.5516513761111898,0.23190909624099731
3126,0.9424985881176857,1.0
3219,0.8272757255989728,0.605808436870575
2143,0.8123841368892595,1.0
2851,0.8426722868762194,0.6393842697143555
2362,0.7292137032784137,0.3985985517501831
2863,0.8321973332067104,1.0
3153,0.8419945565727198,0.5821057558059692
3538,0.7477998727078359,0.6557106375694275
3270,0.9169048906182071,1.0
2664,0.7363373989083444,1.0
3765,0.822045712502619,1.0
3809,0.9589875161662198,1.0
3453,0.4079611022255055,1.0
3029,0.941312952854382,1.0
2277,0.9422757533657092,1.0
2477,0.7754493114781911,0.3096856474876404
3919,0.9009503684129296,0.16854128241539001
2469,0.5416474474475924,0.12763777375221252
3571,0.815353591442576,1.0
3139,0.901595318852454,1.0
2990,0.5842132042895339,0.07405733317136765
3820,0.893978117339661,1.0
3223,0.8849346660105337,1.0
