ix,goal_cost,intv_cost
2279,1.0,2.2
3210,1.0,0.1
3198,1.0,1.9000000000000001
2035,1.0,1.8
2895,1.0,2.9
2776,1.0,0.2
3336,1.0,0.5
3938,1.0,5.4
2301,1.0,2.4
2601,1.0,3.4
2137,1.0,1.0
3390,1.0,0.9
3912,1.0,1.9
3470,1.0,3.3
2615,1.0,2.0
2021,1.0,2.0
2426,1.0,1.9000000000000001
3881,1.0,1.1
3901,1.0,0.8
2644,1.0,0.6
3302,1.0,5.0
3166,1.0,2.1
3954,1.0,4.1
2659,1.0,0.1
2012,1.0,5.1
2586,1.0,2.8
2938,1.0,1.3
3917,1.0,3.8
2204,1.0,9.3
2239,1.0,1.1
2273,1.0,3.5
3506,1.0,0.6000000000000001
2463,1.0,3.1
3235,1.0,2.0
3612,1.0,2.4
2845,1.0,0.7
2611,1.0,3.0999999999999996
2614,1.0,6.800000000000001
2377,1.0,1.6
2140,1.0,0.1
3497,1.0,3.5
2068,1.0,1.5
2924,1.0,4.6
2269,1.0,3.2
3681,1.0,0.6
3689,1.0,0.1
2584,1.0,0.3
2486,1.0,2.5999999999999996
2877,1.0,1.2
3513,1.0,1.1
2113,1.0,4.699999999999999
2828,1.0,0.1
2662,1.0,6.5
3720,1.0,1.1
2031,1.0,1.5
2833,1.0,0.3
3359,1.0,3.1
2526,1.0,0.7
3935,1.0,1.4
2358,1.0,4.4
3812,1.0,1.3
3140,1.0,0.1
2066,1.0,1.2
2868,1.0,1.0
3062,1.0,6.1
3573,1.0,4.6
2282,1.0,1.3
3494,1.0,1.4000000000000001
2341,1.0,0.4
3346,1.0,0.1
2284,1.0,1.2
3090,1.0,1.6
3889,1.0,4.9
3343,1.0,0.1
2650,1.0,1.7
2397,1.0,4.5
3847,1.0,0.4
2861,1.0,0.7
2714,1.0,2.5
2738,1.0,2.2
3156,1.0,0.6
2612,1.0,2.6
2867,1.0,3.7
3668,1.0,0.2
3389,1.0,2.2
3271,1.0,1.7000000000000002
3264,1.0,0.9
2120,1.0,0.8
3541,1.0,2.7
2024,1.0,2.0
3155,1.0,3.0
3987,1.0,5.8999999999999995
2109,1.0,3.9
2084,1.0,0.2
2102,1.0,3.7
3979,1.0,4.8999999999999995
3345,1.0,1.7000000000000002
2708,1.0,2.0
3498,1.0,0.3
3060,1.0,4.1
3882,1.0,1.5
3613,1.0,3.7
2008,1.0,2.0
3276,1.0,0.7
3260,1.0,1.9000000000000001
3130,1.0,4.1
2582,1.0,4.5
3414,1.0,5.1
2409,1.0,1.4
2379,1.0,5.2
3190,1.0,0.7
3146,1.0,1.6
3617,1.0,5.0
3787,1.0,4.7
3326,1.0,0.9
2532,1.0,5.1
2819,1.0,2.0
2403,1.0,5.5
3007,1.0,1.0
2348,1.0,0.6
2196,1.0,2.1
2838,1.0,0.7999999999999999
2465,1.0,2.3
2973,1.0,0.9
2107,1.0,0.1
3759,1.0,7.9
3386,1.0,1.2000000000000002
2427,1.0,3.8000000000000003
3353,1.0,0.4
2721,1.0,0.5
3385,1.0,2.3000000000000003
3360,1.0,0.7
3558,1.0,4.0
3306,1.0,0.6
2339,1.0,1.3
2413,1.0,0.6
3159,1.0,5.4
3921,1.0,4.1
3647,1.0,1.6
3923,1.0,4.0
3852,1.0,0.6
2258,1.0,1.0
2648,1.0,0.4
2851,1.0,2.0
2384,1.0,1.1
2177,1.0,3.3
3188,1.0,2.0
2505,1.0,1.2
2624,1.0,0.1
3745,1.0,0.9
2728,1.0,1.2
3169,1.0,2.3
2983,1.0,2.3000000000000003
3445,1.0,7.1000000000000005
3564,1.0,0.1
3886,1.0,0.5
3936,1.0,3.9
2459,1.0,1.8
3508,1.0,0.4
3664,1.0,4.5
3770,1.0,3.1
2268,1.0,3.2
3017,1.0,0.7
3756,1.0,2.2
2519,1.0,3.1
3357,1.0,3.9
2537,1.0,3.4
3067,1.0,0.2
3415,1.0,0.8
3421,1.0,3.3000000000000003
2020,1.0,2.8
3679,1.0,0.8
2323,1.0,1.1
3939,1.0,5.5
2931,1.0,0.7999999999999999
2787,1.0,4.699999999999999
3178,1.0,0.2
2674,1.0,2.8
2181,1.0,2.9
2119,1.0,1.3
2749,1.0,0.5
3480,1.0,0.1
3461,1.0,0.8
2416,1.0,4.7
2568,1.0,2.1
2626,1.0,1.2
2226,1.0,2.6
3044,1.0,3.4
2019,1.0,1.8
2485,1.0,0.4
3634,1.0,2.5
3520,1.0,1.3
2717,1.0,3.2
2933,1.0,1.0
2656,1.0,3.6
2914,1.0,0.8
2503,1.0,4.2
3983,1.0,2.5
3392,1.0,2.1
3270,1.0,6.1
