ix,goal_cost,intv_cost
2358,0.866,10.0
2018,0.957,15.0
2988,0.959,5.0
3746,0.997,15.0
2985,0.938,5.0
2185,0.904,5.0
3542,0.861,5.0
2970,0.96,10.0
2800,0.941,5.0
3586,0.884,5.0
2904,0.994,15.0
2289,0.917,5.0
2803,0.883,15.0
3237,0.986,10.0
3182,0.883,15.0
3298,0.761,10.0
2590,0.981,10.0
3118,0.879,10.0
2496,0.884,15.0
3851,0.991,15.0
2742,0.976,5.0
3882,0.952,10.0
3932,0.959,15.0
2138,0.88,15.0
3392,0.873,10.0
2087,0.95,10.0
3221,0.836,5.0
2588,0.993,10.0
3949,0.978,15.0
2900,0.952,15.0
2719,0.892,15.0
3897,0.973,10.0
3148,0.938,5.0
3699,0.94,5.0
2725,0.994,10.0
2551,0.997,15.0
3258,0.858,5.0
3291,0.864,5.0
3503,0.869,15.0
2382,0.981,10.0
3288,0.869,15.0
3004,0.885,15.0
2533,0.927,5.0
2976,0.847,5.0
2328,0.945,10.0
2717,0.866,15.0
3312,0.905,5.0
3422,0.995,10.0
2440,0.904,15.0
2354,0.944,15.0
3154,0.969,5.0
3638,0.962,5.0
3646,0.977,10.0
2187,0.987,10.0
3510,0.883,15.0
2972,0.86,5.0
3662,0.822,5.0
3366,0.996,10.0
2463,0.92,5.0
2602,0.955,15.0
3059,0.946,10.0
2776,0.993,10.0
2869,0.991,10.0
3648,0.983,10.0
3830,0.998,15.0
3139,0.994,15.0
2259,0.851,5.0
3351,0.879,10.0
2628,0.989,10.0
3347,0.932,5.0
3064,0.864,5.0
2006,0.977,5.0
2771,0.982,10.0
2282,0.929,5.0
3048,0.993,15.0
3285,0.936,5.0
2413,0.884,10.0
2980,0.912,5.0
2053,0.869,15.0
2061,0.942,10.0
3957,0.946,10.0
3513,0.893,10.0
2175,0.957,10.0
2837,0.993,10.0
3705,0.876,10.0
3886,0.953,10.0
3751,0.961,10.0
3420,0.93,5.0
2531,0.883,10.0
3361,0.961,10.0
2245,0.994,15.0
3506,0.926,5.0
3045,0.936,5.0
3098,0.949,15.0
3136,0.849,5.0
3564,0.994,10.0
3613,0.993,10.0
3474,0.875,15.0
2083,0.994,10.0
3179,0.992,10.0
2144,0.92,5.0
2034,0.951,10.0
3529,0.993,15.0
3189,0.873,15.0
3784,0.881,10.0
2636,0.935,5.0
2011,0.876,10.0
3115,0.995,10.0
2261,0.877,10.0
3292,0.879,10.0
3077,0.853,5.0
3443,0.951,15.0
2416,0.829,15.0
3864,0.867,10.0
2360,0.963,5.0
3364,0.85,5.0
2167,0.755,10.0
2872,0.88,10.0
3879,0.993,15.0
2850,0.943,15.0
3909,0.92,5.0
3131,0.987,10.0
2165,0.995,15.0
2139,0.9,15.0
3418,0.991,10.0
2451,0.96,10.0
3208,0.956,15.0
3588,0.954,10.0
2947,0.854,5.0
3544,0.946,5.0
3218,0.864,5.0
2568,0.966,10.0
3120,0.973,5.0
2755,0.991,15.0
3161,0.954,10.0
2380,0.843,5.0
3939,0.995,10.0
3946,0.872,10.0
3497,0.873,10.0
2323,0.882,15.0
2014,0.974,5.0
2955,0.875,15.0
2899,0.975,10.0
2660,0.992,10.0
2645,0.888,5.0
3026,0.965,5.0
3097,0.882,15.0
2770,0.897,15.0
2931,0.877,15.0
3558,0.976,5.0
3759,0.875,15.0
3643,0.759,10.0
2852,0.888,15.0
3875,0.903,5.0
2794,0.864,5.0
3227,0.888,15.0
2874,0.822,5.0
2747,0.828,5.0
2994,0.976,5.0
2511,0.874,15.0
2866,0.887,15.0
3272,0.873,15.0
2063,0.995,15.0
3900,0.96,10.0
3847,0.963,10.0
2665,0.94,10.0
3703,0.898,15.0
2958,0.94,5.0
2739,0.847,5.0
2096,0.978,10.0
2948,0.877,5.0
3940,0.872,10.0
2555,0.86,5.0
3859,0.99,10.0
3282,0.898,15.0
2387,0.895,5.0
3942,0.884,15.0
2922,0.907,10.0
3447,0.908,5.0
3527,0.949,10.0
3861,0.885,10.0
2304,0.992,10.0
3593,0.839,5.0
2162,0.989,10.0
3467,0.876,15.0
3962,0.877,5.0
2934,0.895,10.0
3634,0.873,15.0
3590,0.87,5.0
2433,0.971,5.0
3921,0.933,5.0
2732,0.881,10.0
3763,0.929,0.0
3008,0.993,10.0
2797,0.887,15.0
3850,0.979,10.0
2111,0.847,5.0
2729,0.997,15.0
3984,0.994,15.0
2993,0.957,10.0
