ix,goal_cost,intv_cost
2277,0.755,12.7
2529,0.772,3.1
2220,0.762,4.300000000000001
2180,0.796,1.8
3769,0.874,0.8
3014,0.763,1.9
3113,0.762,2.5
3677,0.757,3.0999999999999996
3927,0.753,3.4000000000000004
3315,0.757,9.5
3969,0.752,2.8
2335,0.76,2.9000000000000004
3084,0.765,2.8
2937,0.761,11.299999999999999
3976,0.754,3.0
3020,0.752,1.5
3056,0.776,2.5999999999999996
2992,0.781,1.3
3778,0.756,0.8
2002,0.807,0.7
3467,0.836,1.2
3613,0.766,1.6
2993,0.8149999976158142,1.0
2882,0.789,0.8
3107,0.839,1.0
3078,0.773,4.3
2785,0.763,4.2
2931,0.76,3.2
2638,0.769,1.0
3841,0.752,0.8
3308,0.843,0.7
2437,0.753,2.1
3822,0.948,3.2
3935,0.755,0.6
3429,0.755,1.0
2885,0.766,11.9
3964,0.785,0.7
2744,0.7599999904632568,1.0
2637,0.809,1.3
2483,0.787,3.0999999999999996
3706,0.762,5.0
2185,0.758,2.3
2102,0.764,5.6
2524,0.858,1.1
2987,0.777,0.6
3466,0.767,2.8
3735,0.935,1.5
2596,0.756,8.4
3587,0.765,9.4
2525,0.763,8.0
3664,0.754,2.9
3356,0.889,1.3
3138,0.764,1.2999999999999998
2116,0.756,6.700000000000001
3010,0.795,2.4
2158,0.753,2.5
3346,0.772,2.9
2021,0.763,2.9
3546,0.7900000214576721,1.0
3569,0.8,0.8
2060,0.755,3.1
3790,0.764,6.199999999999999
2493,0.759,3.7
3151,0.762,9.3
3251,0.761,1.1
3636,0.787,1.3
3751,0.767,5.800000000000001
2989,0.769,0.4
2137,0.783,5.6
2468,0.757,4.8
2594,0.765,0.6
3402,0.763,5.4
2309,0.8199999928474426,1.0
3626,0.751,5.2
3257,0.78,0.4
3473,0.755,5.1
2848,0.826,1.1
3168,0.783,0.7
3712,0.753,10.5
2869,0.769,2.8
2473,0.767,6.6
3281,0.756,1.3
2167,0.762,3.2
2502,0.774,1.6
2421,0.762,5.3
3366,0.751,5.1
2338,0.781,1.3
2119,0.762,5.5
3933,0.762,6.0
2818,0.804,1.3
3538,0.758,7.699999999999999
3746,0.756,6.199999999999999
2043,0.774,2.4
3518,0.76,5.9
3846,0.963,2.0
2898,0.773,9.3
3541,0.776,0.5
3592,0.779,6.300000000000001
2061,0.767,2.2
3952,0.795,0.5
2135,0.755,1.2
3759,0.753,2.7
3615,0.754,6.800000000000001
3255,0.776,0.9
3532,0.762,7.300000000000001
3462,0.772,0.8999999999999999
2812,0.754,1.2
2379,0.895,1.2
2748,0.766,5.699999999999999
2893,0.765,0.6
3169,0.754,3.4000000000000004
2729,0.761,2.8000000000000003
3302,0.756,4.8
2362,0.843,1.4
3631,0.753,5.9
3651,0.767,6.3999999999999995
3108,0.76,7.5
3369,0.765,1.6
2191,0.813,1.5
2244,0.764,9.6
3641,0.752,9.600000000000001
2187,0.754,4.1000000000000005
2959,0.754,2.5
3610,0.754,6.199999999999999
2398,0.758,5.1
2115,0.772,2.4
2512,0.757,3.9000000000000004
3516,0.844,0.9
3831,0.817,0.9
3883,0.767,2.2
2809,0.759,1.5
3493,0.751,1.3
2183,0.759,7.199999999999999
2833,0.751,2.7
3091,0.835,1.2
2411,0.767,3.5
3995,0.764,9.8
3843,0.762,4.9
3225,0.752,0.7
3607,0.762,2.8
3993,0.756,3.5999999999999996
2511,0.763,3.8
2056,0.99,2.3
2859,0.7680000066757202,0.5
3832,0.77,4.1
2741,0.753,2.7
2083,0.76,3.1
2026,0.756,2.2
3966,0.751,9.3
3320,0.808,0.6
3757,0.761,5.300000000000001
2806,0.757,10.0
2576,0.755,0.4
3659,0.826,1.3
3209,0.76,2.8
2162,0.753,2.7
3595,0.822,0.6
3702,0.763,7.6000000000000005
3514,0.795,0.8
2880,0.764,3.9000000000000004
2123,0.753,5.8
3339,0.773,0.8
2069,0.751,7.8
3652,0.759,1.1
3551,0.753,8.0
2126,0.756,5.9
3833,0.762,0.8
3729,0.7870000004768372,0.5
2349,0.768,7.3
2234,0.754,1.6
3850,0.763,0.4
3931,0.783,4.199999999999999
2904,0.756,1.4000000000000001
2475,0.77,4.3
2520,0.76,9.4
3635,0.765,2.3
2866,0.766,3.3
2312,0.769,2.5
2675,0.752,2.5
3008,0.7789999842643738,1.5
2844,0.767,0.6
2641,0.875,0.9
3386,0.858,1.1
2889,0.792,0.6
3002,0.762,0.7
2837,0.774,1.9
3354,0.768,2.4
3701,0.795,0.9
3616,0.815,0.6
3178,0.751,5.3
2770,0.759,4.699999999999999
3053,0.76,1.6
3782,0.768,12.0
3041,0.769,10.399999999999999
2661,0.763,7.199999999999999
3774,0.753,1.0
3907,0.777,4.0
2206,0.769,2.5
3243,0.773,3.9
2997,0.879,0.6
