,x1,x2,x3
3015,0.0,-0.0,3.8
3606,-0.0,0.0,2.7
3681,-0.0,0.1,3.6
3386,-0.0,0.0,1.5
2919,-0.0,0.0,3.6
2916,-0.0,0.0,1.5
2229,0.0,-0.0,6.3
2143,-0.0,-0.0,0.3
2536,-0.0,-0.1,1.5
3239,-0.0,-0.0,2.2
3035,0.0,0.0,1.6
3003,0.0,-0.0,3.5
2487,-0.0,0.0,2.4
3476,0.0,0.0,0.4
3244,0.0,0.0,1.9
3778,0.0,-0.0,4.2
3574,-0.1,-0.0,5.1
3897,0.0,0.0,0.9
3848,0.0,0.0,4.1
3752,0.0,-0.0,0.3
3525,0.0,0.0,2.5
2401,0.0,-0.2,0.3
3659,-0.0,0.0,0.6
2630,-0.0,-0.0,0.9
2883,0.0,-0.0,1.1
3123,-0.1,0.4,1.6
3760,0.0,-0.0,0.1
2458,0.0,-0.0,6.4
2152,0.0,0.0,0.5
3764,-0.1,-0.0,1.5
3134,0.0,-0.0,0.1
2816,-0.0,0.0,1.1
3154,0.0,0.0,1.8
2054,-0.0,0.1,2.2
2825,0.0,-0.0,3.0
3653,0.0,0.0,5.9
2288,0.0,-0.0,6.4
3196,0.0,-0.0,2.4
2357,-0.0,-0.0,0.7
2811,-0.0,0.0,4.8
2469,-0.0,-0.0,1.3
3605,-0.0,0.0,0.7
2849,0.0,-0.0,0.7
3402,0.0,-0.0,4.6
3512,-0.0,-0.0,3.6
2908,-0.0,0.0,0.8
2530,-0.0,-0.0,2.2
2436,0.0,-0.0,1.6
2620,-0.0,-0.0,1.2
3822,-0.0,0.0,0.9
3145,-0.1,-0.0,0.4
2626,-0.0,0.0,3.3
2777,0.0,-0.1,1.4
3549,0.0,-0.0,1.7
2055,-0.0,0.0,0.6
2258,-0.0,0.0,3.4
3887,-0.0,0.0,0.9
2119,0.1,-0.1,1.1
2915,-0.0,0.0,1.7
2397,-0.0,0.0,2.6
3164,0.0,0.0,5.5
3523,-0.0,-0.0,0.4
2657,0.0,0.0,0.2
2492,-0.0,-0.0,0.5
3264,0.0,0.0,3.8
3347,0.1,0.1,7.3
3417,0.0,-0.0,1.7
3043,-0.0,0.0,1.5
2413,0.1,0.1,3.9
3617,-0.0,-0.0,5.4
2132,0.0,0.6,5.1
2624,0.0,-0.0,4.1
3481,-0.0,0.0,1.0
3202,-0.0,0.3,5.1
2636,0.0,-0.0,2.8
3439,0.0,0.0,1.3
2927,-0.0,-0.0,0.6
3868,0.0,0.0,2.4
2864,-0.0,0.0,0.4
2779,-0.0,0.0,2.7
3863,0.0,0.0,0.2
2845,-0.0,0.0,1.5
2347,0.0,0.0,2.3
3319,-0.0,0.0,4.2
3818,-0.0,0.0,1.0
2136,-0.0,-0.1,3.3
2835,0.0,-0.0,0.7
2812,0.0,-0.0,0.1
2926,0.0,0.0,4.9
2953,0.0,0.1,1.5
3929,-0.0,0.2,2.0
2283,0.0,0.0,1.6
2966,-0.1,0.0,0.6
2975,-0.0,0.0,3.7
3601,0.1,-0.1,5.3
3542,0.0,0.1,5.3
2902,-0.0,-0.0,2.0
2831,0.0,-0.0,1.0
2233,-0.1,-0.0,0.1
3784,0.0,-0.0,2.6
3013,-0.0,0.0,1.8
3324,0.0,0.0,1.4
3101,0.0,-0.0,2.4
3593,0.0,0.0,1.4
3473,0.0,-0.0,4.9
2114,-0.0,0.0,1.2
3664,-0.1,-0.0,5.9
3210,-0.1,1.5,5.6
2566,-0.0,0.0,0.2
3080,-0.0,0.0,4.7
2861,0.0,-0.0,1.3
2077,-0.1,-0.0,3.1
3674,0.0,0.0,0.6
3195,0.0,0.0,1.4
2335,0.0,-0.0,1.5
2208,-0.0,0.0,6.9
2659,-0.0,0.2,3.3
3786,0.0,0.0,0.6
2880,0.0,0.0,0.2
2827,-0.0,-0.0,2.1
2250,0.0,0.0,1.4
2573,0.0,-0.0,1.0
2607,0.0,-0.0,0.6
3018,0.0,0.0,0.9
2591,0.0,0.0,1.9
2235,-0.0,0.0,2.3
2423,0.0,0.0,1.0
3483,0.0,-0.0,0.1
2245,0.0,-0.0,0.7
2746,-0.1,0.0,4.8
2282,-0.0,-0.0,7.4
3073,-0.0,-0.0,3.6
2605,0.0,-0.0,4.6
3800,0.0,0.0,1.0
3888,-0.0,0.0,1.7
2613,-0.0,-0.0,0.6
3081,0.0,0.0,0.3
3911,-0.0,-0.0,1.4
3971,0.0,-0.0,2.3
2046,-0.0,0.0,1.4
3965,0.0,-0.0,2.4
2339,-0.1,0.0,2.0
2683,-0.0,0.1,1.9
3209,-0.0,0.0,3.6
3104,0.0,0.1,3.7
2147,0.0,-0.0,0.9
2986,0.0,-0.0,1.3
2372,0.0,-0.0,6.3
2846,-0.0,-0.0,2.3
3499,-0.0,-0.0,2.5
2036,-0.0,0.3,3.4
3413,0.0,0.0,0.2
3823,0.0,-0.0,1.3
2722,0.0,0.0,4.4
2868,0.0,0.0,0.2
2091,-0.0,-0.0,1.1
3926,0.0,-0.0,4.3
2882,0.0,-0.0,0.7
2247,-0.1,-0.1,0.7
2304,-0.0,0.0,5.1
3891,0.1,-0.0,0.2
2097,-0.0,0.0,4.4
2860,-0.0,0.0,1.3
3914,-0.0,0.0,8.7
2000,0.0,0.0,2.5
2426,-0.0,0.0,0.2
2139,0.1,-0.0,4.5
3387,-0.0,0.0,3.1
3943,-0.0,0.0,1.4
3723,-0.0,0.0,2.8
2446,0.0,0.9,5.2
3266,0.0,-0.0,3.9
3568,0.0,0.0,3.0
2642,0.0,0.2,1.4
3688,0.0,0.0,0.6
2791,-0.0,-0.0,2.7
2707,-0.1,0.1,2.0
2663,0.0,0.0,0.6
2346,0.0,-0.0,3.4
2781,-0.0,0.1,0.5
2658,0.0,0.0,0.1
2632,0.0,-0.0,0.8
3792,-0.0,0.0,2.2
2997,0.0,0.0,1.9
2969,0.0,-0.1,1.1
3980,0.0,0.0,1.0
2370,-0.0,-0.0,0.1
3514,-0.2,-0.0,4.1
2706,-0.0,0.0,2.5
2200,-0.0,-0.0,3.4
3515,0.0,0.0,2.4
2832,0.0,0.0,0.7
2944,0.0,0.5,2.5
3712,0.0,0.0,3.2
3728,-0.0,-0.0,2.8
3083,0.0,0.0,3.0
2788,0.0,0.0,1.1
3177,-0.0,-0.0,0.1
3383,-0.0,0.0,5.3
2082,-0.0,-0.0,4.4
