,x1,x2,x3
3890,-0.0,0.0,2.6
2512,0.0,0.0,0.7
2189,-0.0,-0.0,6.5
2787,-0.0,0.0,2.5
3771,0.1,0.1,5.7
3099,0.1,0.0,2.7
2406,-0.0,-0.0,1.9
3158,-0.0,-0.0,0.6
3791,0.0,-0.1,0.7
2702,-0.0,0.0,1.2
3991,0.0,-0.0,1.6
2229,0.0,0.0,0.9
3829,-0.0,-0.0,0.1
3879,0.0,0.0,2.5
2087,0.0,-0.0,0.3
2081,-0.0,-0.0,2.2
2708,0.0,0.1,5.0
3754,-0.0,0.0,0.4
3438,0.0,-0.0,1.8
3229,0.0,0.0,3.8
3306,0.0,-0.0,3.9
3809,-0.0,-0.0,4.6
2882,0.0,-0.0,2.1
3808,-0.0,0.0,3.8
3267,0.0,-0.0,2.1
2832,0.0,-0.0,1.7
3397,0.6,0.0,6.4
2896,0.5,0.0,1.4
3118,0.0,-0.0,4.1
3374,0.0,-0.0,0.8
3411,-0.0,-0.1,0.2
3794,-0.0,-0.0,3.8
3471,0.0,-0.0,1.6
3380,0.1,0.0,1.0
2429,0.0,0.0,4.0
3963,-0.0,-0.0,4.7
2974,-0.0,0.0,1.9
2503,0.0,0.0,2.6
2990,-0.0,-0.1,1.9
3103,-0.0,-0.0,1.6
3697,0.0,0.0,2.2
3548,-0.0,-0.0,5.0
2053,0.0,-0.0,1.2
2673,-0.0,-0.0,2.5
2425,-0.1,-0.0,1.9
2928,-0.0,0.0,1.5
2270,-0.0,0.0,1.9
3174,-0.1,0.0,1.3
2014,0.0,-0.0,1.8
2824,0.0,0.0,3.9
2992,0.0,0.0,0.7
3847,-0.0,-0.0,2.8
3717,-0.0,-0.0,3.0
2561,-0.0,0.0,1.5
2669,0.0,0.0,2.7
3969,-0.1,0.0,3.7
3190,0.0,-0.0,3.8
3746,0.2,-0.0,1.0
3164,-0.0,-0.0,0.2
2378,-0.0,-0.0,3.6
2463,0.1,-0.0,1.5
2196,-0.1,0.0,1.4
3595,0.0,-0.0,0.1
3659,0.0,-0.0,2.7
3067,-0.0,0.0,2.0
2365,0.0,0.0,0.7
3331,-0.0,0.0,0.6
2194,-0.0,0.0,1.6
3971,0.0,-0.1,1.6
3497,0.0,-0.0,7.3
3946,-0.0,-0.0,0.3
2278,-0.0,-0.0,0.5
2379,0.0,-0.0,2.9
2197,-0.0,0.0,1.5
2085,-0.0,0.0,2.5
2745,-0.0,0.1,4.2
3310,0.0,0.0,1.9
2647,0.0,0.0,2.9
3193,0.0,-0.0,1.9
3739,0.0,-0.0,3.2
2906,-0.1,0.0,6.4
3636,-0.0,-0.0,0.5
3137,-0.0,-0.0,2.1
2324,0.0,0.0,1.6
3720,0.1,-0.0,0.3
2792,-0.0,0.0,0.2
2591,-0.0,-0.0,1.7
2291,-0.0,-0.1,0.9
3699,-0.0,0.0,0.1
2226,-0.0,-0.0,4.1
2470,-0.0,0.0,0.7
3726,-0.0,0.0,2.3
3274,0.0,-0.0,0.7
3917,-0.0,0.0,0.9
3047,-0.0,0.0,0.6
3345,0.0,0.0,1.2
3987,-0.1,0.0,3.9
2783,-0.0,-0.0,0.6
2737,-0.0,-0.0,1.1
2984,-0.0,0.0,1.4
3153,0.0,0.0,1.7
2122,-0.0,-0.0,1.5
3251,0.1,0.0,1.5
3996,0.0,0.0,1.9
3727,-0.0,0.0,1.9
3219,0.0,-0.0,1.7
2154,0.0,0.0,0.6
3398,-0.0,-0.0,5.6
2789,-0.1,0.0,3.2
3114,-0.0,0.0,0.4
2107,-0.0,-0.0,0.6
2877,-0.0,0.0,2.1
3967,0.1,0.0,2.8
2089,0.1,0.1,0.3
3702,0.0,0.0,0.1
2034,0.0,-0.0,4.1
3104,0.0,-0.0,2.3
3573,-0.0,0.0,1.6
2534,-0.0,0.0,1.7
2109,0.0,0.0,3.1
2280,-0.0,-0.0,1.7
2855,0.0,-0.0,1.4
3318,-0.0,-0.0,1.2
2579,-0.0,0.0,1.1
3701,-0.1,0.0,2.5
2131,-0.0,-0.0,4.7
3559,-0.0,0.0,3.4
2129,-0.0,0.0,0.1
3673,0.0,-0.0,3.3
2227,-0.0,0.0,0.9
3171,0.1,-0.0,1.2
2568,-0.0,-0.0,3.3
2363,0.0,-0.1,1.3
3162,-0.0,0.0,1.8
2031,0.0,-0.0,2.0
2467,0.0,0.0,2.6
3101,-0.0,0.0,1.7
3759,-0.0,0.0,1.2
3518,0.0,0.0,5.5
2158,-0.0,-0.0,1.5
3832,-0.0,-0.0,1.4
2814,-0.0,0.0,1.6
3757,-0.0,-0.0,4.4
3867,-0.0,0.0,3.1
3747,0.0,-0.0,2.1
2779,-0.1,0.0,2.7
2069,0.0,0.0,6.1
2517,0.0,0.0,3.9
2853,0.1,0.0,1.4
3523,0.0,0.1,0.4
3684,-0.0,-0.0,2.6
3972,0.0,0.0,1.6
3732,-0.0,-0.0,1.0
3065,0.0,-0.0,2.9
3159,-0.0,-0.0,0.3
3670,0.0,-0.0,3.4
3932,-0.0,-0.0,1.3
2011,0.0,0.0,5.9
3605,-0.0,0.0,2.1
3874,0.0,-0.0,2.3
2920,-0.0,-0.0,1.4
2588,0.1,0.0,2.3
2408,-0.0,-0.0,1.0
3033,0.0,-0.0,1.2
2693,-0.0,0.0,2.7
3507,0.1,0.0,3.4
3934,-0.0,-0.1,1.1
2504,-0.0,0.0,0.6
2478,-0.0,-0.0,1.9
3448,-0.0,0.0,3.7
3683,-0.1,-0.0,6.2
2447,0.1,0.0,3.5
2826,0.0,0.0,3.1
2436,-0.0,0.0,0.6
2279,0.1,0.0,1.7
3914,-0.0,-0.0,2.8
2905,-0.0,0.0,3.1
3896,0.0,0.0,2.6
2044,-0.0,-0.0,2.1
3053,0.0,-0.0,0.6
2521,-0.0,-0.0,2.4
2335,0.0,-0.0,2.8
3718,0.5,-0.0,4.8
3290,0.0,0.1,3.3
3986,-0.0,0.0,3.3
3713,-0.0,-0.0,1.9
3454,0.0,-0.0,0.8
2303,0.0,-0.0,1.4
2274,0.0,0.0,0.8
3268,-0.0,0.0,0.1
3504,-0.0,0.0,0.8
2820,-0.0,-0.0,2.8
2155,0.0,0.0,1.7
3598,-0.0,-0.0,2.9
3777,0.0,0.0,0.5
3647,-0.0,-0.0,1.3
2662,-0.0,-0.0,2.3
2136,0.0,0.0,1.3
2914,0.0,-0.0,5.8
2634,0.0,-0.0,3.8
