,h_post,h_post_individualized
12598,0.84,
14648,0.86,
18942,0.88,
13307,0.84,
19663,0.84,
10474,1.0,
15437,0.92,
12965,0.86,
19592,0.82,
12812,0.84,
15360,0.98,
16042,0.78,
18039,0.9,
15405,0.84,
10655,0.82,
12252,0.92,
11641,0.82,
12180,0.9,
13267,0.82,
16294,0.94,
16218,0.94,
15312,0.94,
13530,0.88,
10909,0.94,
13627,0.88,
13843,0.88,
18466,0.96,
18975,0.92,
14287,0.96,
12958,0.96,
19839,0.7,
14189,0.92,
19319,0.92,
10010,0.82,
16181,0.72,
18056,0.94,
14959,0.94,
10726,0.84,
13402,0.84,
14168,0.94,
10636,0.8,
11127,0.8,
11756,0.88,
11684,0.84,
15401,0.86,
16371,0.96,
10250,0.86,
12073,0.9,
18211,0.88,
11600,0.96,
10960,0.84,
13003,0.94,
12826,0.82,
11701,0.94,
12264,0.82,
17671,0.8,
14035,0.94,
14376,0.84,
16212,0.92,
16921,0.96,
14892,0.84,
13303,0.9,
14740,0.8,
16209,0.84,
10507,0.86,
19982,0.84,
13348,0.76,
19621,0.96,
15560,1.0,
10330,0.84,
16001,0.92,
12716,0.92,
19759,0.92,
17193,0.88,
17528,0.88,
19037,0.98,
19130,0.82,
17189,0.76,
17119,0.94,
15197,0.84,
10954,0.84,
18658,1.0,
17826,0.84,
16266,0.84,
19062,0.76,
15458,0.84,
14053,1.0,
10363,0.78,
19323,0.94,
12414,0.92,
16256,0.84,
12537,0.84,
10747,0.94,
17110,0.0,
16605,0.82,
17002,0.94,
17342,0.82,
17293,0.8,
15040,0.96,
12030,0.78,
14423,0.94,
14829,0.94,
18395,0.86,
11070,0.96,
15569,1.0,
11574,0.74,
16445,0.92,
10461,0.84,
17643,0.96,
19412,0.96,
15659,0.88,
18913,0.92,
11370,0.92,
18083,0.92,
18506,0.96,
18952,0.72,
13004,0.92,
11678,0.84,
19941,0.9,
19733,0.06,
11658,0.82,
12082,0.98,
17349,0.84,
15464,0.78,
10410,0.84,
13141,0.84,
14629,1.0,
11956,0.84,
16519,0.96,
16482,0.88,
13778,0.88,
10081,0.8,
11680,0.94,
10210,0.82,
13493,0.88,
15237,0.78,
12585,0.76,
19726,0.84,
16999,0.72,
13836,1.0,
16565,0.88,
10353,0.84,
13909,0.86,
17521,0.74,
12655,0.88,
13275,0.8,
12535,0.74,
18609,0.88,
12012,0.98,
14953,0.96,
13524,0.94,
18325,0.98,
18769,1.0,
10614,0.96,
19364,0.96,
15930,0.94,
12646,0.94,
14947,0.88,
12227,0.82,
12437,0.96,
13685,0.84,
18511,0.78,
19896,0.74,
19320,0.94,
12986,0.72,
17552,0.74,
19108,0.82,
16356,0.86,
13927,0.8,
14182,0.96,
12757,0.84,
11883,0.92,
14245,0.9,
15015,0.84,
13347,0.76,
13976,0.82,
14395,0.8,
15758,0.96,
10183,0.9,
14184,0.86,
18483,0.9,
13688,0.86,
18229,0.84,
12021,0.84,
10631,0.96,
17821,0.84,
11264,0.96,
10834,0.86,
17829,0.84,
16965,0.88,
10215,0.78,
10259,0.94,
11625,0.86,
15501,0.86,
19537,0.82,
12860,0.74,
15785,0.94,
16351,0.84,
10011,0.8,
12430,0.84,
