,x1,x2,x3
3145,-0.1,0.1,3.0
2485,0.0,-0.0,1.7
3357,0.0,-0.0,2.9
3474,0.0,0.2,0.1
3446,-0.0,0.0,1.4
2322,0.0,0.0,0.9
3225,0.0,-0.0,1.0
3536,0.1,0.0,1.4
2519,0.0,0.0,5.5
2112,0.0,0.0,1.8
2542,0.0,0.0,0.4
2791,-0.0,0.0,1.8
3449,0.0,-0.1,1.6
3130,0.0,-0.0,4.8
2880,0.0,-0.0,0.9
2909,-0.0,-0.0,1.8
2211,0.0,0.0,3.4
2317,1.2,1.7,0.0
2634,0.1,-0.1,0.7
3005,0.1,-0.0,4.3
3508,0.1,0.0,6.6
2590,0.0,0.0,0.3
3487,0.0,0.0,1.0
2901,-0.0,-0.1,3.8
3634,0.0,0.0,2.2
2278,-0.0,0.0,3.5
2403,0.0,0.0,0.9
2269,-0.0,0.0,1.6
3836,-0.0,0.0,3.2
3804,-0.0,-0.0,0.8
2047,-0.0,0.0,1.0
3007,0.0,-0.0,1.3
2422,-0.0,-0.1,4.5
2316,0.0,-0.0,0.4
3796,0.0,0.0,1.1
3847,-0.0,0.0,2.2
2919,0.3,-0.0,0.0
3819,-0.1,0.1,1.5
3248,0.0,-0.0,2.6
3199,-0.0,-0.0,0.3
2133,0.0,0.0,2.0
2003,0.1,-0.0,3.8
3138,-0.0,0.0,0.5
2247,-0.0,0.0,3.4
3088,0.0,-0.0,1.9
3800,-0.0,0.0,0.6
3886,-0.0,-0.0,6.1
2587,-0.0,0.0,0.9
2693,-0.0,0.0,3.1
2616,-0.0,-0.0,5.1
2940,0.0,-0.0,0.9
3393,-0.0,-0.0,2.4
3659,-0.0,0.0,0.4
3158,0.1,0.4,4.6
2312,0.1,0.1,2.3
2481,0.0,0.0,1.5
2111,-0.0,-0.0,5.3
2265,-0.0,0.0,2.0
3140,-0.0,-0.0,5.5
2879,-0.0,-0.0,0.1
2989,0.0,0.0,2.7
3123,-0.0,0.0,0.4
2583,0.0,0.1,0.2
2149,-0.0,-0.0,3.2
2049,0.0,0.0,2.1
2669,0.0,-0.0,2.2
3316,0.0,-0.0,8.8
2166,0.1,0.0,0.0
2184,0.0,-0.0,2.3
3676,-0.0,0.0,0.5
2990,0.0,-0.0,2.7
3359,0.0,-0.0,3.1
2508,-0.0,-0.0,2.9
2499,0.0,0.0,1.1
3988,-0.0,0.0,0.1
3550,0.0,0.0,3.9
3417,0.0,0.0,0.4
3205,0.0,0.0,0.6
3802,-0.0,-0.0,1.4
2460,0.0,-0.0,0.3
2440,-0.0,-0.0,3.1
2857,0.0,0.0,0.6
2218,0.0,-0.1,3.9
3754,-0.0,0.0,1.7
3843,0.1,-0.0,2.1
2099,0.0,0.0,3.8
2410,0.0,0.0,2.0
3362,0.0,-0.0,0.3
3972,0.0,0.1,0.0
3269,0.0,0.0,0.7
2484,0.0,0.3,3.2
3950,-0.0,-0.0,2.4
3445,0.0,-0.0,3.8
3297,0.0,0.0,0.8
3697,-0.1,-0.1,1.6
2058,-0.0,0.0,1.5
3694,-0.0,-0.1,3.2
2398,0.0,-0.0,3.4
3624,0.0,0.0,3.6
3557,0.1,-0.0,1.8
2319,0.0,-0.0,0.1
2488,-0.0,0.1,0.7
2705,-0.0,-0.0,1.0
3425,0.0,-0.0,0.4
3174,-0.0,-0.0,2.8
3459,0.0,0.0,0.6
2673,-0.0,0.0,4.1
2240,0.0,-0.0,1.1
