,h_post,h_post_individualized
3145,0.5090749773708174,
2485,0.507623234182303,
3357,0.5100305411862759,
3474,0.501281807490684,
3446,0.5082668228697939,
2322,0.521447719239836,
3225,0.5062855383903269,
3536,0.4958550321515868,
2519,0.5089367440474792,
2112,0.5038444206345319,
2542,0.5096272561096531,
2791,0.5061961592394169,
3449,0.5110292828188784,
3130,0.5048516224497283,
2880,0.5008299672517533,
2909,0.5000679624896175,
2211,0.5194846095075283,
2317,0.5281675171944749,
2634,0.5083065319987429,
3005,0.5034035122843,
3508,0.501318679931117,
2590,0.5182259256227065,
3487,0.5136974935700969,
2901,0.517015937522994,
3634,0.5156867955470753,
2278,0.5021824745404689,
2403,0.5038358941282687,
2269,0.5038167014727857,
3836,0.5076930252923939,
3804,0.5173287513474805,
2047,0.5059712024554551,
3007,0.5002779061532777,
2422,0.5039657225111308,
2316,0.518495299319082,
3796,0.502079503427869,
3847,0.5112958270893838,
2919,0.29395470185455913,
3819,0.5084016671644501,
3248,0.5148134169694699,
3199,0.5104173542214901,
2133,0.5110164705983115,
2003,0.5014411533529813,
3138,0.5149588256879944,
2247,0.5114862116800046,
3088,0.5040901225071015,
3800,0.5154617958585536,
3886,0.5058345034301944,
2587,0.5039073522298919,
2693,0.5200890013273748,
2616,0.5334031274182566,
2940,0.514699921327466,
3393,0.5144732898275436,
3659,0.5199803473789341,
3158,0.500836536555203,
2312,0.5119351629007111,
2481,0.512608590271754,
2111,0.5085431910796877,
2265,0.5225689639134523,
3140,0.5041755394727649,
2879,0.5021705476051861,
2989,0.5042187985958498,
3123,0.5213937032211096,
2583,0.501864838418741,
2149,0.5067071936792135,
2049,0.5205967645238716,
2669,0.5056161704358068,
3316,0.503931452944017,
2166,0.739212627637631,
2184,0.5054081654212941,
3676,0.5114384405441124,
2990,0.5225696100928922,
3359,0.5150786908383612,
2508,0.5209471076643558,
2499,0.5190066046928797,
3988,0.5159827082350342,
3550,0.5146638789418884,
3417,0.5170692975993446,
3205,0.5139095724204327,
3802,0.5036989408958539,
2460,0.5005891327212418,
2440,0.5143794588943258,
2857,0.5142666645243152,
2218,0.5175575451007425,
3754,0.5091680110116991,
3843,0.5005302400270767,
2099,0.5085301779688994,
2410,0.5104124072821828,
3362,0.5040177643825648,
3972,0.29178226208502744,
3269,0.5030339822397313,
2484,0.5001473403593587,
3950,0.5013364309450757,
3445,0.5080457233976993,
3297,0.5065699031550696,
3697,0.5123574971984655,
2058,0.5209232674644471,
3694,0.5054530482060315,
2398,0.5221663091999665,
3624,0.516947260520032,
3557,0.5323671759032726,
2319,0.5071695072216535,
2488,0.5005598270436541,
2705,0.5063509606344833,
3425,0.5035575699531394,
3174,0.5076444355688632,
3459,0.5078440186844686,
2673,0.5008251702993937,
2240,0.5215266473844776,
2302,0.5149613674880672,
2068,0.500424996146242,
2105,0.5085262743565695,
2230,0.5113868170468363,
2458,0.5050699282066369,
3828,0.5150324362588148,
3042,0.5057485914294138,
2054,0.5009633365113139,
3375,0.5138551794313364,
2888,0.5205225494822876,
2266,0.5222018066704534,
3192,0.5144383885339178,
3496,0.5153979740979265,
3769,0.5273153066313926,
2148,0.3461511428758322,
2399,0.5096864357675335,
2228,0.5147264822047567,
3283,0.5128997584318714,
2372,0.5096459496360437,
3818,0.5016247444040933,
3195,0.514920374594326,
2942,0.5064012740291121,
3100,0.5020811281754309,
3492,0.5021485509571361,
3963,0.5040314417655258,
2048,0.5199189864139608,
2504,0.5049067743849824,
2179,0.5326108392579788,
3238,0.5151547089836331,
2015,0.511905175173595,
3992,0.5011128655542562,
3945,0.5089687034726006,
3347,0.6533986924097389,
3385,0.5113556956630062,
3900,0.5057821446422591,
2034,0.4949837026927053,
3569,0.5177962851714175,
2644,0.5105063395098721,
2893,0.5072722050302922,
3755,0.50875053178536,
2012,0.5023570856382384,
3573,0.5138750367217411,
2363,0.5154068843073479,
2008,0.5011040310559643,
2549,0.5040514585715341,
3897,0.5154650703731828,
2856,0.5022530511213473,
3485,0.4382562867266745,
3534,0.5030137753838325,
2518,0.5022762726663917,
2053,0.5126732663504118,
2668,0.5032703441362625,
3766,0.5820035092069146,
2752,0.5048911592706954,
2617,0.5295694287252215,
3154,0.5028930960269483,
2362,0.5195031638056153,
2104,0.503400178862418,
3921,0.48547092863758917,
3279,0.5184246261625242,
3760,0.515162134649193,
2573,0.3720984215191335,
2551,0.5213993212017923,
3144,0.5086494602338986,
2642,0.5090329127012203,
2777,0.516690211474724,
3810,0.5059653328139825,
3812,0.5045486636241644,
3339,0.5007242155923028,
2806,0.518198691960721,
3980,0.5222586016206351,
3310,0.5024377080998906,
3666,0.5311505845860633,
3906,0.5133115343890434,
3519,0.5028065556631295,
2030,0.5069367555931513,
2004,0.5071594308206143,
3645,0.5151160929779959,
3191,0.5067516891492072,
2638,0.5054007920612397,
3309,0.5229352499719567,
2575,0.5204026490011573,
3545,0.5125318951359996,
3122,0.5039664081997652,
2566,0.5198726303630481,
2521,0.7027628569732554,
3744,0.5127664558942037,
2145,0.5013367761390606,
2202,0.4950805109597625,
2124,0.5109610667102701,
3247,0.5081131151246605,
3413,0.520893015897991,
