,x1,x2,x3
2895,-0.0,-0.0,2.9
3867,0.1,-0.0,4.3
2952,-0.0,-0.0,0.3
2268,0.1,0.0,3.1
2261,0.2,-0.0,0.5
2662,-0.0,-0.1,6.5
3427,0.1,-0.0,5.7
3823,-0.0,-0.0,1.9
2164,0.0,0.0,1.9
2700,-0.0,-0.0,4.9
2500,-0.0,-0.0,4.7
3221,0.0,0.1,1.5
2865,0.9,0.1,2.4
2607,0.0,0.1,0.0
3477,0.0,0.0,2.8
2943,1.7,0.0,0.0
2519,-0.0,0.0,3.1
2113,0.0,-0.0,4.6
2659,0.0,-0.0,0.1
3698,-0.0,-0.1,3.6
3575,0.0,-0.0,2.6
2102,0.2,-0.1,3.5
3398,-0.0,-0.0,0.2
2875,0.0,0.0,5.0
2127,0.2,0.1,0.0
2174,-0.0,-0.0,2.5
2299,2.3,-0.0,0.0
3044,1.1,-0.1,3.2
3023,0.0,-0.0,2.7
3167,-0.0,-0.0,1.1
3240,0.1,0.0,0.0
2977,-0.1,-0.0,3.1
3088,2.0,0.0,0.0
3392,0.9,1.0,0.0
3647,-0.0,0.0,1.6
2581,-0.0,-0.0,0.2
2592,0.0,-0.0,4.1
2787,-0.0,0.0,4.6
3175,-0.1,-0.0,6.1
2840,-0.0,-0.0,3.5
2817,-0.0,-0.0,2.3
2799,0.0,0.0,3.5
3122,-0.0,0.0,3.9
3148,3.0,-0.0,-0.0
3129,-0.1,0.0,2.3
2612,-0.0,-0.0,2.6
2147,-0.0,0.0,1.0
3784,-0.0,0.0,0.6
3998,-0.0,0.1,1.5
2024,0.0,-0.0,2.0
3845,1.5,0.0,-0.0
3650,0.2,-0.0,8.0
2304,-0.0,-0.0,1.7
2586,0.0,-0.0,2.8
3306,0.3,0.0,-0.0
3008,-0.0,-0.0,0.3
3780,-0.1,0.0,3.3
3289,-0.0,0.0,1.8
3432,2.1,0.0,-0.0
3907,-0.1,0.0,0.0
2200,0.0,0.0,4.4
2778,0.0,0.0,1.0
3352,0.1,-0.1,0.2
3299,0.0,0.0,0.1
2186,0.4,2.1,0.0
2656,0.0,-0.0,3.7
3308,0.0,0.2,4.3
3691,-0.0,0.0,1.2
3052,0.2,-0.0,3.5
3548,0.5,-0.0,5.1
2318,0.0,0.0,0.2
3936,0.0,0.1,3.9
3335,0.5,0.1,-0.0
3385,0.0,-0.0,2.2
2197,0.9,0.6,6.8
3593,0.1,-0.1,0.5
3912,-0.0,0.0,1.9
2877,0.0,-0.0,2.6
3264,0.4,0.1,1.8
2153,0.1,0.0,2.4
2744,0.0,0.0,0.8
2198,-0.0,-0.0,3.0
2003,0.0,2.2,-0.0
3128,0.1,-0.1,0.5
3059,0.2,0.1,5.1
3908,0.0,-0.0,0.9
3789,-0.0,-0.0,2.6
2137,-0.0,0.0,2.2
2227,0.2,-0.0,3.7
2083,0.0,0.1,2.4
2884,0.2,1.3,-0.0
3580,0.0,-0.0,1.4
2844,-0.0,0.0,2.3
2087,-0.0,3.4,0.0
3988,0.2,0.0,0.0
3119,-0.0,0.0,1.6
3773,-0.1,0.0,0.9
2670,0.0,0.0,0.5
2428,0.2,0.0,2.5
3032,0.0,0.1,1.4
3756,1.2,-0.0,0.0
3757,0.0,0.0,1.9
2689,-0.0,-0.0,3.3
3706,-0.0,0.0,1.1
2938,0.2,0.2,0.0
2641,0.0,-0.0,0.1
2066,-0.1,-0.0,1.3
3351,-0.0,-0.0,3.3
3056,-0.0,-0.0,2.4
2761,0.0,0.0,4.7
2893,0.5,0.0,4.7
2902,-0.0,0.0,0.4
3856,0.3,0.0,3.0
2399,-0.0,0.0,1.9
2940,0.0,0.1,3.0
3901,0.1,0.1,0.7
3471,-0.0,-0.0,0.4
2246,0.0,-0.0,1.9
2931,-0.0,0.0,0.8
3166,0.0,-0.0,2.3
2534,0.3,0.0,0.0
3149,0.2,-0.0,0.7
3506,0.0,0.0,0.6
2081,-0.0,-0.0,1.4
2806,0.0,-0.0,1.1
