ix,goal_cost,intv_cost
3369,0.924,6.6
3347,1.0,2.0
2595,0.904,0.1
3899,1.0,4.8
3278,0.754,4.699999999999999
2952,1.0,1.7
3569,1.0,2.1
2418,1.0,0.1
2392,0.774,1.6
2243,1.0,0.8
2873,1.0,2.6
2709,1.0,1.4
3645,0.798,2.3
2071,1.0,3.8
2000,0.774,1.9
2695,1.0,2.4
3955,1.0,1.2
2331,1.0,1.0
3363,1.0,0.6
3628,1.0,0.2
3279,0.828,0.1
2124,1.0,2.5
3950,1.0,4.0
2245,1.0,2.7
2133,1.0,3.2
3489,1.0,4.7
2807,0.796,0.1
2479,1.0,1.4000000000000001
3992,1.0,5.0
3940,1.0,2.4
2416,1.0,4.4
3763,1.0,3.3
2934,1.0,0.7
2152,1.0,5.5
2214,0.986,3.9
2036,1.0,2.6
3934,1.0,2.7
2054,1.0,1.3
2475,0.9,5.2
2376,1.0,7.0
3843,1.0,0.2
3949,1.0,5.1
2795,0.978,3.6
2409,1.0,2.3
3444,0.77,2.1
3680,0.812,0.6
2395,1.0,4.4
3796,1.0,2.8
3995,1.0,0.3
3284,1.0,0.5
3965,0.802,1.6
2573,1.0,0.6
2324,1.0,2.7
2906,0.764,1.3
3956,1.0,1.2
2652,1.0,7.2
3746,1.0,3.4
3176,0.946,7.0
2213,1.0,2.8
2509,0.768,0.2
2620,1.0,0.5
3618,1.0,2.3
2707,1.0,1.0
2125,1.0,0.1
3817,0.778,0.1
3739,0.76,1.0
2987,0.756,6.1
3010,1.0,3.3
3472,1.0,0.9
2922,1.0,4.999999999999999
3477,1.0,0.7
3906,1.0,2.9
3352,1.0,5.6
3398,1.0,0.7
2250,1.0,1.8
2505,0.77,3.4
3544,1.0,4.5
2112,0.82,1.8
3994,1.0,2.0
2909,0.804,0.8
3327,1.0,1.6
3411,1.0,0.1
2607,1.0,0.2
2855,0.812,0.1
2358,1.0,5.999999999999999
2649,0.806,2.9000000000000004
3050,1.0,3.3
2634,1.0,3.0
2955,1.0,3.5
3532,0.854,4.699999999999999
2127,1.0,0.6
3093,1.0,2.6
2545,1.0,0.4
3300,1.0,1.0
2735,1.0,1.9
2611,1.0,0.2
2857,0.974,9.6
2204,1.0,3.1
3612,1.0,3.3
2100,1.0,1.1
2140,1.0,3.2
2751,0.826,0.7
3615,1.0,3.2
2171,1.0,6.5
2458,0.752,0.5
3794,0.814,0.1
2524,1.0,2.8
3647,1.0,0.1
3775,0.76,0.1
2554,1.0,2.1
2086,1.0,0.9
2975,1.0,0.3
2156,1.0,1.1
2306,0.796,0.2
3703,1.0,1.4
3709,1.0,4.8999999999999995
2761,1.0,2.5
3133,1.0,2.6
3593,0.774,1.0
2325,1.0,1.0
2020,1.0,1.4
3289,0.794,2.3
2179,1.0,0.6
2296,1.0,5.0
3891,1.0,4.9
3088,1.0,3.3
3644,1.0,0.4
2839,1.0,0.6
2659,1.0,2.5
3258,1.0,0.9
2191,1.0,3.6
2146,1.0,0.1
2621,1.0,2.1
3519,1.0,2.1
3580,1.0,2.8
2423,1.0,0.3
2921,1.0,0.7
3663,1.0,1.4000000000000001
3537,1.0,1.5
3948,1.0,1.0
3174,1.0,2.8
3524,1.0,2.8
2556,1.0,4.9
2278,1.0,4.3
3791,1.0,3.7
3136,1.0,3.6
3868,1.0,1.6
3657,1.0,0.7
2220,1.0,5.2
3046,1.0,4.2
2948,0.806,1.6
3304,0.972,3.2
2849,0.766,5.2
3267,1.0,2.0
2891,1.0,2.1
3798,1.0,4.1
2048,0.754,3.4
3226,1.0,0.8
3247,1.0,5.0
2217,1.0,1.4
3571,1.0,0.2
2521,1.0,3.5
3625,1.0,3.2
2494,1.0,2.2
3850,1.0,3.3
3688,1.0,3.6
2629,1.0,2.1
3222,0.994,1.5
3973,1.0,1.0
2788,1.0,1.2
3406,1.0,0.4
3427,1.0,4.0
2035,1.0,2.5
3842,0.762,0.1
2602,1.0,1.0
2558,1.0,2.5
2920,1.0,4.3
3135,1.0,1.5
2301,1.0,4.9
3559,1.0,2.4
2733,1.0,2.9
2929,0.974,3.7
3246,1.0,4.1
3326,1.0,5.6
2661,1.0,2.3
2390,1.0,3.4
3556,1.0,2.8
2128,1.0,1.3
3480,1.0,1.3
2090,1.0,3.5
2436,0.85,2.4
3446,0.91,0.7
3774,0.892,7.699999999999999
3590,1.0,1.1
2588,1.0,2.0
3147,1.0,2.3
2227,1.0,2.3
3565,1.0,0.1
3240,1.0,2.0
2959,1.0,0.3
