,x1,x2,x3
3833,-0.1,-0.0,2.3
3527,0.0,-0.1,0.6
3084,-0.0,0.0,1.8
2845,0.0,-0.0,2.9
3710,-0.0,-0.0,0.1
2249,-0.0,-0.0,1.5
2923,-0.0,0.0,2.5
3877,0.8,1.5,-0.0
2508,0.0,-0.0,3.1
3416,-0.0,-0.0,1.0
3058,0.0,0.0,4.2
2861,-0.0,0.0,1.9
3771,-0.1,0.0,0.8
3317,0.0,0.0,3.1
2552,-0.0,-0.1,0.4
2242,0.0,-0.0,0.3
2996,0.0,0.0,0.5
3112,-0.0,0.0,1.7
2288,-0.0,0.0,1.4
2374,-0.1,0.1,3.6
2530,-0.0,-0.0,1.3
3712,0.0,-0.0,0.7
3344,-0.0,-0.1,4.1
3775,0.0,-0.0,3.9
3376,1.2,-0.0,0.0
2458,0.0,0.0,0.6
3629,0.0,-0.0,1.6
3479,-0.0,-0.0,1.2
3950,-0.0,0.0,3.0
2024,0.0,0.0,1.5
3978,-0.0,0.0,5.4
3666,-0.0,0.0,0.1
2129,0.0,-0.0,1.9
2705,-0.0,-0.1,5.5
3983,-0.0,-0.0,0.9
3633,-0.0,0.0,0.7
2193,-0.0,-0.1,0.8
3162,0.0,0.1,0.0
2873,-0.0,-0.0,2.2
2117,0.0,-0.0,1.2
3046,-0.0,0.0,3.2
2274,0.0,0.0,0.4
3185,0.0,-0.0,2.7
2332,0.0,-0.0,4.2
3534,0.0,0.0,3.9
2475,-0.0,0.1,2.9
3343,-0.0,-0.1,2.6
3140,-0.0,-0.0,3.7
2251,0.0,0.0,2.1
3017,-0.0,-0.0,0.4
2612,-0.0,-0.0,2.1
2624,-0.0,-0.0,2.8
3346,0.0,-0.0,4.9
3676,0.1,-0.1,9.5
2638,0.0,0.0,1.9
2365,0.0,0.0,1.8
3850,0.1,-0.1,6.2
2137,-0.0,0.3,0.0
3342,-0.0,-0.1,0.0
3563,0.0,-0.0,2.2
3056,-0.0,-0.0,0.8
3057,0.0,0.0,1.8
3625,0.0,-0.0,2.4
3044,-0.0,0.0,4.7
3197,-0.0,0.0,3.2
3502,0.0,0.1,2.4
3655,0.0,-0.0,0.5
2378,0.0,-0.0,2.0
3841,-0.0,0.2,-0.0
2071,-0.0,0.0,0.8
2284,0.0,-0.0,4.3
3353,-0.1,-0.1,0.2
3662,0.1,-0.0,4.6
2292,0.0,0.0,0.6
2749,0.0,-0.0,0.2
3515,-0.0,-0.0,2.1
2963,-0.0,-0.0,0.3
2074,0.0,-0.0,3.7
3931,-0.0,-0.0,0.7
3812,-0.1,-0.1,4.2
2093,-0.0,-0.0,0.6
2813,-0.0,0.0,5.3
3880,0.0,-0.0,1.7
3103,0.0,-0.0,4.1
2547,0.0,0.0,2.2
2312,0.0,0.0,0.5
3639,0.0,-0.0,0.5
2579,-0.0,-0.0,2.9
2854,-0.0,-0.1,0.4
3590,-0.0,-0.0,2.2
3727,0.0,0.0,5.3
2039,0.0,0.0,2.1
2993,0.0,0.0,6.2
3680,0.0,0.0,3.5
2678,0.0,-0.0,0.5
2981,-0.0,-0.1,0.1
2745,0.0,-0.0,1.4
3383,-0.0,0.0,3.1
2069,-0.0,0.0,1.5
3468,-0.1,-0.0,0.5
3664,0.0,0.0,4.1
3472,-0.1,-0.1,2.3
