ix,goal_cost,intv_cost
3833,0.836,2.4
3527,1.0,0.7
3084,1.0,1.8
2845,1.0,2.9
3710,1.0,0.1
2249,1.0,1.5
2923,1.0,2.5
3877,0.754,2.3
2508,1.0,3.1
3416,1.0,1.0
3058,1.0,4.2
2861,1.0,1.9
3771,0.926,0.9
3317,1.0,3.1
2552,1.0,0.5
2242,1.0,0.3
2996,1.0,0.5
3112,1.0,1.7
2288,1.0,1.4
2374,1.0,3.8000000000000003
2530,1.0,1.3
3712,1.0,0.7
3344,1.0,4.199999999999999
3775,1.0,3.9
3376,0.794,1.2
2458,1.0,0.6
3629,1.0,1.6
3479,1.0,1.2
3950,1.0,3.0
2024,1.0,1.5
3978,1.0,5.4
3666,1.0,0.1
2129,1.0,1.9
2705,1.0,5.6
3983,1.0,0.9
3633,1.0,0.7
2193,1.0,0.9
3162,0.808,0.1
2873,1.0,2.2
2117,1.0,1.2
3046,1.0,3.2
2274,1.0,0.4
3185,1.0,2.7
2332,1.0,4.2
3534,1.0,3.9
2475,1.0,3.0
3343,1.0,2.7
3140,1.0,3.7
2251,1.0,2.1
3017,1.0,0.4
2612,1.0,2.1
2624,1.0,2.8
3346,1.0,4.9
3676,1.0,9.7
2638,1.0,1.9
2365,1.0,1.8
3850,1.0,6.3999999999999995
2137,0.776,0.3
3342,0.858,0.1
3563,1.0,2.2
3056,1.0,0.8
3057,1.0,1.8
3625,1.0,2.4
3044,1.0,4.7
3197,1.0,3.2
3502,1.0,2.5
3655,1.0,0.5
2378,1.0,2.0
3841,0.754,0.2
2071,1.0,0.8
2284,1.0,4.3
3353,1.0,0.4
3662,0.802,4.699999999999999
2292,1.0,0.6
2749,1.0,0.2
3515,1.0,2.1
2963,1.0,0.3
2074,1.0,3.7
3931,1.0,0.7
3812,1.0,4.3999999999999995
2093,1.0,0.6
2813,1.0,5.3
3880,1.0,1.7
3103,1.0,4.1
2547,1.0,2.2
2312,1.0,0.5
3639,1.0,0.5
2579,1.0,2.9
2854,1.0,0.5
3590,1.0,2.2
3727,1.0,5.3
2039,1.0,2.1
2993,1.0,6.2
3680,1.0,3.5
2678,1.0,0.5
2981,1.0,0.2
2745,1.0,1.4
3383,1.0,3.1
2069,1.0,1.5
3468,0.896,0.6
3664,1.0,4.1
3472,1.0,2.5
2695,1.0,3.4
3355,1.0,1.3
3791,1.0,1.9
3875,1.0,4.6
3256,1.0,1.2
3647,1.0,2.9000000000000004
2098,1.0,5.6
3758,1.0,1.9
2415,0.762,0.9
2930,1.0,4.8
3902,1.0,4.7
2797,1.0,3.0
3899,1.0,2.4
2444,0.782,2.4
3295,1.0,4.5
3351,1.0,0.1
3155,1.0,3.2
2872,1.0,6.1
3511,1.0,1.8
2389,0.822,0.8
3352,1.0,4.5
2646,1.0,4.7
3742,0.796,0.1
2614,1.0,3.8
3768,1.0,3.0
3556,1.0,2.7
2436,0.772,1.1
2126,1.0,5.2
2950,1.0,6.6
3373,1.0,1.4
2582,1.0,2.2
2733,1.0,1.0
3143,1.0,0.1
2009,1.0,2.4
2978,1.0,1.9
2683,1.0,1.3
2945,1.0,2.6
2570,1.0,2.5
2046,1.0,2.4
2559,1.0,5.3
3911,1.0,4.4
2073,0.882,2.3000000000000003
3281,0.756,0.7
3361,1.0,1.5
3815,1.0,3.0
2753,0.766,0.6
2538,1.0,2.7
2661,1.0,1.7
3806,1.0,4.1
2237,1.0,1.3
3240,1.0,1.9000000000000001
3488,1.0,1.0
3175,1.0,2.0
2022,1.0,0.6
2223,1.0,0.8
3726,1.0,0.4
2949,1.0,2.8000000000000003
2136,1.0,0.6
2109,1.0,1.3
3432,1.0,1.4
3268,1.0,1.8
2637,1.0,1.3
2542,1.0,4.9
2775,1.0,5.0
3992,1.0,0.2
2830,1.0,2.4
3760,1.0,4.6
3843,1.0,0.1
2490,1.0,1.7
3054,1.0,1.8
2446,1.0,0.5
3963,1.0,2.5
2151,1.0,3.7
2905,1.0,0.7
3981,0.91,6.199999999999999
3285,0.768,1.8
3830,1.0,0.4
3842,1.0,3.0
2177,1.0,2.0
2236,1.0,0.8
2604,1.0,0.4
2219,0.878,5.3
2799,1.0,0.3
2737,0.864,0.1
3016,1.0,2.2
3464,0.768,1.6
2894,1.0,3.7
2411,1.0,1.6
3564,1.0,2.2
2520,1.0,1.4
3212,0.76,2.9
2524,0.918,4.6
2620,1.0,0.5
2629,1.0,2.4
2954,0.924,1.3
3102,0.768,0.4
3130,1.0,3.5
3800,1.0,0.4
