,h_post,h_post_individualized
10222,1.0,1.0
15140,1.0,1.0
18922,1.0,1.0
19924,1.0,1.0
11756,1.0,1.0
14219,0.02,0.0
10137,1.0,1.0
15824,0.0,0.0
19828,1.0,1.0
19648,0.12000000000000001,0.0
11379,1.0,1.0
13267,1.0,1.0
16406,0.0,0.0
13678,1.0,1.0
17614,0.18000000000000002,0.0
14030,1.0,1.0
10646,0.0,0.0
18771,1.0,1.0
16962,0.06,0.0
10370,1.0,1.0
13999,1.0,1.0
19814,0.0,0.0
13481,1.0,1.0
16427,1.0,1.0
17558,1.0,1.0
10139,0.0,0.0
16453,1.0,1.0
17137,1.0,1.0
12243,1.0,1.0
17437,0.0,0.0
14330,1.0,1.0
17964,1.0,1.0
17650,1.0,1.0
14181,1.0,1.0
12469,1.0,1.0
13524,1.0,1.0
10445,1.0,1.0
17101,1.0,1.0
10619,1.0,1.0
18793,0.0,0.0
12356,1.0,1.0
15082,1.0,1.0
17290,0.98,1.0
19831,0.02,0.0
17850,1.0,1.0
11815,0.0,0.0
19338,1.0,1.0
15928,1.0,1.0
16666,1.0,1.0
10617,1.0,1.0
11039,1.0,1.0
11440,1.0,1.0
15779,1.0,1.0
16961,1.0,1.0
13212,1.0,1.0
12006,1.0,1.0
17571,1.0,1.0
18911,1.0,1.0
13817,1.0,1.0
18598,1.0,1.0
19700,1.0,1.0
15322,0.03999999999999999,0.0
10531,0.0,0.0
18702,1.0,1.0
19552,1.0,1.0
19526,0.02,0.0
11577,1.0,1.0
15549,0.0,0.0
16635,0.02,0.0
14693,1.0,1.0
14804,1.0,1.0
13712,0.0,0.0
16149,1.0,1.0
10502,1.0,1.0
17720,1.0,1.0
19715,1.0,1.0
19204,1.0,1.0
11718,1.0,1.0
11704,0.0,0.0
18654,0.0,0.0
13980,1.0,1.0
14857,0.0,0.0
10278,1.0,1.0
14471,0.02,0.0
15576,1.0,1.0
19736,0.0,0.0
17765,1.0,1.0
15981,0.12000000000000001,0.0
10022,1.0,1.0
10763,1.0,1.0
17284,1.0,1.0
16083,1.0,1.0
14454,0.0,0.0
12478,0.02,0.0
19674,0.96,1.0
15908,0.02,0.0
13850,0.14,0.0
18533,0.02,0.0
19343,1.0,1.0
15348,1.0,1.0
13704,1.0,1.0
12193,0.07999999999999999,0.0
19280,1.0,1.0
14245,1.0,1.0
12806,1.0,1.0
13557,1.0,1.0
17331,1.0,1.0
18668,1.0,1.0
15633,1.0,1.0
10797,1.0,1.0
18448,1.0,1.0
15410,0.03999999999999999,0.0
17880,1.0,1.0
19491,0.0,0.0
13495,0.92,1.0
10955,1.0,1.0
16937,1.0,1.0
14088,1.0,1.0
11473,1.0,1.0
15737,1.0,1.0
12999,1.0,1.0
16450,1.0,1.0
17596,1.0,1.0
17893,1.0,1.0
12039,1.0,1.0
13315,1.0,1.0
14537,1.0,1.0
15320,1.0,1.0
18342,1.0,1.0
10700,1.0,1.0
11991,0.02,0.0
18971,1.0,1.0
19622,1.0,1.0
17906,1.0,1.0
14930,1.0,1.0
18344,1.0,1.0
15866,1.0,1.0
12942,1.0,1.0
14021,1.0,1.0
10102,1.0,1.0
16580,1.0,1.0
16057,1.0,1.0
15718,0.96,1.0
11131,1.0,1.0
18869,0.16000000000000003,0.0
14209,1.0,1.0
17683,0.94,1.0
15715,1.0,1.0
15680,0.98,1.0
15963,1.0,1.0
10806,1.0,1.0
17862,1.0,1.0
11035,1.0,1.0
17380,1.0,1.0
10153,0.0,0.0
17189,1.0,1.0
11090,1.0,1.0
16519,1.0,1.0
14176,1.0,1.0
16738,0.98,1.0
14102,1.0,1.0
17241,1.0,1.0
16091,1.0,1.0
16971,1.0,1.0
10018,1.0,1.0
11508,0.02,0.0
12827,0.96,1.0
18814,1.0,1.0
14012,0.12000000000000001,0.0
17540,1.0,1.0
19191,0.0,0.0
15053,1.0,1.0
12314,1.0,1.0
10087,0.0,0.0
15574,1.0,1.0
12276,1.0,1.0
12901,0.03999999999999999,0.0
18425,0.16000000000000003,0.0
12868,1.0,1.0
18498,0.0,0.0
13733,1.0,1.0
19025,1.0,1.0
15709,0.92,1.0
19287,0.02,0.0
12038,1.0,1.0
10416,1.0,1.0
19676,1.0,1.0
10908,0.96,1.0
12878,0.02,0.0
19159,0.94,1.0
17983,1.0,1.0
18650,0.98,1.0
19766,1.0,1.0
12515,1.0,1.0
10992,0.96,1.0
12645,1.0,1.0
16047,0.02,0.0
14415,1.0,1.0
14349,1.0,1.0
10042,1.0,1.0
