ix,goal_cost,intv_cost
3367,0.756,2.3000000000000003
3305,0.816,1.3
2011,0.782,0.9
2654,0.772,0.6
2582,0.776,6.5
2678,0.778,0.3
2441,0.778,1.5
2711,0.862,0.1
3873,0.768,0.7
3855,0.758,1.3
2103,0.7860000133514404,1.5
3289,0.776,0.3
3733,0.784,1.2
2883,0.756,1.3
3680,0.79,2.3
3461,0.802,1.3
3062,0.7599999904632568,3.5
2971,0.8,1.0
3375,0.766,5.2
2019,0.768,0.1
2148,0.776,1.7
3594,0.800000011920929,0.5
3344,0.7519999742507935,0.5
2022,0.76,0.1
3567,0.76,4.699999999999999
3656,0.814,2.9000000000000004
3002,0.792,0.4
2518,0.76,1.3
2132,0.752,1.7
3952,0.754,1.0
3405,0.756,0.1
3030,0.7699999809265137,1.5
2945,0.765999972820282,2.0
3402,0.7519999742507935,4.5
3988,0.764,3.2
2352,0.776,0.9
3390,0.752,1.4
2028,0.758,4.7
2276,0.76,0.2
3544,0.79,0.8
3307,0.78,3.2
3335,0.764,2.9
3546,0.77,1.4
2683,0.76,5.7
3904,0.776,1.2
3203,0.768,1.9
2162,0.7620000243186951,0.5
2034,0.762,0.6
3255,0.7760000228881836,5.5
2005,0.814,1.6
3842,0.76,5.6
2732,0.7739999890327454,1.0
3862,0.796,1.3
3175,0.76,0.8
3669,0.812,0.9
3000,0.7720000147819519,4.5
3288,0.804,1.1
2975,0.7720000147819519,5.0
3692,0.764,2.3
2831,0.758,1.3
3712,0.752,1.9
2397,0.756,4.0
2589,0.752,4.1
2016,0.754,1.2
3376,0.786,0.6
3530,0.774,1.7000000000000002
3559,0.772,1.7
2489,0.756,3.3
3315,0.77,1.7999999999999998
3617,0.752,1.4
2730,0.79,0.1
2370,0.752,2.3
3731,0.77,1.7000000000000002
2104,0.752,5.5
2853,0.772,2.9000000000000004
2300,0.756,1.3
2202,0.764,3.2
2327,0.768,3.9
3075,0.822,2.4
2290,0.758,2.6
3181,0.788,1.2
3316,0.762,1.4
2296,0.778,4.3
2368,0.77,2.4
2787,0.758,4.5
2242,0.8,1.4
3679,0.752,0.8
3410,0.758,1.0
2092,0.7580000162124634,1.5
3971,0.754,2.4
2324,0.788,0.5
3296,0.7559999823570251,6.0
3187,0.754,0.8
3911,0.766,0.1
2634,0.76,1.4
2147,0.782,2.6
3978,0.764,0.8
2328,0.79,1.3
2761,0.7879999876022339,0.5
3318,0.756,3.3
2106,0.836,0.1
3154,0.778,2.9
2866,0.754,0.3
3593,0.7879999876022339,1.0
3160,0.816,2.3
3162,0.784,1.2
3024,0.832,0.4
3533,0.79,1.6
3979,0.766,0.6
3798,0.77,0.9
3763,0.7580000162124634,1.0
2904,0.79,0.1
3346,0.766,1.0
2688,0.766,2.2
3207,0.77,0.1
2885,0.77,1.7
2267,0.772,5.4
2346,0.788,4.2
2603,0.756,1.8
3433,0.916,0.1
3243,0.756,2.6
2949,0.756,2.2
3112,0.774,0.8
3274,0.794,2.1
3777,0.752,0.4
3799,0.7860000133514404,1.0
3997,0.756,0.4
2196,0.814,1.5
3535,0.758,3.5
2173,0.782,1.3
2443,0.76,3.3000000000000003
3257,0.776,0.8
3732,0.76,3.1
2721,0.768,2.3
3437,0.7599999904632568,3.0
2565,0.792,2.1
3384,0.796,2.1
2797,0.8140000104904175,2.0
2176,0.774,1.3
3046,0.758,1.0
2120,0.777999997138977,2.5
2140,0.758,0.8
3145,0.772,3.9
2856,0.8740000128746033,2.0
2682,0.802,1.8
2651,0.774,5.4
3329,0.798,1.4
2799,0.778,0.7
3364,0.78,1.8
2553,0.764,1.2
2170,0.87,0.8
2529,0.752,0.6
3989,0.752,0.2
3625,0.774,1.4
3578,0.778,0.7
3336,0.798,1.4
3728,0.802,0.9
3683,0.766,2.2
3366,0.756,2.4
2808,0.944,1.9
3608,0.784,5.3
3991,0.772,1.7
2510,0.792,0.1
3476,0.76,1.1
2976,0.828,0.9
2467,0.752,4.9
3173,0.812,1.1
3355,0.752,0.7
2660,0.848,0.1
2735,0.776,3.9
3520,0.766,2.3
3917,0.754,2.3
3553,0.786,0.3
3166,0.796,1.8
3216,0.752,5.1
2708,0.752,4.2
2415,0.77,2.0
3955,0.756,1.4
3590,0.772,2.2
3406,0.756,2.5
3467,0.7680000066757202,1.5
3806,0.766,0.4
3547,0.772,3.3
2095,0.776,0.8
3094,0.7720000147819519,1.5
3792,0.768,2.9
3900,0.84,0.1
2051,0.772,4.4
2128,0.7919999957084656,1.5
3116,0.776,6.3
3015,0.806,0.9
2500,0.7900000214576721,1.0
3994,0.76,3.4
2070,0.774,0.1
3794,0.784,2.2
2289,0.818,1.3
2502,0.794,0.6000000000000001
2082,0.764,3.4000000000000004
2456,0.76,2.3
2182,0.764,0.9
