ix,goal_cost,intv_cost
2662,0.752,5.3999999999999995
2748,0.7590000033378601,1.0
3063,0.7770000100135803,0.5
3912,0.753,0.8
3645,0.791,1.3
3427,0.751,4.5
2170,0.756,1.7
2007,0.762,4.1
3807,0.798,2.4
3613,0.777,1.6
2967,0.775,1.2
2574,0.7699999809265137,1.5
3341,0.778,1.3
3462,0.754,0.7
3044,0.768,4.9
2388,0.754,5.0
2948,0.757,0.9
2738,0.767,1.7
3024,0.773,1.3
2611,0.764,3.4000000000000004
2362,0.784,1.8
3928,0.7599999904632568,0.5
3197,0.764,1.8
3119,0.796,0.9
3491,0.7670000195503235,1.5
2276,0.756,2.8
3285,0.765,2.2
2911,0.765,7.199999999999999
2893,0.803,2.9
2287,0.753,5.5
3732,0.754,2.8
2703,0.781,1.4
3867,0.759,1.4
2371,0.752,3.8000000000000003
2305,0.766,1.6
2977,0.79,1.2
2862,0.758,1.9
3140,0.787,0.7
2003,0.768,2.8
2819,0.765,1.0
3280,0.758,2.3000000000000003
3803,0.752,1.5
3276,0.756,3.3
3635,0.758,3.6
2897,0.786,1.5
3111,0.756,5.5
3625,0.805,2.2
2238,0.779,1.3
2085,0.762,4.4
3138,0.779,0.8
2398,0.764,2.6
3361,0.7760000228881836,1.0
2147,0.795,0.8
2602,0.765,2.8
2044,0.781,2.6
2853,0.757,3.7
2541,0.766,2.3
3175,0.752,5.5
2736,0.7689999938011169,1.0
3009,0.754,2.7
2350,0.8,0.9
2566,0.762,1.9
3067,0.787,0.6
2950,0.817,1.6
3520,0.769,1.3
3667,0.782,1.7
2665,0.768,1.1
3880,0.77,1.0
3648,0.781,1.7
2088,0.769,1.0
3236,0.768,0.8
2674,0.771,1.7
2173,0.758,1.4
2335,0.7710000276565552,0.5
3918,0.751,3.1
2203,0.764,0.9
2265,0.769,0.8
2601,0.757,3.3
3951,0.752,4.3
2101,0.758,1.4
2418,0.77,2.4
3743,0.762,4.4
3351,0.763,4.0
3006,0.753,0.7
3424,0.755,4.2
3935,0.751,4.1
2210,0.775,0.7
3573,0.758,2.3
3917,0.764,4.1
2116,0.767,1.0
3668,0.808,0.8
3304,0.774,1.1
3706,0.751,1.1
3780,0.791,2.3
3489,0.779,1.8
2436,0.896,2.8
2120,0.752,2.4
2444,0.772,0.6
2867,0.756,3.1
3539,0.82,1.3
3901,0.769,0.8
3053,0.78,0.8
3660,0.766,1.4
2783,0.754,3.6999999999999997
3977,0.751,2.9
3793,0.76,2.8
3883,0.754,3.2
2921,0.755,6.2
2008,0.777,1.4
3167,0.758,3.3
3827,0.753,1.3
3551,0.774,1.7
2746,0.779,1.3
2776,0.758,1.2
2157,0.755,0.7
2091,0.7599999904632568,1.5
3499,0.779,1.6
3987,0.751,2.6
3526,0.789,0.9
3178,0.765,0.8
3050,0.752,1.8
3921,0.76,3.8
3653,0.799,1.4
2543,0.768,4.7
3999,0.777,4.4
2562,0.757,2.2
2261,0.779,1.3
2365,0.7839999794960022,2.5
2629,0.763,0.6
3927,0.76,0.6
3777,0.825,0.8
2855,0.776,1.9
3789,0.751,3.4000000000000004
2769,0.762,2.5
2482,0.765,1.2
2324,0.782,1.3
3356,0.761,1.5
3221,0.763,0.9
2295,0.761,1.1
3957,0.787,0.7
2127,0.756,0.6
3415,0.764,2.2
3279,0.865,1.7
3299,0.7570000290870667,0.5
3305,0.782,0.8
2614,0.76,5.4
2378,0.775,1.5
2246,0.767,1.1
3340,0.762,5.0
2282,0.775,1.7
3618,0.765,1.3
2874,0.817,1.1
2891,0.769,0.9
2471,0.789,1.6
3156,0.782,1.3
3397,0.773,1.9
2314,0.758,2.3
3264,0.783,1.9
2905,0.754,1.4
3753,0.758,6.0
2485,0.756,0.8
3443,0.763,1.3
2353,0.762,5.9
2307,0.764,1.2
3220,0.751,3.2
2749,0.777,1.2
3425,0.778,1.5
2135,0.79,0.8
3773,0.751,2.7
2384,0.764,1.4
2020,0.751,3.4000000000000004
2929,0.786,0.8
3275,0.755,7.1
2709,0.78,1.1
3868,0.752,3.5999999999999996
3983,0.795,1.3
3582,0.764,1.0
2592,0.758,4.3999999999999995
2019,0.771,1.7
3454,0.762,5.9
3312,0.764,3.9000000000000004
3363,0.765,4.0
2790,0.766,8.5
2242,0.781000018119812,1.0
3336,0.7680000066757202,1.0
2137,0.785,1.6
2937,0.778,0.7
2432,0.773,1.3
3348,0.756,4.4
2443,0.781,2.6
2125,0.758,6.6
3519,0.755,1.4
2031,0.753,2.3
3060,0.764,1.6
2943,0.756,1.6
3984,0.759,0.9
2985,0.763,3.7
2787,0.754,4.2
2344,0.761,3.3
3691,0.753,2.7
