,x1,x2
3529,0.1,0.0
2376,2.9,0.0
2825,0.9,2.4
2195,0.4,0.0
3456,1.8,3.5
3497,0.8,0.7
2309,1.2,-0.0
3827,1.9,0.0
2384,0.3,1.0
2691,0.3,0.0
2140,3.4,0.0
2924,2.0,0.0
3498,1.0,-0.0
3270,1.5,4.2
3001,1.2,0.0
2985,2.1,0.0
3204,1.8,0.0
2206,2.2,-0.0
2329,2.6,0.0
2508,1.4,0.0
2296,0.1,-0.0
3477,1.0,-0.0
2094,2.1,0.0
2775,1.0,2.0
3197,0.9,0.0
2674,1.2,-0.0
2810,0.2,0.1
2041,1.2,0.0
3396,1.8,0.0
2214,1.9,-0.0
3915,1.0,-0.0
2063,-0.0,0.7
2635,0.8,0.0
3393,2.6,2.4
3682,1.9,2.3
3095,1.0,4.5
3897,0.5,0.0
2023,2.3,-0.0
3329,2.0,0.0
3039,0.9,0.0
3999,0.9,1.5
3457,1.1,-0.0
3346,2.0,2.5
3574,0.9,2.5
3912,2.0,0.0
2100,1.1,3.1
3223,1.2,-0.0
3145,1.8,0.0
3772,0.8,-0.0
2855,0.9,0.1
3898,0.7,2.5
2593,2.7,0.0
3557,0.6,2.8
3196,0.9,1.8
2339,1.6,1.2
2019,1.5,0.0
3916,0.6,0.0
2187,0.2,4.2
2998,1.8,-0.0
3597,1.2,0.4
2967,0.7,2.2
3740,2.1,0.0
3190,1.7,0.0
2731,1.4,1.8
2904,0.9,-0.0
3333,0.1,0.0
3371,2.6,0.0
2298,3.3,5.4
2124,0.8,0.0
3550,1.7,0.0
2253,2.7,0.0
3342,1.9,-0.0
3187,0.5,0.0
3592,1.7,-0.0
2022,1.7,4.0
2067,2.9,0.0
2551,1.4,0.0
3549,1.4,0.0
2608,1.3,0.0
3825,1.0,-0.0
3323,0.2,3.8
3253,1.6,2.9
2783,1.3,-0.0
3131,0.7,-0.0
2807,1.7,0.0
2653,1.9,0.0
2098,0.0,0.1
3659,2.8,-0.0
2934,2.2,-0.0
3037,0.9,-0.0
3302,3.5,0.0
3901,1.8,3.2
3812,1.7,0.0
2914,2.4,0.0
2793,1.7,0.0
3408,1.7,0.0
3939,0.8,0.0
2732,1.9,-0.0
2637,1.7,-0.0
3439,1.8,4.2
2360,0.0,2.2
3350,1.1,-0.0
2320,1.8,-0.0
2170,1.2,3.1
2598,1.6,-0.0
2638,2.0,2.0
3343,1.6,-0.0
2792,2.3,-0.0
2890,2.0,-0.0
3521,3.0,-0.0
3824,1.6,0.0
2444,-0.0,-0.1
2954,1.8,0.0
2661,1.6,-0.0
2892,0.9,3.8
2042,-0.0,3.0
2350,2.3,-0.0
2919,2.0,4.0
3994,2.3,0.0
3509,2.2,-0.0
3365,0.5,0.0
3594,1.5,2.3
2639,0.4,0.0
2038,1.0,-0.0
3178,1.1,0.0
3569,1.2,0.7
3729,1.4,0.0
2000,0.1,0.0
3074,2.6,5.5
2504,1.6,4.3
3030,2.2,3.8
3937,0.6,0.0
3718,0.9,0.0
3338,0.6,0.1
3331,2.9,0.0
2279,2.5,-0.0
2781,2.1,4.6
2841,1.0,-0.0
3449,0.9,-0.0
2474,1.8,5.1
3622,0.7,0.2
2418,0.4,3.3
3838,2.5,-0.0
3301,1.7,0.0
3233,1.8,0.2
2558,0.9,0.3
3157,2.7,-0.0
3613,1.5,0.0
2808,0.3,0.0
3717,2.4,0.0
2483,2.0,2.4
2698,2.0,5.0
3430,3.2,-0.0
2524,-0.0,2.5
2331,2.0,-0.0
3959,0.4,1.2
3186,0.0,3.2
3479,1.9,3.5
3988,1.9,0.0
2313,1.8,-0.0
2522,1.3,0.6
3978,3.0,0.0
3485,1.0,0.0
3926,3.5,0.0
2586,1.1,-0.0
2293,1.0,0.0
2581,2.5,3.6
3590,1.0,0.0
2333,0.9,1.0
3067,2.1,3.2
3228,2.4,-0.0
3942,2.1,0.0
2044,2.1,0.0
2813,1.2,2.6
3166,2.1,0.0
3530,1.8,-0.0
3357,1.3,-0.0
3540,2.3,1.6
2583,2.5,4.0
2066,1.8,-0.0
2733,1.8,2.5
2254,0.5,5.0
2913,1.0,-0.0
3381,1.4,-0.0
3213,1.9,0.0
3675,1.5,-0.0
2716,0.7,-0.0
2381,0.5,1.3
3406,1.7,0.0
3262,1.5,0.0
2429,1.3,2.3
3486,1.8,-0.0
2915,1.5,0.0
2499,1.1,0.0
3122,3.9,-0.0
2003,1.5,1.3
3591,2.5,0.0
2572,2.4,-0.0
3958,2.0,4.5
2658,1.2,0.0
