,x1,x2,x3
3267,-0.3,0.0,0.1
2261,0.0,-0.2,0.7
3508,-0.2,-0.0,0.2
2708,-0.1,0.0,0.3
3544,-0.1,-0.4,0.1
2260,-0.5,-0.0,-0.1
3033,-0.2,-0.0,0.1
2380,-0.3,-0.0,0.1
2947,-0.2,-0.0,0.1
2099,-0.2,-0.0,-0.1
3969,-0.2,-0.0,0.1
2344,-0.0,-0.0,0.7
3460,-0.2,0.0,0.3
3745,-0.2,0.0,0.1
3213,-0.1,0.0,0.4
2835,-0.2,0.0,0.1
3393,-0.1,-0.1,0.3
2183,-0.1,0.0,0.3
3475,-0.2,0.0,0.1
2752,-0.1,-0.0,0.2
2649,-0.4,-0.0,0.1
2060,-0.3,0.0,0.1
2463,-0.2,0.0,0.2
2147,-0.1,0.0,0.2
2571,0.0,-0.1,0.4
3728,-0.9,0.0,0.0
2611,-0.2,0.0,0.1
3478,0.0,-0.0,1.1
2636,-0.2,-0.0,0.2
2905,-0.1,0.1,1.1
3846,-0.3,0.0,-0.1
2162,-0.0,-0.2,0.6
3841,-0.3,0.0,0.1
3737,-0.2,-0.0,0.1
2554,0.0,-0.1,0.7
2517,-0.2,0.0,0.2
3318,-0.2,-0.0,0.2
2919,-0.3,-0.0,0.1
3958,-0.2,0.0,0.1
3669,0.0,-0.0,1.0
2056,-0.3,0.1,0.5
2846,-0.4,-0.0,0.1
2175,-0.1,-0.0,0.1
2227,-0.0,-0.0,0.8
3123,-0.3,-0.0,-0.1
3476,-0.3,-0.0,-0.1
3071,-0.1,-0.2,0.3
2220,-0.2,0.0,0.2
2345,-0.1,0.0,0.2
3419,-0.2,0.0,0.1
3222,-0.2,0.0,0.1
2150,0.0,0.0,0.8
3930,-0.5,0.1,0.0
2392,-0.1,0.0,0.5
3334,-0.1,-0.4,0.2
3274,0.0,-0.0,1.0
3327,-0.0,-0.2,0.7
2928,-0.3,-0.0,0.1
2190,-0.2,-0.0,0.1
3977,-0.0,-0.1,0.7
3262,-0.2,-0.0,0.1
2275,-0.1,-0.0,0.5
2088,-0.2,-0.0,0.2
2120,0.0,0.0,1.1
3921,-0.2,-0.0,0.1
2921,-0.1,-0.4,0.1
3683,-0.1,-0.0,0.1
3411,-0.4,0.1,0.0
3861,-0.3,-0.0,0.1
2613,-0.0,-0.5,0.3
3084,-0.2,0.0,-0.1
2196,-0.1,0.0,0.7
2377,-0.2,0.0,0.1
3970,-0.2,0.0,0.1
3234,-0.1,-0.0,0.1
3454,-0.3,0.0,0.1
2498,-0.1,0.0,0.2
2557,-0.3,0.0,0.1
2979,0.0,-0.1,1.0
2529,-0.1,-0.4,0.2
3043,-0.2,0.0,0.1
3997,-0.2,-0.0,0.1
3377,-0.2,0.1,0.7
2071,0.0,-0.3,0.6
2972,-0.4,-0.1,0.2
3010,-0.1,-0.0,0.7
2872,-0.1,0.0,0.2
3889,-0.1,0.0,0.2
2333,-0.2,0.0,0.1
3219,-0.3,-0.0,0.1
3448,-0.2,-0.0,0.1
3767,-0.2,-0.0,0.1
3702,-0.2,0.0,0.2
3239,-0.2,-0.1,0.1
3695,-0.5,-0.0,-0.1
3244,-0.1,-0.4,0.2
2328,-0.0,-0.7,0.1
3052,-0.2,0.0,0.1
2575,-0.1,-0.0,0.3
3802,-1.1,-0.0,-0.0
3242,-0.1,-0.1,0.2
2313,-0.2,0.0,0.2
2906,-0.1,-0.4,0.1
3396,0.0,0.0,0.9
3532,-0.4,-0.0,0.1
2159,-0.1,0.0,1.3
2013,-0.1,0.0,0.3
2901,-0.1,0.0,0.1
2895,-0.0,-0.1,0.7
3676,-0.0,-0.0,0.9
2719,-0.2,-0.0,0.3
3015,-0.2,0.0,0.1
3537,-0.3,0.0,-0.1
2759,-0.1,0.0,0.1
3304,-0.2,0.0,0.1
3758,0.0,-0.0,0.8
2322,-0.3,0.0,-0.1
2480,-0.0,0.0,1.3
2287,-0.2,0.0,0.1
2873,-0.3,0.0,0.1
3854,-0.1,0.0,0.1
3451,-0.3,-0.0,0.1
2738,-0.1,-0.0,0.2
3138,-0.1,-0.5,0.1
3975,-0.5,0.1,0.0
3066,-0.1,-0.9,0.2
2633,-0.3,0.0,-0.1
2717,-0.2,-0.0,0.1
2802,-0.1,-0.2,0.1
2657,-0.1,-0.0,0.4
3265,-0.1,-0.4,0.1
2007,-0.1,-0.1,0.6
2669,0.0,-0.1,0.7
3418,-0.2,0.0,0.1
2450,-0.3,0.0,-0.1
3643,-0.3,-0.0,0.1
2016,-0.1,-0.0,0.1
2194,-0.2,-0.0,-0.1
3748,-0.2,0.0,0.2
2865,-0.3,-0.0,0.1
2347,-0.2,0.0,0.1
3890,-0.1,0.0,0.2
3059,-0.3,-0.0,0.1
2916,-0.2,0.0,0.1
2799,-0.2,0.0,0.1
2918,-0.2,-0.0,-0.1
3868,-0.4,-0.0,-0.1
3894,-0.3,-0.0,0.1
3999,-0.2,0.0,0.1
3251,-0.2,0.0,0.2
3480,-0.4,0.0,-0.1
2308,-0.0,-0.3,0.4
3839,-0.3,-0.0,0.1
2416,-0.2,0.0,0.1
3228,-0.3,-0.0,0.1
3825,-0.1,-0.1,0.8
2735,-0.1,0.0,0.4
2338,-0.1,-0.3,0.3
2601,-0.1,-0.2,0.4
3271,-0.2,-0.0,0.1
3100,-0.0,-0.0,1.2
2831,0.0,-0.4,0.4
3365,-0.2,-0.0,0.4
3465,-0.2,0.0,0.1
2083,-0.1,0.0,0.2
3041,-0.0,-0.0,0.8
2255,-0.3,-0.1,0.1
2453,-0.2,-0.0,-0.1
2360,-0.2,0.0,0.1
3278,-0.3,-0.1,0.2
3007,0.1,-0.0,1.6
2151,-0.3,0.0,-0.1
3137,-0.2,0.0,0.1
3567,-0.2,0.0,0.1
2334,-0.0,-0.3,0.3
3934,-0.3,-0.0,-0.1
3053,-0.0,-0.1,0.7
2967,-0.3,0.0,-0.1
3359,-0.3,-0.0,0.1
3973,-0.0,-0.0,1.1
3372,0.0,-0.0,0.8
2888,-0.2,0.0,0.1
3170,-0.2,-0.0,-0.1
2965,-0.2,-0.0,0.1
