ix,goal_cost,intv_cost
3984,0.756,10.0
2742,0.994,5.0
2528,0.994,5.0
2945,0.952,10.0
2531,0.97,10.0
3497,0.878,10.0
3706,0.95,10.0
3124,0.998,15.0
3045,0.99,5.0
3232,0.956,10.0
2374,0.882,5.0
2599,0.88,5.0
2778,0.958,5.0
2719,0.892,15.0
3467,0.996,15.0
2725,0.992,10.0
2551,0.988,15.0
2929,0.994,15.0
2628,0.976,10.0
2075,0.756,5.0
3110,0.98,10.0
2434,0.99,10.0
3285,0.954,5.0
3059,0.946,10.0
3629,0.906,5.0
3084,0.998,5.0
3825,0.95,10.0
3514,0.996,10.0
3186,0.992,15.0
2711,0.994,10.0
2442,0.968,5.0
3129,0.992,15.0
3375,0.896,5.0
2350,0.988,10.0
3841,0.882,5.0
3905,0.948,10.0
3525,0.756,5.0
3327,0.912,5.0
3705,0.946,10.0
2946,0.944,15.0
3005,0.976,10.0
2825,0.95,5.0
3827,0.95,10.0
3784,0.88,10.0
3003,0.85,5.0
3594,0.894,5.0
3989,0.94,5.0
3194,0.992,10.0
3041,0.884,15.0
2756,0.894,10.0
2555,0.876,5.0
2111,0.864,5.0
2494,0.99,5.0
2185,0.98,5.0
3993,0.994,15.0
2388,0.884,5.0
3484,0.958,5.0
3584,0.9,5.0
3724,0.876,15.0
3590,0.848,5.0
2571,0.7771481251383277,0.0
3646,0.756,5.0
3812,0.854,10.0
2776,0.994,10.0
2324,0.874,10.0
3765,0.908,10.0
3890,0.996,15.0
2824,0.97,10.0
3387,0.954,5.0
3195,0.874,15.0
2524,0.894,10.0
2850,0.772,10.0
3310,0.996,15.0
3855,0.984,10.0
2994,0.996,5.0
3139,0.766,10.0
2176,0.988,5.0
2327,0.994,15.0
2226,0.986,10.0
3642,0.99,10.0
3272,0.86,15.0
3299,0.758,10.0
2454,0.954,5.0
2341,0.952,10.0
2074,0.984,15.0
3935,0.988,5.0
3648,0.868,10.0
2306,0.948,10.0
2390,0.766,10.0
3443,0.99,15.0
3615,0.95,5.0
3509,0.99,5.0
3649,0.766,10.0
3946,0.984,10.0
2879,0.89,10.0
2688,0.936,10.0
3418,0.95,10.0
2193,0.868,15.0
2018,0.99,15.0
2172,0.972,5.0
3090,1.0,15.0
3108,0.95,5.0
3313,0.964,5.0
3923,0.98,10.0
2993,0.858,10.0
3667,0.944,5.0
2874,0.882,5.0
2006,0.994,5.0
2449,0.874,5.0
3799,0.88,15.0
2765,0.766,5.0
3810,0.9,10.0
2840,0.982,10.0
2657,0.944,15.0
2123,0.954,5.0
3538,0.77,10.0
2207,0.964,15.0
3928,0.88,5.0
2120,0.94,5.0
3888,0.942,10.0
3517,0.89,10.0
3527,0.98,10.0
2168,0.948,5.0
3093,0.958,15.0
3167,0.88,15.0
3701,0.982,10.0
3915,0.852,5.0
2152,0.958,5.0
3060,0.86,10.0
3968,0.946,15.0
3158,0.766,5.0
3662,0.962,5.0
3959,0.894,5.0
2836,0.882,5.0
3889,0.96,10.0
3182,0.892,15.0
2157,0.924,10.0
3748,0.96,5.0
2260,0.95,10.0
3131,0.992,10.0
3613,0.968,10.0
3665,0.976,5.0
2421,0.952,5.0
2317,0.99,10.0
3447,0.96,5.0
2289,0.908,5.0
3255,0.934,10.0
2869,0.76,5.0
2245,0.992,15.0
2126,0.888,15.0
2272,0.956,5.0
2410,0.99,5.0
3933,0.902,15.0
3506,0.95,5.0
3743,0.87,10.0
3839,0.876,15.0
3297,0.95,10.0
3404,0.93,5.0
3564,0.958,10.0
3987,0.944,10.0
3225,0.864,5.0
3370,0.984,10.0
3298,0.99,15.0
2797,0.89,15.0
2948,0.752,5.0
2262,0.892,10.0
3544,0.962,5.0
3362,0.904,5.0
2286,0.996,5.0
2880,0.892,10.0
2497,0.892,15.0
3098,0.762,10.0
2656,0.998,15.0
3427,0.954,5.0
2703,0.946,5.0
3792,0.99,15.0
2532,0.868,10.0
3970,0.994,15.0
2626,0.894,5.0
2214,0.996,5.0
3749,0.996,5.0
2096,0.996,10.0
2662,0.99,10.0
2732,0.9,10.0
2827,0.984,15.0
3751,0.88,10.0
3168,0.982,15.0
3154,0.996,5.0
3067,0.88,5.0
2023,0.888,10.0
3522,0.874,5.0
3932,0.996,15.0
3599,0.882,10.0
3048,0.876,15.0
3814,0.986,10.0
2941,0.942,10.0
2557,0.876,5.0
2015,0.906,5.0
3171,0.996,10.0
3198,0.958,10.0
